am_sid,sciname,reviewed,iucn_sid,popn_trend,popn_category,category_score,spp_group,id_no,spatial_source,name_verified,area_total,area_am,area_iucn,area_overlap,sm_perc,sm_range,area_ratio,lg_area_pct,spp_group_text,occurcells,n_spp,quad
Fis-29425,Labrus bergylta,NA,187398,Unknown,LC,0,WRASSE,187398,iucn,TRUE,2604861.3,1631756.7,2389132.6,1416027.96876671,86.779,AM,68.299,0.645,Wrasses,258,462,q1
Fis-146183,Iniistius umbrilatus,NA,187399,Unknown,LC,0,WRASSE,187399,iucn,TRUE,643483.6,125948,629167.3,111631.643037044,88.633,AM,20.018,0.17,Wrasses,3,462,q2
Fis-34183,Choerodon vitta,NA,187400,Stable,LC,0,WRASSE,187400,iucn,TRUE,7779056.5,6931462,2405044,1557449.57041407,64.758,IUCN,34.698,1.871,Wrasses,62,462,q2
Fis-154652,Halichoeres dimidiatus,NA,187401,Unknown,LC,0,WRASSE,187401,iucn,TRUE,3486074.4,2787577.1,1234758.4,536261.165992012,43.43,IUCN,44.295,0.752,Wrasses,8,462,q4
Fis-31115,Paracheilinus filamentosus,NA,187403,Unknown,LC,0,WRASSE,187403,iucn,TRUE,11555834.4,8435756,6534076.7,3413998.35982865,52.249,IUCN,77.457,2.277,Wrasses,36,462,q3
Fis-24656,Halichoeres caudalis,NA,187405,Unknown,LC,0,WRASSE,187405,iucn,TRUE,4071872,2300193.4,3665274.8,1893596.30316166,82.323,AM,62.756,0.989,Wrasses,82,462,q1
Fis-28752,Coris longipes,NA,187406,Unknown,LC,0,WRASSE,187406,iucn,TRUE,2219686.7,1676838.8,873516.9,330669.057779572,37.855,IUCN,52.093,0.453,Wrasses,12,462,q4
Fis-25354,Wetmorella nigropinnata,NA,187407,Unknown,LC,0,WRASSE,187407,iucn,TRUE,23959529.8,12478532.8,18265464.4,6784467.38339418,54.369,AM,68.318,4.93,Wrasses,178,462,q3
Fis-139219,Ophthalmolepis lineolata,NA,187409,Unknown,LC,0,WRASSE,187409,iucn,TRUE,1215160.3,720719.8,1124604.4,630163.903435679,87.435,AM,64.087,0.304,Wrasses,26,462,q1
Fis-153187,Cirrhilabrus marjorie,NA,187410,Unknown,LC,0,WRASSE,187410,iucn,TRUE,3077709.4,2794530,424117.5,140938.096909444,33.231,IUCN,15.177,0.754,Wrasses,4,462,q4
Fis-146179,Iniistius pentadactylus,NA,187411,Unknown,LC,0,WRASSE,187411,iucn,TRUE,19693690.9,13192575.9,12683270.8,6182155.8702001,48.743,IUCN,96.139,3.561,Wrasses,54,462,q3
Fis-162865,Iniistius trivittatus,NA,187412,Unknown,DD,NA,WRASSE,187412,iucn,TRUE,935837.3,521648.3,586740.7,172551.685244483,33.078,AM,88.906,0.158,Wrasses,3,462,q3
Fis-145250,Paracheilinus attenuatus,NA,187413,Unknown,LC,0,WRASSE,187413,iucn,TRUE,963712.5,810233.1,239403.5,85924.0123547046,35.891,IUCN,29.547,0.219,Wrasses,5,462,q4
Fis-145245,Cirrhilabrus earlei,NA,187415,Unknown,LC,0,WRASSE,187415,iucn,TRUE,1039355.7,844404.3,234587.3,39635.9409290525,16.896,IUCN,27.781,0.228,Wrasses,3,462,q4
Fis-57940,Macropharyngodon bipartitus,NA,187416,Unknown,LC,0,WRASSE,187416,iucn,TRUE,4829380.7,1907667.8,4300180.5,1378467.60405931,72.259,AM,44.363,1.161,Wrasses,20,462,q2
Fis-58535,Coris batuensis,1,187417,Unknown,LC,0,WRASSE,187417,iucn,TRUE,17816370.8,9969344.2,13484235.4,5637208.74741671,56.545,AM,73.933,3.64,Wrasses,86,462,q3
Fis-24372,Thalassoma pavo,NA,187418,Stable,LC,0,WRASSE,187418,iucn,TRUE,4355033.2,2610093,3671167.6,1926227.38942616,73.799,AM,71.097,0.991,Wrasses,105,462,q1
Fis-27838,Choerodon zamboangae,NA,187419,Unknown,LC,0,WRASSE,187419,iucn,TRUE,10923947.6,8692723.5,4831824.4,2600600.30607571,53.822,IUCN,55.585,2.346,Wrasses,29,462,q3
Fis-161246,Paracheilinus walton,NA,187421,Unknown,LC,0,WRASSE,187421,iucn,TRUE,1157315.7,1086564.1,153796.4,83044.7409372287,53.997,IUCN,14.154,0.293,Wrasses,4,462,q4
Fis-61072,Thalassoma loxum,NA,187422,Unknown,DD,NA,WRASSE,187422,iucn,TRUE,739991.9,455919,417869.2,133796.307171982,32.019,IUCN,91.654,0.123,Wrasses,3,462,q3
Fis-47538,Oxycheilinus orientalis,NA,187423,Unknown,LC,0,WRASSE,187423,iucn,TRUE,18389954.9,7701757.2,14761066.6,4072868.952507,52.882,AM,52.176,3.984,Wrasses,24,462,q4
Fis-25730,Stethojulis bandanensis,1,187424,Unknown,LC,0,WRASSE,187424,iucn,TRUE,24648167.8,9842644.4,22324838.1,7519314.62810002,76.395,AM,44.088,6.026,Wrasses,239,462,q2
Fis-58718,Conniella apterygia,NA,187425,Unknown,VU,0.4,WRASSE,187425,iucn,TRUE,210051.9,103446.8,115517.6,8912.55172852849,8.616,AM,89.551,0.031,Wrasses,4,462,q3
Fis-113792,Notolabrus tetricus,NA,187426,Stable,LC,0,WRASSE,187426,iucn,TRUE,1917099.8,1693966.4,602895.7,379762.242108773,62.99,IUCN,35.591,0.457,Wrasses,75,462,q2
Fis-146270,Cirrhilabrus bathyphilus,NA,187427,Unknown,LC,0,WRASSE,187427,iucn,TRUE,1831079.5,1643849.6,301297.8,114067.848939085,37.859,IUCN,18.329,0.444,Wrasses,6,462,q4
Fis-32540,Halichoeres leucoxanthus,1,187428,Unknown,LC,0,WRASSE,187428,iucn,TRUE,6623579.1,5919102.3,1395023.6,690546.724820815,49.501,IUCN,23.568,1.598,Wrasses,15,462,q4
Fis-27963,Choerodon cephalotes,NA,187430,Unknown,LC,0,WRASSE,187430,iucn,TRUE,7404131.3,6512915.6,2225239,1334023.28915838,59.95,IUCN,34.167,1.758,Wrasses,125,462,q4
Fis-31470,Pteragogus cryptus,NA,187431,Unknown,LC,0,WRASSE,187431,iucn,TRUE,21207217,12934478.3,14961543.8,6688805.05332762,51.713,AM,86.451,4.039,Wrasses,72,462,q3
Fis-145604,Halichoeres bleekeri,NA,187432,Unknown,DD,NA,WRASSE,187432,iucn,TRUE,3348384,3062203.2,591920.6,305739.763311129,51.652,IUCN,19.33,0.827,Wrasses,8,462,q4
Fis-139754,Stethojulis marquesensis,NA,187434,Unknown,LC,0,WRASSE,187434,iucn,TRUE,2298873.2,2165223.4,173154.2,39504.4320966639,22.815,IUCN,7.997,0.584,Wrasses,10,462,q4
Fis-48603,Coris gaimard,1,187436,Stable,LC,0,WRASSE,187436,iucn,TRUE,23087960.8,11398875.9,18110055.4,6420970.43702626,56.33,AM,62.942,4.888,Wrasses,183,462,q3
Fis-21693,Halichoeres prosopeion,NA,187438,Unknown,LC,0,WRASSE,187438,iucn,TRUE,14430296.2,7957050.5,10919002.4,4445756.69953691,55.872,AM,72.873,2.947,Wrasses,83,462,q3
Fis-35453,Cirrhilabrus laboutei,NA,187439,Unknown,LC,0,WRASSE,187439,iucn,TRUE,2907743.4,2071496.6,1447976.2,611729.392171717,42.247,IUCN,69.9,0.559,Wrasses,13,462,q3
Fis-132096,Cirrhilabrus condei,NA,187440,Unknown,LC,0,WRASSE,187440,iucn,TRUE,6016426.8,5369359.6,1256107.9,609040.689136326,48.486,IUCN,23.394,1.449,Wrasses,10,462,q4
Fis-25713,Novaculichthys taeniourus,NA,187441,Unknown,LC,0,WRASSE,187441,iucn,TRUE,30674468.6,13029535.5,27772786,10127852.86891,77.73,AM,46.915,7.497,Wrasses,204,462,q2
Fis-25722,Halichoeres margaritaceus,1,187443,Unknown,LC,0,WRASSE,187443,iucn,TRUE,21426105.6,8262665.1,19122470.4,5959029.83340758,72.12,AM,43.209,5.162,Wrasses,178,462,q2
Fis-24660,Halichoeres pictus,NA,187444,Unknown,LC,0,WRASSE,187444,iucn,TRUE,3705771.3,1661968.9,3599428.3,1555625.99032873,93.601,AM,46.173,0.972,Wrasses,59,462,q2
Fis-26205,Thalassoma cupido,NA,187446,Unknown,LC,0,WRASSE,187446,iucn,TRUE,2004014.1,463978.9,1909491.4,369456.231023447,79.628,AM,24.299,0.515,Wrasses,21,462,q2
Fis-32520,Cirrhilabrus jordani,NA,187447,Unknown,LC,0,WRASSE,187447,iucn,TRUE,701768.7,167832.5,682219.1,148282.93473735,88.352,AM,24.601,0.184,Wrasses,3,462,q2
Fis-25027,Tautogolabrus adspersus,1,187448,Unknown,LC,0,WRASSE,187448,iucn,TRUE,1699975.8,1239144.1,1654331.8,1193500.03071011,96.316,AM,74.903,0.447,Wrasses,262,462,q1
Fis-31913,Coris dorsomacula,NA,187450,Unknown,LC,0,WRASSE,187450,iucn,TRUE,16356549.9,10915430.4,10093088.6,4651969.08561826,46.091,IUCN,92.466,2.946,Wrasses,65,462,q3
Fis-25351,Halichoeres argus,NA,187451,Unknown,LC,0,WRASSE,187451,iucn,TRUE,18160726.4,12097592.1,11197964.6,5134830.4066674,45.855,IUCN,92.564,3.266,Wrasses,94,462,q3
Fis-32427,Cirrhilabrus katherinae,NA,187452,Unknown,LC,0,WRASSE,187452,iucn,TRUE,7088738.1,5910006,1506783.1,328051.068314242,21.772,IUCN,25.495,1.595,Wrasses,24,462,q4
Fis-31146,Anampses elegans,NA,187453,Stable,LC,0,WRASSE,187453,iucn,TRUE,9416255.4,9032440.2,550176.6,166361.419116292,30.238,IUCN,6.091,2.438,Wrasses,18,462,q4
Fis-25723,Halichoeres scapularis,NA,187454,Unknown,LC,0,WRASSE,187454,iucn,TRUE,21232953.7,11102942.3,18207879.1,8077867.61967991,72.754,AM,60.979,4.915,Wrasses,138,462,q1
Fis-51943,Centrolabrus trutta,NA,187455,Unknown,LC,0,WRASSE,187455,iucn,TRUE,101216.1,93173,59165.3,51122.1701615088,86.406,IUCN,63.5,0.025,Wrasses,14,462,q1
Fis-22199,Doratonotus megalepis,NA,187456,Unknown,LC,0,WRASSE,187456,iucn,TRUE,5674848.4,2054800.7,5521527.3,1901479.56307525,92.538,AM,37.214,1.49,Wrasses,64,462,q2
Fis-161244,Cirrhilabrus brunneus,NA,187460,Unknown,DD,NA,WRASSE,187460,iucn,TRUE,2225965.5,2124469.9,129183.6,27687.9417351313,21.433,IUCN,6.081,0.573,Wrasses,3,462,q4
Fis-31465,Cirrhilabrus exquisitus,NA,187461,Unknown,DD,NA,WRASSE,187461,iucn,TRUE,21750296.4,11546448.3,16125542.2,5921694.16149533,51.286,AM,71.603,4.353,Wrasses,93,462,q3
Fis-31121,Pseudojuloides mesostigma,NA,187462,Unknown,LC,0,WRASSE,187462,iucn,TRUE,7488883,6754514.9,1054628.3,320260.182712467,30.367,IUCN,15.614,1.823,Wrasses,7,462,q4
Fis-59763,Leptojulis urostigma,NA,187463,Unknown,LC,0,WRASSE,187463,iucn,TRUE,8082363.1,6410906.3,2908244.2,1236787.34224859,42.527,IUCN,45.364,1.731,Wrasses,7,462,q4
Fis-112900,Halichoeres stigmaticus,NA,187465,Unknown,LC,0,WRASSE,187465,iucn,TRUE,1515677.4,1228940.1,590104.6,303367.287024229,51.409,IUCN,48.017,0.332,Wrasses,4,462,q4
Fis-149118,Oxycheilinus digramma,NA,187466,Unknown,LC,0,WRASSE,187466,iucn,TRUE,26184367.3,13786203.8,21758969.5,9360806.06668622,67.9,AM,63.359,5.873,Wrasses,151,462,q1
Fis-57938,Halichoeres cosmetus,NA,187467,Unknown,LC,0,WRASSE,187467,iucn,TRUE,5638603.3,3347539,3419669.6,1128605.30165311,33.714,AM,97.891,0.923,Wrasses,41,462,q3
Fis-53986,Choerodon gymnogenys,NA,187471,Unknown,DD,NA,WRASSE,187471,iucn,TRUE,2471063.4,2226210,471395.6,226542.173375409,48.058,IUCN,21.175,0.601,Wrasses,14,462,q4
Fis-145573,Pseudocoris bleekeri,NA,187472,Unknown,LC,0,WRASSE,187472,iucn,TRUE,7907653.1,5093366.5,4633894.1,1819607.49169345,39.267,IUCN,90.979,1.375,Wrasses,6,462,q3
Fis-58538,Halichoeres vrolikii,NA,187473,Unknown,LC,0,WRASSE,187473,iucn,TRUE,8657389.7,7475432.3,2432304.3,1250346.84114091,51.406,IUCN,32.537,2.018,Wrasses,22,462,q4
Fis-25724,Halichoeres trimaculatus,NA,187474,Unknown,LC,0,WRASSE,187474,iucn,TRUE,21933158.7,9757040.8,18396183.5,6220065.66842145,63.75,AM,53.038,4.966,Wrasses,180,462,q2
Fis-25196,Symphodus mediterraneus,NA,187475,Stable,LC,0,WRASSE,187475,iucn,TRUE,3461931.4,1439885.2,3436782.7,1414736.44439729,98.253,AM,41.896,0.928,Wrasses,58,462,q2
Fis-25726,Hemigymnus melapterus,1,187476,Unknown,LC,0,WRASSE,187476,iucn,TRUE,27007251.4,12835711.1,23947007.6,9775467.31439397,76.158,AM,53.6,6.464,Wrasses,175,462,q2
Fis-25716,Pseudocheilinus hexataenia,1,187477,Unknown,LC,0,WRASSE,187477,iucn,TRUE,28285765.2,13872848.6,23230104.7,8817188.11110062,63.557,AM,59.719,6.271,Wrasses,308,462,q1
Fis-138814,Halichoeres leucurus,1,187478,Unknown,LC,0,WRASSE,187478,iucn,TRUE,10784691.5,5629175.3,8884656,3729139.7320936,66.247,AM,63.358,2.398,Wrasses,31,462,q1
Fis-23293,Tautoga onitis,1,187479,Decreasing,VU,0.4,WRASSE,187479,iucn,TRUE,756321.7,605824,626724.6,476226.884857844,78.608,AM,96.665,0.169,Wrasses,69,462,q1
Fis-114122,Pseudolabrus miles,NA,187481,Unknown,LC,0,WRASSE,187481,iucn,TRUE,922801.3,354002.7,901029.5,332230.943180088,93.85,AM,39.289,0.243,Wrasses,46,462,q2
Fis-24655,Halichoeres bivittatus,NA,187482,Unknown,LC,0,WRASSE,187482,iucn,TRUE,5064654,2599606,4625338.9,2160290.85656491,83.101,AM,56.204,1.249,Wrasses,177,462,q1
Fis-32430,Cirrhilabrus melanomarginatus,NA,187483,Unknown,LC,0,WRASSE,187483,iucn,TRUE,7092198.7,5883245.6,2104910.7,895957.59444717,42.565,IUCN,35.778,1.588,Wrasses,8,462,q4
Fis-149136,Cirrhilabrus solorensis,NA,187484,Unknown,DD,NA,WRASSE,187484,iucn,TRUE,8405596.7,6952769.6,3009015.6,1556188.43240134,51.718,IUCN,43.278,1.877,Wrasses,15,462,q4
Fis-25107,Suezichthys notatus,1,187485,Unknown,LC,0,WRASSE,187485,iucn,TRUE,1781066.6,1228480.5,849773.6,297187.448264811,34.973,IUCN,69.173,0.332,Wrasses,6,462,q3
Fis-25731,Stethojulis strigiventer,NA,187489,Unknown,LC,0,WRASSE,187489,iucn,TRUE,26686981.5,12231115.7,22844630.2,8388764.37325984,68.585,AM,53.54,6.166,Wrasses,178,462,q2
Fis-25732,Thalassoma amblycephalum,NA,187490,Unknown,LC,0,WRASSE,187490,iucn,TRUE,29214577.7,12472810.2,26263331.7,9521564.17124453,76.339,AM,47.491,7.089,Wrasses,235,462,q2
Fis-114240,Austrolabrus maculatus,NA,187491,Stable,LC,0,WRASSE,187491,iucn,TRUE,1558738.9,1205139.7,920134,566534.785264633,61.571,IUCN,76.351,0.325,Wrasses,43,462,q3
Fis-163966,Symphodus ocellatus,NA,187492,Stable,LC,0,WRASSE,187492,iucn,TRUE,3013306.9,1641164.9,2837008.2,1464866.22872655,89.258,AM,57.848,0.766,Wrasses,68,462,q1
Fis-25399,Bodianus speciosus,NA,187493,Decreasing,DD,NA,WRASSE,187493,iucn,TRUE,2148856,850789.5,2074656.4,776589.898456433,91.279,AM,41.009,0.56,Wrasses,77,462,q2
Fis-145602,Paracheilinus cyaneus,NA,187494,Unknown,LC,0,WRASSE,187494,iucn,TRUE,1649349.4,1157262,861241.7,369154.249021961,42.863,IUCN,74.421,0.312,Wrasses,4,462,q3
Fis-28988,Bodianus scrofa,NA,187495,Decreasing,VU,0.4,WRASSE,187495,iucn,TRUE,882301.3,302754.5,758189.8,178642.881289896,59.006,AM,39.931,0.205,Wrasses,14,462,q4
Fis-31127,Labropsis xanthonota,NA,187497,Unknown,LC,0,WRASSE,187497,iucn,TRUE,20071748.9,8205444.2,16887012.3,5020707.58223911,61.188,AM,48.59,4.558,Wrasses,79,462,q4
Fis-119162,Coris ballieui,NA,187498,Unknown,LC,0,WRASSE,187498,iucn,TRUE,815826.3,298289.1,682219.1,164681.950769763,55.209,AM,43.723,0.184,Wrasses,8,462,q4
Fis-126141,Choerodon zosterophorus,NA,187499,Unknown,LC,0,WRASSE,187499,iucn,TRUE,9531351.1,6825366.5,5057029.3,2351044.64158463,46.491,IUCN,74.092,1.842,Wrasses,10,462,q3
Fis-56865,Cirrhilabrus randalli,NA,187502,Unknown,LC,0,WRASSE,187502,iucn,TRUE,974685.5,843910.4,172614.8,41839.6578349373,24.239,IUCN,20.454,0.228,Wrasses,6,462,q4
Fis-113245,Cirrhilabrus flavidorsalis,NA,187505,Unknown,LC,0,WRASSE,187505,iucn,TRUE,5777790.9,3573563.3,3811333.5,1607105.92180245,44.972,AM,93.761,1.029,Wrasses,7,462,q3
Fis-127204,Bodianus frenchii,NA,187506,Decreasing,NT,0.2,WRASSE,187506,iucn,TRUE,1778043.4,1407696.4,920637.5,550290.556197915,59.773,IUCN,65.4,0.38,Wrasses,16,462,q3
Fis-31476,Halichoeres richmondi,NA,187507,Unknown,LC,0,WRASSE,187507,iucn,TRUE,10296128.5,4047761.8,9279351.2,3030984.49858572,74.881,AM,43.621,2.505,Wrasses,14,462,q2
Fis-28602,Choerodon fasciatus,NA,187511,Unknown,LC,0,WRASSE,187511,iucn,TRUE,8283762.3,7145475.9,2103621.4,965334.923915832,45.889,IUCN,29.44,1.929,Wrasses,76,462,q4
Fis-24657,Halichoeres cyanocephalus,NA,187512,Unknown,LC,0,WRASSE,187512,iucn,TRUE,4561700.2,3162140.3,3027913.4,1628353.54943578,53.778,IUCN,95.755,0.854,Wrasses,55,462,q3
Fis-31114,Paracheilinus carpenteri,NA,187514,Unknown,DD,NA,WRASSE,187514,iucn,TRUE,3143434.8,2027802.7,1670112.1,554479.909018589,33.2,IUCN,82.361,0.547,Wrasses,13,462,q3
Fis-21695,Halichoeres podostigma,NA,187515,Unknown,LC,0,WRASSE,187515,iucn,TRUE,7462378.5,5213578.7,4117807,1869007.30775134,45.388,IUCN,78.982,1.407,Wrasses,14,462,q3
Fis-25660,Bodianus axillaris,NA,187516,Unknown,LC,0,WRASSE,187516,iucn,TRUE,30854555.4,15423064.1,26089052.8,10657561.5159763,69.101,AM,59.117,7.042,Wrasses,162,462,q1
Fis-25463,Diproctacanthus xanthurus,1,187517,Unknown,LC,0,WRASSE,187517,iucn,TRUE,12381187.4,6546207.5,10572855.4,4737875.53756462,72.376,AM,61.915,2.854,Wrasses,35,462,q1
Fis-51740,Cirrhilabrus luteovittatus,NA,187518,Unknown,LC,0,WRASSE,187518,iucn,TRUE,1549473,503688.9,1173834.8,128050.711679507,25.423,AM,42.91,0.317,Wrasses,4,462,q4
Fis-114156,Pictilabrus laticlavius,NA,187519,Unknown,LC,0,WRASSE,187519,iucn,TRUE,1835495.7,1313609.8,1349640.8,827754.923835675,63.014,AM,97.33,0.364,Wrasses,81,462,q1
Fis-29141,Achoerodus gouldii,NA,187520,Decreasing,VU,0.4,WRASSE,187520,iucn,TRUE,974696.4,752302,851653.4,629259.089875491,83.644,AM,88.334,0.23,Wrasses,26,462,q1
Fis-27320,Symphodus bailloni,NA,187522,Unknown,LC,0,WRASSE,187522,iucn,TRUE,1946202.9,1439887.9,1008788.3,502473.316066833,49.81,IUCN,70.06,0.389,Wrasses,31,462,q3
Fis-25704,Oxycheilinus bimaculatus,NA,187523,Unknown,LC,0,WRASSE,187523,iucn,TRUE,27417885.4,14828172,20620208.6,8030495.12522468,54.157,AM,71.911,5.566,Wrasses,140,462,q3
Fis-58778,Thalassoma rueppellii,NA,187524,Unknown,LC,0,WRASSE,187524,iucn,TRUE,987023.9,720431.7,628160,361567.785569376,57.56,IUCN,87.192,0.194,Wrasses,11,462,q3
Fis-145104,Terelabrus rubrovittatus,NA,187525,Unknown,LC,0,WRASSE,187525,iucn,TRUE,9861985.2,7699682.9,3447877,1285574.69018344,37.286,IUCN,44.779,2.078,Wrasses,7,462,q4
Fis-58779,Larabicus quadrilineatus,NA,187526,Unknown,DD,NA,WRASSE,187526,iucn,TRUE,1980644.1,1416276.6,1136866.9,572499.367715456,50.358,IUCN,80.272,0.382,Wrasses,15,462,q3
Fis-25728,Hologymnos doliatus,NA,187527,Unknown,LC,0,WRASSE,187527,iucn,TRUE,25726264.6,12633709.9,21375191,8282636.27707516,65.56,AM,59.105,5.77,Wrasses,99,462,q1
Fis-161297,Bodianus paraleucosticticus,NA,187528,Unknown,DD,NA,WRASSE,187528,iucn,TRUE,5133352.1,4788446.2,641973.6,297067.666143882,46.274,IUCN,13.407,1.293,Wrasses,4,462,q4
Fis-25711,Cymolutes torquatus,NA,187530,Unknown,LC,0,WRASSE,187530,iucn,TRUE,16122199.3,10456696.2,10299515.1,4634011.93713759,44.993,IUCN,98.497,2.823,Wrasses,31,462,q3
Fis-35506,Pseudolabrus guentheri,NA,187533,Unknown,LC,0,WRASSE,187533,iucn,TRUE,2967959.5,2815630.3,513817,361487.773693518,70.353,IUCN,18.249,0.76,Wrasses,47,462,q2
Fis-46974,Halichoeres zeylonicus,NA,187534,Unknown,LC,0,WRASSE,187534,iucn,TRUE,17649908.5,14006653.6,5791271.4,2148016.55062756,37.091,IUCN,41.347,3.781,Wrasses,30,462,q4
Fis-113737,Notolabrus parilus,NA,187535,Unknown,LC,0,WRASSE,187535,iucn,TRUE,1143375.2,783028.7,938065.1,577718.512594162,73.78,AM,83.473,0.253,Wrasses,57,462,q1
Fis-31473,Gomphosus varius,1,187536,Unknown,LC,0,WRASSE,187536,iucn,TRUE,25176139.8,11448096.5,21260989.2,7532945.92859241,65.801,AM,53.846,5.739,Wrasses,247,462,q2
Fis-132342,Halichoeres orientalis,NA,187537,Unknown,LC,0,WRASSE,187537,iucn,TRUE,1414063.4,777662.2,1031412.1,395010.918653617,50.795,AM,75.398,0.278,Wrasses,5,462,q3
Fis-56858,Cirrhilabrus roseafascia,NA,187538,Unknown,LC,0,WRASSE,187538,iucn,TRUE,5429461.9,4423940.1,1720522.6,715000.791030624,41.557,IUCN,38.891,1.194,Wrasses,5,462,q4
Fis-166561,Iniistius twistii,NA,187539,Unknown,LC,0,WRASSE,187539,iucn,TRUE,10202567.5,7739502.4,4370752.2,1907687.14176073,43.647,IUCN,56.473,2.089,Wrasses,11,462,q3
Fis-31025,Labrus merula,NA,187541,Stable,LC,0,WRASSE,187541,iucn,TRUE,3035209.2,1526227.6,2859937.3,1350955.6779133,88.516,AM,53.366,0.772,Wrasses,75,462,q2
Fis-161183,Cirrhilabrus cenderawasih,NA,187543,Unknown,LC,0,WRASSE,187543,iucn,TRUE,1282100.3,1272877.9,73799.8,64577.3474598829,87.503,IUCN,5.798,0.344,Wrasses,3,462,q2
Fis-25462,Cirrhilabrus cyanopleura,1,187544,Decreasing,DD,NA,WRASSE,187544,iucn,TRUE,11970515.2,6933817.5,9565344.8,4528647.12541944,65.312,AM,72.489,2.582,Wrasses,67,462,q1
Fis-21694,Halichoeres timorensis,NA,187545,Decreasing,LC,0,WRASSE,187545,iucn,TRUE,12339401.7,9979304.8,4955374.1,2595277.23375819,52.373,IUCN,49.657,2.694,Wrasses,34,462,q4
Fis-24509,Clepticus parrae,NA,187546,Unknown,LC,0,WRASSE,187546,iucn,TRUE,4811799.8,2828355.9,3968226.7,1984782.77435139,70.174,AM,71.275,1.071,Wrasses,70,462,q1
Fis-25729,Pseudocoris yamashiroi,1,187547,Unknown,LC,0,WRASSE,187547,iucn,TRUE,18382431.5,7795845.5,15789445.5,5202859.56786939,66.739,AM,49.374,4.262,Wrasses,55,462,q2
Fis-26247,Halichoeres nebulosus,NA,187548,Unknown,LC,0,WRASSE,187548,iucn,TRUE,21798346.5,12964935,17941979.5,9108568.02126019,70.255,AM,72.26,4.843,Wrasses,135,462,q1
Fis-24659,Halichoeres maculipinna,NA,187549,Unknown,LC,0,WRASSE,187549,iucn,TRUE,4349236.7,2594364.5,3502224.2,1747352.02254442,67.352,AM,74.078,0.945,Wrasses,88,462,q1
Fis-169691,Hemigymnus sexfasciatus,NA,187551,Unknown,DD,NA,WRASSE,187551,iucn,TRUE,1803926.5,1349974.7,895741,441789.156307665,49.321,IUCN,66.352,0.364,Wrasses,5,462,q3
Fis-28743,Bodianus vulpinus,NA,187553,Unknown,LC,0,WRASSE,187553,iucn,TRUE,1363777.3,1117534.1,541097.8,294854.656005661,54.492,IUCN,48.419,0.302,Wrasses,26,462,q4
Fis-26201,Bodianus bilunulatus,NA,187554,Unknown,LC,0,WRASSE,187554,iucn,TRUE,17487467.6,12789253.8,8921220.7,4223006.88246306,47.337,IUCN,69.756,3.452,Wrasses,112,462,q3
Fis-31147,Anampses chrysocephalus,NA,187555,Stable,LC,0,WRASSE,187555,iucn,TRUE,861764,391574,629167.3,158977.255278358,40.6,AM,62.237,0.17,Wrasses,6,462,q3
Fis-10657,Thalassoma hardwicke,1,187559,Unknown,LC,0,WRASSE,187559,iucn,TRUE,28589836.3,11520121.5,26724270.3,9654555.5976261,83.806,AM,43.107,7.214,Wrasses,234,462,q2
Fis-31112,Paracheilinus lineopunctatus,NA,187560,Unknown,LC,0,WRASSE,187560,iucn,TRUE,1746651.9,709655,1398873.3,361876.473441324,50.993,AM,50.73,0.378,Wrasses,5,462,q4
Fis-28153,Halichoeres solorensis,NA,187561,Unknown,LC,0,WRASSE,187561,iucn,TRUE,9396667.9,7064997.5,4557570.5,2225900.12968722,48.84,IUCN,64.509,1.907,Wrasses,10,462,q3
Fis-25105,Suezichthys gracilis,NA,187562,Unknown,LC,0,WRASSE,187562,iucn,TRUE,9253338.9,7513476.3,2624654.9,884792.344959663,33.711,IUCN,34.933,2.028,Wrasses,31,462,q4
Fis-26230,Stethojulis interrupta,1,187563,Unknown,LC,0,WRASSE,187563,iucn,TRUE,19260268.2,11153695.5,16011053.4,7904480.69442308,70.869,AM,69.662,4.322,Wrasses,164,462,q1
Fis-31124,Halichoeres melasmapomus,NA,187564,Unknown,LC,0,WRASSE,187564,iucn,TRUE,19203609.1,9071785.6,14470931.2,4339107.64421014,47.831,AM,62.69,3.906,Wrasses,29,462,q3
Fis-31474,Halichoeres biocellatus,NA,187565,Decreasing,LC,0,WRASSE,187565,iucn,TRUE,17120902.5,8862008.7,13108669.2,4849775.44089801,54.725,AM,67.604,3.538,Wrasses,118,462,q3
Fis-113864,Notolabrus cinctus,NA,187566,Unknown,LC,0,WRASSE,187566,iucn,TRUE,432461.2,285897.5,286577.8,140014.098258577,48.974,AM,99.763,0.077,Wrasses,25,462,q3
Fis-31145,Anampses lennardi,NA,187567,Stable,LC,0,WRASSE,187567,iucn,TRUE,741294.8,291295.1,714606.1,264606.398909376,90.838,AM,40.763,0.193,Wrasses,21,462,q2
Fis-26998,Choerodon oligacanthus,1,187568,Decreasing,LC,0,WRASSE,187568,iucn,TRUE,8646139.9,7230999.8,3439833.8,2024693.62495312,58.86,IUCN,47.571,1.952,Wrasses,16,462,q4
Fis-32511,Gomphosus caeruleus,NA,187569,Unknown,LC,0,WRASSE,187569,iucn,TRUE,16174876.1,12288916.4,6656858.8,2770899.08410595,41.625,IUCN,54.17,3.317,Wrasses,69,462,q4
Fis-23396,Bodianus pulchellus,NA,187570,Unknown,LC,0,WRASSE,187570,iucn,TRUE,5293362.3,2334399.5,5025126.8,2066164.00843713,88.509,AM,46.455,1.356,Wrasses,51,462,q2
