"am_sid","sciname","reviewed","iucn_sid","popn_trend","popn_category","spp_group","id_no","spatial_source","total_area","am_area","iucn_area","perc","am_perc","iucn_perc","sm_perc","sm_range","log_total_area","area_ratio","lg_area_pct","spp_group_text","occurcells"
"Fis-23709","Parablennius tentacularis",NA,185185,"Stable","LC","COMBTOOTHBLENNIES",185185,"iucn",3425411,2108030.1,2704442.1,41.443,19.165,39.392,0,"AM",15.047,77.947,0.73,"Blenniidae",72
"Fis-158435","Ophioblennius trinitatis",NA,185191,"Unknown","LC","COMBTOOTHBLENNIES",185191,"iucn",928821,441954.9,798752.8,33.441,13.826,52.733,0,"AM",13.742,55.331,0.216,"Blenniidae",8
"Fis-23708","Parablennius sanguinolentus",NA,185193,"Stable","LC","COMBTOOTHBLENNIES",185193,"iucn",3124197.5,1560441.2,2853078.4,41.508,8.378,50.114,0,"AM",14.955,54.693,0.77,"Blenniidae",74
"Fis-26619","Acantholabrus palloni",NA,186106,"Unknown","LC","WRASSE",186106,"iucn",5910724.3,2863451,4481331.3,23.899,29.582,46.519,0,"AM",15.592,63.897,1.21,NA,37
"Fis-161650","Bodianus dictynna",NA,187368,"Unknown","LC","WRASSE",187368,"iucn",18925337,11124457.3,14278021.3,34.019,25.031,40.949,0,"AM",16.756,77.913,3.854,NA,33
"Fis-142162","Halichoeres pardaleocephalus",NA,187370,"Unknown","LC","WRASSE",187370,"iucn",5002393.3,4490045,970695.2,9.124,80.657,10.219,0,"IUCN",15.425,21.619,1.212,NA,6
"Fis-142115","Choerodon margaritiferus",NA,187371,"Unknown","LC","WRASSE",187371,"iucn",6051824.9,5354713.9,1369441.7,11.15,77.205,11.645,0,"IUCN",15.616,25.575,1.445,NA,3
"Fis-113146","Coris nigrotaenia",NA,187372,"Unknown","DD","WRASSE",187372,"iucn",704769.7,704769.7,0,0,100,0,NA,"IUCN",13.466,0,0.19,NA,4
"Fis-25725","Hemigymnus fasciatus",NA,187373,"Unknown","LC","WRASSE",187373,"iucn",30228041.3,13306765.3,26480522.9,31.329,12.644,56.026,0,"AM",17.224,50.251,7.148,NA,172
"Fis-59762","Leptojulis lambdastigma",NA,187375,"Unknown","DD","WRASSE",187375,"iucn",2007055.7,2007055.7,0,0,100,0,NA,"IUCN",14.512,0,0.542,NA,9
"Fis-58702","Bodianus opercularis",1,187378,"Unknown","LC","WRASSE",187378,"iucn",3470915.4,2594853,1650596.2,22.646,51.824,25.53,0,"IUCN",15.06,63.61,0.7,NA,11
"Fis-25651","Coris variegata",NA,187379,"Unknown","LC","WRASSE",187379,"iucn",2009612.9,1702144,628160,15.896,68.353,15.751,0,"IUCN",14.513,36.904,0.459,NA,10
"Fis-25735","Thalassoma lunare",1,187381,"Stable","LC","WRASSE",187381,"iucn",28776377.3,12977131.8,26944345.3,38.569,6.514,54.917,0,"AM",17.175,48.163,7.273,NA,291
"Fis-25718","Cheilio inermis",1,187383,"Unknown","LC","WRASSE",187383,"iucn",29351125.6,13269621.7,26383638.7,34.791,10.298,54.912,0,"AM",17.195,50.295,7.122,NA,168
"Fis-25705","Cheilinus chlorourus",1,187384,"Unknown","LC","WRASSE",187384,"iucn",27002080.5,12428204.7,23716634.3,33.621,12.41,53.969,0,"AM",17.111,52.403,6.402,NA,192
"Fis-145587","Cirrhilabrus tonozukai",NA,187389,"Unknown","DD","WRASSE",187389,"iucn",330214.7,330214.7,0,0,100,0,NA,"IUCN",12.707,0,0.089,NA,4
"Fis-149115","Suezichthys caudavittatus",NA,187390,"Unknown","LC","WRASSE",187390,"iucn",2269444.9,1309102.9,1856996,39.263,18.043,42.694,0,"AM",14.635,70.496,0.501,NA,4
"Fis-53990","Bodianus thoracotaeniatus",NA,187391,"Unknown","DD","WRASSE",187391,"iucn",131342,131342,0,0,100,0,NA,"IUCN",11.786,0,0.035,NA,3
"Fis-31113","Paracheilinus mccoskeri",NA,187393,"Unknown","LC","WRASSE",187393,"iucn",12570499.8,11740400.4,1409005.8,4.608,88.793,6.599,0,"IUCN",16.347,12.001,3.169,NA,22
"Fis-31238","Coris pictoides",NA,187394,"Unknown","LC","WRASSE",187394,"iucn",11400634.2,8797884,5532678.1,25.544,51.744,22.712,0,"IUCN",16.249,62.886,2.375,NA,35
"Fis-146180","Iniistius aneitensis",NA,187395,"Unknown","LC","WRASSE",187395,"iucn",16361212,6710442.6,13605913.3,23.975,17.025,59,0,"AM",16.61,49.32,3.673,NA,24
"Fis-25637","Labroides dimidiatus",1,187396,"Unknown","LC","WRASSE",187396,"iucn",31567465.1,13947964,30151232.2,39.442,4.634,55.924,0,"AM",17.268,46.26,8.139,NA,407
"Fis-3208","Labrus mixtus",NA,187397,"Stable","LC","WRASSE",187397,"iucn",6196526.6,4679940.1,4992636.6,56.075,22.652,21.272,0,"IUCN",15.639,93.737,1.348,NA,266
"Fis-29425","Labrus bergylta",NA,187398,"Unknown","LC","WRASSE",187398,"iucn",2604861.3,1631756.7,2389132.6,55.049,8.275,36.676,0,"AM",14.773,68.299,0.645,NA,258
"Fis-146183","Iniistius umbrilatus",NA,187399,"Unknown","LC","WRASSE",187399,"iucn",643483.6,125948,629167.3,17.105,2.193,80.702,0,"AM",13.375,20.018,0.17,NA,3
"Fis-34183","Choerodon vitta",NA,187400,"Stable","LC","WRASSE",187400,"iucn",7779056.5,6931462,2405044,19.894,69.324,10.782,0,"IUCN",15.867,34.698,1.871,NA,62
"Fis-154652","Halichoeres dimidiatus",NA,187401,"Unknown","LC","WRASSE",187401,"iucn",3486074.4,2787577.1,1234758.4,14.987,65.368,19.644,0,"IUCN",15.064,44.295,0.752,NA,8
"Fis-31115","Paracheilinus filamentosus",NA,187403,"Unknown","LC","WRASSE",187403,"iucn",11555834.4,8435756,6534076.7,29.226,44.061,26.714,0,"IUCN",16.263,77.457,2.277,NA,36
"Fis-24656","Halichoeres caudalis",NA,187405,"Unknown","LC","WRASSE",187405,"iucn",4071872,2300193.4,3665274.8,46.784,10.035,43.18,0,"AM",15.22,62.756,0.989,NA,82
"Fis-28752","Hologymnosus longipes",NA,187406,"Unknown","LC","WRASSE",187406,"iucn",2219686.7,1676838.8,873516.9,15.119,59.947,24.934,0,"IUCN",14.613,52.093,0.453,NA,12
"Fis-25354","Wetmorella nigropinnata",NA,187407,"Unknown","LC","WRASSE",187407,"iucn",23959529.8,12478532.8,18265464.4,28.205,23.919,47.876,0,"AM",16.992,68.318,4.93,NA,178
"Fis-139219","Ophthalmolepis lineolata",NA,187409,"Unknown","LC","WRASSE",187409,"iucn",1215160.3,720719.8,1124604.4,51.76,7.867,40.373,0,"AM",14.01,64.087,0.304,NA,26
"Fis-153187","Cirrhilabrus marjorie",NA,187410,"Unknown","LC","WRASSE",187410,"iucn",3077709.4,2794530,424117.5,4.711,85.77,9.519,0,"IUCN",14.94,15.177,0.754,NA,4
"Fis-146179","Iniistius pentadactylus",NA,187411,"Unknown","LC","WRASSE",187411,"iucn",19693690.9,13192575.9,12683270.8,30.961,36.204,32.835,0,"IUCN",16.796,96.139,3.561,NA,54
"Fis-162865","Iniistius trivittatus",NA,187412,"Unknown","DD","WRASSE",187412,"iucn",521648.3,521648.3,0,0,100,0,NA,"IUCN",13.165,0,0.141,NA,3
"Fis-145250","Paracheilinus attenuatus",NA,187413,"Unknown","LC","WRASSE",187413,"iucn",963712.5,810233.1,239403.5,8.75,75.625,15.625,0,"IUCN",13.779,29.547,0.219,NA,5
"Fis-35500","Macropharyngodon kuiteri",NA,187414,"Unknown","LC","WRASSE",187414,"iucn",2968178.2,2188894.4,1281952.7,17.268,56.195,26.537,0,"IUCN",14.903,58.566,0.591,NA,18
"Fis-145245","Cirrhilabrus earlei",NA,187415,"Unknown","LC","WRASSE",187415,"iucn",1039355.7,844404.3,234587.3,3.812,77.419,18.768,0,"IUCN",13.854,27.781,0.228,NA,3
"Fis-57940","Macropharyngodon bipartitus",NA,187416,"Unknown","LC","WRASSE",187416,"iucn",4829380.7,1907667.8,4300180.5,28.37,11.091,60.539,0,"AM",15.39,44.363,1.161,NA,20
"Fis-58535","Coris batuensis",1,187417,"Unknown","LC","WRASSE",187417,"iucn",17816370.8,9969344.2,13484235.4,31.474,24.5,44.026,0,"AM",16.696,73.933,3.64,NA,86
"Fis-24372","Thalassoma pavo",NA,187418,"Stable","LC","WRASSE",187418,"iucn",4355033.2,2610093,3671167.6,45.508,14.303,40.189,0,"AM",15.287,71.097,0.991,NA,105
"Fis-27838","Choerodon zamboangae",NA,187419,"Unknown","LC","WRASSE",187419,"iucn",10923947.6,8692723.5,4831824.4,23.358,56.637,20.005,0,"IUCN",16.206,55.585,2.346,NA,29
"Fis-161246","Paracheilinus walton",NA,187421,"Unknown","LC","WRASSE",187421,"iucn",1157315.7,1086564.1,153796.4,7.143,86.772,6.085,0,"IUCN",13.962,14.154,0.293,NA,4
"Fis-61072","Thalassoma loxum",NA,187422,"Unknown","DD","WRASSE",187422,"iucn",455919,455919,0,0,100,0,NA,"IUCN",13.03,0,0.123,NA,3
"Fis-47538","Oxycheilinus orientalis",NA,187423,"Unknown","LC","WRASSE",187423,"iucn",18389954.9,7701757.2,14761066.6,21.982,20.016,58.002,0,"AM",16.727,52.176,3.984,NA,24
"Fis-25730","Stethojulis bandanensis",1,187424,"Unknown","LC","WRASSE",187424,"iucn",24648167.8,9842644.4,22324838.1,30.332,9.559,60.109,0,"AM",17.02,44.088,6.026,NA,239
"Fis-58718","Conniella apterygia",NA,187425,"Unknown","VU","WRASSE",187425,"iucn",210051.9,103446.8,115517.6,4.11,46.575,49.315,0,"AM",12.255,89.551,0.031,NA,4
"Fis-113792","Notolabrus tetricus",NA,187426,"Stable","LC","WRASSE",187426,"iucn",1917099.8,1693966.4,602895.7,20.983,66.401,12.616,0,"IUCN",14.466,35.591,0.457,NA,75
"Fis-146270","Cirrhilabrus bathyphilus",NA,187427,"Unknown","LC","WRASSE",187427,"iucn",1831079.5,1643849.6,301297.8,6.321,83.306,10.373,0,"IUCN",14.42,18.329,0.444,NA,6
"Fis-32540","Halichoeres leucoxanthus",1,187428,"Unknown","LC","WRASSE",187428,"iucn",6623579.1,5919102.3,1395023.6,10.386,79.044,10.57,0,"IUCN",15.706,23.568,1.598,NA,15
"Fis-27963","Choerodon cephalotes",NA,187430,"Unknown","LC","WRASSE",187430,"iucn",7404131.3,6512915.6,2225239,18.146,69.757,12.097,0,"IUCN",15.818,34.167,1.758,NA,125
"Fis-31470","Pteragogus cryptus",NA,187431,"Unknown","LC","WRASSE",187431,"iucn",21207217,12934478.3,14961543.8,31.292,29.779,38.928,0,"AM",16.87,86.451,4.039,NA,72
"Fis-145604","Halichoeres bleekeri",NA,187432,"Unknown","DD","WRASSE",187432,"iucn",3348384,3062203.2,591920.6,10.206,80.36,9.434,0,"IUCN",15.024,19.33,0.827,NA,8
"Fis-139754","Stethojulis marquesensis",NA,187434,"Unknown","LC","WRASSE",187434,"iucn",2298873.2,2165223.4,173154.2,1.671,92.674,5.656,0,"IUCN",14.648,7.997,0.584,NA,10
"Fis-48603","Coris gaimard",1,187436,"Stable","LC","WRASSE",187436,"iucn",23087960.8,11398875.9,18110055.4,27.679,21.69,50.631,0,"AM",16.955,62.942,4.888,NA,183
"Fis-21693","Halichoeres prosopeion",NA,187438,"Unknown","LC","WRASSE",187438,"iucn",14430296.2,7957050.5,10919002.4,30.637,24.373,44.991,0,"AM",16.485,72.873,2.947,NA,83
"Fis-35453","Cirrhilabrus laboutei",NA,187439,"Unknown","LC","WRASSE",187439,"iucn",2907743.4,2071496.6,1447976.2,21.32,49.442,29.239,0,"IUCN",14.883,69.9,0.559,NA,13
"Fis-132096","Cirrhilabrus condei",NA,187440,"Unknown","LC","WRASSE",187440,"iucn",6016426.8,5369359.6,1256107.9,10.06,79.276,10.664,0,"IUCN",15.61,23.394,1.449,NA,10
"Fis-25713","Novaculichthys taeniourus",NA,187441,"Unknown","LC","WRASSE",187441,"iucn",30674468.6,13029535.5,27772786,32.818,9.66,57.522,0,"AM",17.239,46.915,7.497,NA,204
"Fis-25722","Halichoeres margaritaceus",1,187443,"Unknown","LC","WRASSE",187443,"iucn",21426105.6,8262665.1,19122470.4,27.659,10.788,61.553,0,"AM",16.88,43.209,5.162,NA,178
"Fis-24660","Halichoeres pictus",NA,187444,"Unknown","LC","WRASSE",187444,"iucn",3705771.3,1661968.9,3599428.3,42.138,2.987,54.874,0,"AM",15.125,46.173,0.972,NA,59
"Fis-26205","Thalassoma cupido",NA,187446,"Unknown","LC","WRASSE",187446,"iucn",2004014.1,463978.9,1909491.4,19.054,5.125,75.821,0,"AM",14.511,24.299,0.515,NA,21
"Fis-32520","Cirrhilabrus jordani",NA,187447,"Unknown","LC","WRASSE",187447,"iucn",701768.7,167832.5,682219.1,20.968,2.823,76.21,0,"AM",13.461,24.601,0.184,NA,3
"Fis-25027","Tautogolabrus adspersus",1,187448,"Unknown","LC","WRASSE",187448,"iucn",1699975.8,1239144.1,1654331.8,67.647,2.696,29.657,0,"AM",14.346,74.903,0.447,NA,262
"Fis-31913","Coris dorsomacula",NA,187450,"Unknown","LC","WRASSE",187450,"iucn",16356549.9,10915430.4,10093088.6,28.096,38.81,33.094,0,"IUCN",16.61,92.466,2.946,NA,65
"Fis-25351","Halichoeres argus",NA,187451,"Unknown","LC","WRASSE",187451,"iucn",18160726.4,12097592.1,11197964.6,27.876,39.049,33.076,0,"IUCN",16.715,92.564,3.266,NA,94
"Fis-32427","Cirrhilabrus katherinae",NA,187452,"Unknown","LC","WRASSE",187452,"iucn",7088738.1,5910006,1506783.1,4.843,78.163,16.994,0,"IUCN",15.774,25.495,1.595,NA,24
"Fis-31146","Anampses elegans",NA,187453,"Stable","LC","WRASSE",187453,"iucn",9416255.4,9032440.2,550176.6,1.993,93.46,4.547,0,"IUCN",16.058,6.091,2.438,NA,18
"Fis-25723","Halichoeres scapularis",NA,187454,"Unknown","LC","WRASSE",187454,"iucn",21232953.7,11102942.3,18207879.1,37.763,14.501,47.736,0,"AM",16.871,60.979,4.915,NA,138
"Fis-161244","Cirrhilabrus brunneus",NA,187460,"Unknown","DD","WRASSE",187460,"iucn",2124469.9,2124469.9,0,0,100,0,NA,"IUCN",14.569,0,0.573,NA,3
"Fis-31465","Cirrhilabrus exquisitus",NA,187461,"Unknown","DD","WRASSE",187461,"iucn",11546448.3,11546448.3,0,0,100,0,NA,"IUCN",16.262,0,3.117,NA,93
"Fis-31121","Pseudojuloides mesostigma",NA,187462,"Unknown","LC","WRASSE",187462,"iucn",7488883,6754514.9,1054628.3,4.432,85.437,10.131,0,"IUCN",15.829,15.614,1.823,NA,7
"Fis-59763","Leptojulis urostigma",NA,187463,"Unknown","LC","WRASSE",187463,"iucn",8082363.1,6410906.3,2908244.2,15.235,64.115,20.65,0,"IUCN",15.905,45.364,1.731,NA,7
"Fis-112900","Halichoeres stigmaticus",NA,187465,"Unknown","LC","WRASSE",187465,"iucn",1515677.4,1228940.1,590104.6,20.762,60,19.238,0,"IUCN",14.231,48.017,0.332,NA,4
"Fis-149118","Oxycheilinus digramma",NA,187466,"Unknown","LC","WRASSE",187466,"iucn",26184367.3,13786203.8,21758969.5,35.437,17.187,47.376,0,"AM",17.081,63.359,5.873,NA,151
"Fis-57938","Halichoeres cosmetus",NA,187467,"Unknown","LC","WRASSE",187467,"iucn",5638603.3,3347539,3419669.6,20.095,39.291,40.613,0,"AM",15.545,97.891,0.923,NA,41
"Fis-53986","Choerodon gymnogenys",NA,187471,"Unknown","DD","WRASSE",187471,"iucn",2226210,2226210,0,0,100,0,NA,"IUCN",14.616,0,0.601,NA,14
"Fis-145573","Pseudocoris bleekeri",NA,187472,"Unknown","LC","WRASSE",187472,"iucn",7907653.1,5093366.5,4633894.1,22.731,41.831,35.439,0,"IUCN",15.883,90.979,1.375,NA,6
"Fis-58538","Halichoeres vrolikii",NA,187473,"Unknown","LC","WRASSE",187473,"iucn",8657389.7,7475432.3,2432304.3,14.321,72.131,13.549,0,"IUCN",15.974,32.537,2.018,NA,22
"Fis-25724","Halichoeres trimaculatus",NA,187474,"Unknown","LC","WRASSE",187474,"iucn",21933158.7,9757040.8,18396183.5,28.206,16.17,55.624,0,"AM",16.904,53.038,4.966,NA,180
"Fis-25196","Symphodus mediterraneus",NA,187475,"Stable","LC","WRASSE",187475,"iucn",3461931.4,1439885.2,3436782.7,41.614,0.778,57.608,0,"AM",15.057,41.896,0.928,NA,58
"Fis-25726","Hemigymnus melapterus",1,187476,"Unknown","LC","WRASSE",187476,"iucn",27007251.4,12835711.1,23947007.6,35.949,11.615,52.437,0,"AM",17.112,53.6,6.464,NA,175
"Fis-25716","Pseudocheilinus hexataenia",1,187477,"Unknown","LC","WRASSE",187477,"iucn",28285765.2,13872848.6,23230104.7,30.964,18.262,50.774,0,"AM",17.158,59.719,6.271,NA,308
"Fis-138814","Halichoeres leucurus",1,187478,"Unknown","LC","WRASSE",187478,"iucn",10784691.5,5629175.3,8884656,34.432,17.751,47.816,0,"AM",16.194,63.358,2.398,NA,31
"Fis-23293","Tautoga onitis",1,187479,"Decreasing","VU","WRASSE",187479,"iucn",756321.7,605824,626724.6,62.346,17.593,20.062,0,"AM",13.536,96.665,0.169,NA,69
"Fis-114122","Pseudolabrus miles",NA,187481,"Unknown","LC","WRASSE",187481,"iucn",922801.3,354002.7,901029.5,36.318,2.736,60.945,0,"AM",13.735,39.289,0.243,NA,46
"Fis-24655","Halichoeres bivittatus",NA,187482,"Unknown","LC","WRASSE",187482,"iucn",5064654,2599606,4625338.9,42.62,8.581,48.799,0,"AM",15.438,56.204,1.249,NA,177
"Fis-32430","Cirrhilabrus melanomarginatus",NA,187483,"Unknown","LC","WRASSE",187483,"iucn",7092198.7,5883245.6,2104910.7,12.794,69.673,17.534,0,"IUCN",15.775,35.778,1.588,NA,8
"Fis-149136","Cirrhilabrus solorensis",NA,187484,"Unknown","DD","WRASSE",187484,"iucn",6952769.6,6952769.6,0,0,100,0,NA,"IUCN",15.755,0,1.877,NA,15
"Fis-25107","Suezichthys notatus",1,187485,"Unknown","LC","WRASSE",187485,"iucn",1781066.6,1228480.5,849773.6,17.274,51.189,31.537,0,"IUCN",14.393,69.173,0.332,NA,6
"Fis-25731","Stethojulis strigiventer",NA,187489,"Unknown","LC","WRASSE",187489,"iucn",26686981.5,12231115.7,22844630.2,31.24,14.601,54.16,0,"AM",17.1,53.54,6.166,NA,178
"Fis-25732","Thalassoma amblycephalum",NA,187490,"Unknown","LC","WRASSE",187490,"iucn",29214577.7,12472810.2,26263331.7,32.361,10.209,57.43,0,"AM",17.19,47.491,7.089,NA,235
"Fis-114240","Austrolabrus maculatus",NA,187491,"Stable","LC","WRASSE",187491,"iucn",1558738.9,1205139.7,920134,35.843,41.571,22.586,0,"IUCN",14.259,76.351,0.325,NA,43
"Fis-163966","Symphodus ocellatus",NA,187492,"Stable","LC","WRASSE",187492,"iucn",3013306.9,1641164.9,2837008.2,48.528,6.205,45.267,0,"AM",14.919,57.848,0.766,NA,68
"Fis-25399","Bodianus speciosus",NA,187493,"Decreasing","DD","WRASSE",187493,"iucn",850789.5,850789.5,0,0,100,0,NA,"IUCN",13.654,0,0.23,NA,77
"Fis-145602","Paracheilinus cyaneus",NA,187494,"Unknown","LC","WRASSE",187494,"iucn",1649349.4,1157262,861241.7,22.305,47.955,29.74,0,"IUCN",14.316,74.421,0.312,NA,4
"Fis-28988","Bodianus scrofa",NA,187495,"Decreasing","VU","WRASSE",187495,"iucn",882301.3,302754.5,758189.8,19.88,14.458,65.663,0,"AM",13.69,39.931,0.205,NA,14
"Fis-149134","Cheilinus abudjubbe",NA,187496,"Unknown","LC","WRASSE",187496,"iucn",1228459,902829.5,774932.4,36.364,37.529,26.107,0,"IUCN",14.021,85.834,0.244,NA,14
"Fis-31127","Labropsis xanthonota",NA,187497,"Unknown","LC","WRASSE",187497,"iucn",20071748.9,8205444.2,16887012.3,24.836,16.041,59.123,0,"AM",16.815,48.59,4.558,NA,79
"Fis-119162","Coris ballieui",NA,187498,"Unknown","LC","WRASSE",187498,"iucn",815826.3,298289.1,682219.1,20.069,16.609,63.322,0,"AM",13.612,43.723,0.184,NA,8
"Fis-126141","Choerodon zosterophorus",NA,187499,"Unknown","LC","WRASSE",187499,"iucn",9531351.1,6825366.5,5057029.3,24.476,47.333,28.19,0,"IUCN",16.07,74.092,1.842,NA,10
"Fis-56865","Cirrhilabrus randalli",NA,187502,"Unknown","LC","WRASSE",187502,"iucn",974685.5,843910.4,172614.8,4.204,82.583,13.213,0,"IUCN",13.79,20.454,0.228,NA,6
"Fis-113245","Cirrhilabrus flavidorsalis",NA,187505,"Unknown","LC","WRASSE",187505,"iucn",5777790.9,3573563.3,3811333.5,27.795,34.019,38.186,0,"AM",15.57,93.761,1.029,NA,7
"Fis-127204","Bodianus frenchii",NA,187506,"Decreasing","NT","WRASSE",187506,"iucn",1778043.4,1407696.4,920637.5,31.025,48.052,20.924,0,"IUCN",14.391,65.4,0.38,NA,16
"Fis-31476","Halichoeres richmondi",NA,187507,"Unknown","LC","WRASSE",187507,"iucn",10296128.5,4047761.8,9279351.2,29.253,9.888,60.859,0,"AM",16.147,43.621,2.505,NA,14
"Fis-28602","Choerodon fasciatus",NA,187511,"Unknown","LC","WRASSE",187511,"iucn",8283762.3,7145475.9,2103621.4,11.963,73.854,14.183,0,"IUCN",15.93,29.44,1.929,NA,76
"Fis-24657","Halichoeres cyanocephalus",NA,187512,"Unknown","LC","WRASSE",187512,"iucn",4561700.2,3162140.3,3027913.4,35.655,33.802,30.543,0,"IUCN",15.333,95.755,0.854,NA,55
"Fis-31114","Paracheilinus carpenteri",NA,187514,"Unknown","DD","WRASSE",187514,"iucn",2027802.7,2027802.7,0,0,100,0,NA,"IUCN",14.522,0,0.547,NA,13
"Fis-21695","Halichoeres podostigma",NA,187515,"Unknown","LC","WRASSE",187515,"iucn",7462378.5,5213578.7,4117807,24.98,44.947,30.073,0,"IUCN",15.825,78.982,1.407,NA,14
"Fis-25660","Bodianus axillaris",NA,187516,"Unknown","LC","WRASSE",187516,"iucn",30854555.4,15423064.1,26089052.8,34.337,15.711,49.952,0,"AM",17.245,59.117,7.042,NA,162
"Fis-25463","Diproctacanthus xanthurus",1,187517,"Unknown","LC","WRASSE",187517,"iucn",12381187.4,6546207.5,10572855.4,38.119,14.748,47.134,0,"AM",16.332,61.915,2.854,NA,35
"Fis-51740","Cirrhilabrus luteovittatus",NA,187518,"Unknown","LC","WRASSE",187518,"iucn",1549473,503688.9,1173834.8,8.251,24.165,67.583,0,"AM",14.253,42.91,0.317,NA,4
"Fis-114156","Pictilabrus laticlavius",NA,187519,"Unknown","LC","WRASSE",187519,"iucn",1835495.7,1313609.8,1349640.8,44.851,26.423,28.726,0,"AM",14.423,97.33,0.364,NA,81
"Fis-29141","Achoerodus gouldii",NA,187520,"Decreasing","VU","WRASSE",187520,"iucn",974696.4,752302,851653.4,63.846,13.333,22.821,0,"AM",13.79,88.334,0.23,NA,26
"Fis-27320","Symphodus bailloni",NA,187522,"Unknown","LC","WRASSE",187522,"iucn",1946202.9,1439887.9,1008788.3,23.291,54.701,22.009,0,"IUCN",14.481,70.06,0.389,NA,31
"Fis-25704","Oxycheilinus bimaculatus",NA,187523,"Unknown","LC","WRASSE",187523,"iucn",27417885.4,14828172,20620208.6,28.996,24.71,46.294,0,"AM",17.127,71.911,5.566,NA,140
"Fis-58778","Thalassoma rueppellii",NA,187524,"Unknown","LC","WRASSE",187524,"iucn",987023.9,720431.7,628160,36.416,36.705,26.879,0,"IUCN",13.802,87.192,0.194,NA,11
"Fis-145104","Terelabrus rubrovittatus",NA,187525,"Unknown","LC","WRASSE",187525,"iucn",9861985.2,7699682.9,3447877,12.776,65.728,21.496,0,"IUCN",16.104,44.779,2.078,NA,7
"Fis-58779","Larabicus quadrilineatus",NA,187526,"Unknown","DD","WRASSE",187526,"iucn",1416276.6,1416276.6,0,0,100,0,NA,"IUCN",14.164,0,0.382,NA,15
"Fis-25728","Hologymnosus doliatus",NA,187527,"Unknown","LC","WRASSE",187527,"iucn",25726264.6,12633709.9,21375191,31.98,17.081,50.94,0,"AM",17.063,59.105,5.77,NA,99
"Fis-161297","Bodianus paraleucosticticus",NA,187528,"Unknown","DD","WRASSE",187528,"iucn",4788446.2,4788446.2,0,0,100,0,NA,"IUCN",15.382,0,1.293,NA,4
"Fis-35506","Pseudolabrus guentheri",NA,187533,"Unknown","LC","WRASSE",187533,"iucn",2967959.5,2815630.3,513817,12.586,81.908,5.506,0,"IUCN",14.903,18.249,0.76,NA,47
"Fis-46974","Halichoeres zeylonicus",NA,187534,"Unknown","LC","WRASSE",187534,"iucn",17649908.5,14006653.6,5791271.4,12.032,67.347,20.621,0,"IUCN",16.686,41.347,3.781,NA,30
"Fis-113737","Notolabrus parilus",NA,187535,"Unknown","LC","WRASSE",187535,"iucn",1143375.2,783028.7,938065.1,49.889,18.625,31.486,0,"AM",13.949,83.473,0.253,NA,57
"Fis-31473","Gomphosus varius",1,187536,"Unknown","LC","WRASSE",187536,"iucn",25176139.8,11448096.5,21260989.2,29.674,15.614,54.713,0,"AM",17.041,53.846,5.739,NA,247
"Fis-132342","Halichoeres orientalis",NA,187537,"Unknown","LC","WRASSE",187537,"iucn",1414063.4,777662.2,1031412.1,28.462,25.962,45.577,0,"AM",14.162,75.398,0.278,NA,5
"Fis-56858","Cirrhilabrus roseafascia",NA,187538,"Unknown","LC","WRASSE",187538,"iucn",5429461.9,4423940.1,1720522.6,13.245,67.991,18.764,0,"IUCN",15.507,38.891,1.194,NA,5
"Fis-166561","Iniistius twistii",NA,187539,"Unknown","LC","WRASSE",187539,"iucn",10202567.5,7739502.4,4370752.2,18.533,57.439,24.028,0,"IUCN",16.138,56.473,2.089,NA,11
"Fis-31025","Labrus merula",NA,187541,"Stable","LC","WRASSE",187541,"iucn",3035209.2,1526227.6,2859937.3,44.928,5.314,49.758,0,"AM",14.926,53.366,0.772,NA,75
"Fis-25462","Cirrhilabrus cyanopleura",1,187544,"Decreasing","DD","WRASSE",187544,"iucn",6933817.5,6933817.5,0,0,100,0,NA,"IUCN",15.752,0,1.872,NA,67
"Fis-21694","Halichoeres timorensis",NA,187545,"Decreasing","LC","WRASSE",187545,"iucn",12339401.7,9979304.8,4955374.1,20.713,60.43,18.857,0,"IUCN",16.328,49.657,2.694,NA,34
"Fis-24509","Clepticus parrae",NA,187546,"Unknown","LC","WRASSE",187546,"iucn",4811799.8,2828355.9,3968226.7,41.491,17.138,41.371,0,"AM",15.387,71.275,1.071,NA,70
"Fis-25729","Pseudocoris yamashiroi",1,187547,"Unknown","LC","WRASSE",187547,"iucn",18382431.5,7795845.5,15789445.5,28.166,14.279,57.555,0,"AM",16.727,49.374,4.262,NA,55
"Fis-26247","Halichoeres nebulosus",NA,187548,"Unknown","LC","WRASSE",187548,"iucn",21798346.5,12964935,17941979.5,41.441,17.842,40.716,0,"AM",16.897,72.26,4.843,NA,135
"Fis-24659","Halichoeres maculipinna",NA,187549,"Unknown","LC","WRASSE",187549,"iucn",4349236.7,2594364.5,3502224.2,40.347,19.439,40.214,0,"AM",15.286,74.078,0.945,NA,88
