am_sid,am_category,reviewed,sciname,name_verified
URM-2-1062,NA,null,Anoplodactylus tanseii,TRUE
URM-2-1063,NA,null,Anoplodactylus tarsalis,TRUE
URM-2-1064,NA,null,Anoplodactylus tenuicorpus,TRUE
URM-2-1069,NA,null,Anoplodactylus turbidus,TRUE
URM-2-1074,NA,null,Anoplodactylus vemae,TRUE
URM-2-1075,NA,null,Anoplodactylus versluysi,TRUE
URM-2-1087,NA,null,Pallenopsis boehmi,TRUE
URM-2-1092,NA,null,Pallenopsis californica,TRUE
URM-2-1093,NA,null,Pallenopsis candidoi,TRUE
URM-2-1097,NA,null,Pallenopsis comosa,TRUE
URM-2-1108,NA,null,Pallenopsis guineensis,TRUE
URM-2-1112,NA,null,Pallenopsis hoeki,TRUE
URM-2-1115,NA,null,Pallenopsis juttingae,TRUE
URM-2-1116,NA,null,Pallenopsis kempfi,TRUE
URM-2-1133,NA,null,Pallenopsis mollissima,TRUE
URM-2-1136,NA,null,Pallenopsis oculotuberculosis,TRUE
URM-2-1137,NA,null,Pallenopsis oscitans,TRUE
URM-2-1138,NA,null,Pallenopsis ovalis,TRUE
URM-2-1139,NA,null,Pallenopsis paramollis,TRUE
URM-2-1150,NA,null,Pallenopsis spinipes,TRUE
URM-2-1151,NA,null,Pallenopsis stylirostris,TRUE
URM-2-1157,NA,null,Pallenopsis tumidula,TRUE
URM-2-1158,NA,null,Pallenopsis tydemani,TRUE
URM-2-1168,NA,null,Phoxichilidium micropalpidum,TRUE
URM-2-1173,NA,null,Phoxichilidium ungellatum,TRUE
URM-2-1177,NA,null,Pycnosomia coxata,TRUE
URM-2-1178,NA,null,Pycnosomia strongylocentroti,TRUE
URM-2-1180,NA,null,Pentapycnon bouvieri,TRUE
URM-2-1182,NA,null,Pentapycnon geayi,TRUE
URM-2-1184,NA,null,Pycnogonum africanum,TRUE
URM-2-1195,NA,null,Pycnogonum carinatum,TRUE
URM-2-1197,NA,null,Pycnogonum cessaci,TRUE
URM-2-1204,NA,null,Pycnogonum eltanin,TRUE
URM-2-1207,NA,null,Pycnogonum gibberum,TRUE
URM-2-1215,NA,null,Pycnogonum magellanicum,TRUE
URM-2-1224,NA,null,Pycnogonum occa,TRUE
URM-2-1233,NA,null,Pycnogonum pusillum,TRUE
URM-2-1236,NA,null,Pycnogonum reticulatum,TRUE
URM-2-1237,NA,null,Pycnogonum rickettsi,TRUE
URM-2-1238,NA,null,Pycnogonum sivertseni,TRUE
URM-2-1242,NA,null,Pycnogonum tenue,TRUE
URM-2-1245,NA,null,Pycnogonum tuberculatum,TRUE
URM-2-1247,NA,null,Pycnogonum uedai,TRUE
URM-2-1248,NA,null,Pycnogonum ungellatum,TRUE
URM-2-1250,NA,null,Rhynchothorax architectus,TRUE
URM-2-1258,NA,null,Rhynchothorax monnioti,TRUE
URM-2-1260,NA,null,Rhynchothorax percivali,TRUE
URM-2-7,NA,null,Achelia australiensis,TRUE
URM-2-13,NA,null,Achelia brevicauda,TRUE
URM-2-14,NA,null,Achelia brevirostris,TRUE
URM-2-34,NA,null,Achelia lagena,TRUE
URM-2-41,NA,null,Achelia megova,TRUE
URM-2-49,NA,null,Achelia parvula,TRUE
URM-2-50,NA,null,Achelia pribilofensis,TRUE
URM-2-51,NA,null,Achelia quadridentata,TRUE
URM-2-57,NA,null,Achelia setulosa,TRUE
URM-2-60,NA,null,Achelia simplissima,TRUE
URM-2-61,NA,null,Achelia socors,TRUE
URM-2-66,NA,null,Achelia superba,TRUE
URM-2-76,NA,null,Ammothea antipodensis,TRUE
URM-2-77,NA,null,Ammothea armentis,TRUE
URM-2-79,NA,null,Ammothea bentartica,TRUE
URM-2-90,NA,null,Ammothea gordonae,TRUE
URM-2-97,NA,null,Ammothea meridionalis,TRUE
URM-2-102,NA,null,Ammothea spicula,TRUE
URM-2-106,NA,null,Ammothea tetrapora,TRUE
URM-2-115,NA,null,Ammothella exornata,TRUE
URM-2-118,NA,null,Ammothella heterosetosa,TRUE
URM-2-123,NA,null,Ammothella marcusi,TRUE
URM-2-134,NA,null,Ammothella rugulosa,TRUE
URM-2-136,NA,null,Ammothella setacea,TRUE
URM-2-137,NA,null,Ammothella setosa,TRUE
URM-2-141,NA,null,Ammothella symbia,TRUE
URM-2-143,NA,null,Ammothella tippula,TRUE
URM-2-151,NA,null,Ascorhynchus agassizi,TRUE
URM-2-154,NA,null,Ascorhynchus armatus,TRUE
URM-2-156,NA,null,Ascorhynchus auchenicum,TRUE
URM-2-162,NA,null,Ascorhynchus castelli,TRUE
URM-2-166,NA,null,Ascorhynchus compactus,TRUE
URM-2-167,NA,null,Ascorhynchus cooki,TRUE
URM-2-170,NA,null,Ascorhynchus cryptopygius,TRUE
URM-2-171,NA,null,Ascorhynchus cuculus,TRUE
URM-2-175,NA,null,Ascorhynchus foresti,TRUE
URM-2-178,NA,null,Ascorhynchus glaber,TRUE
URM-2-179,NA,null,Ascorhynchus glaberrimus,TRUE
URM-2-189,NA,null,Ascorhynchus latipes,TRUE
URM-2-198,NA,null,Ascorhynchus minutus,TRUE
URM-2-199,NA,null,Ascorhynchus okai,TRUE
URM-2-200,NA,null,Ascorhynchus ornatus,TRUE
URM-2-203,NA,null,Ascorhynchus pararmatus,TRUE
SLB-182872,NA,null,Ascorhynchus paxillum,TRUE
URM-2-212,NA,null,Ascorhynchus ramipes,TRUE
URM-2-213,NA,null,Ascorhynchus serratus,TRUE
URM-2-214,NA,null,Ascorhynchus seticauda,TRUE
URM-2-215,NA,null,Ascorhynchus simile,TRUE
URM-2-221,NA,null,Ascorhynchus turritus,TRUE
URM-2-222,NA,null,Ascorhynchus utinomii,TRUE
URM-2-223,NA,null,Ascorhynchus verrucosus,TRUE
URM-2-224,NA,null,Austroraptus calcaratus,TRUE
URM-2-228,NA,null,Austroraptus sicarius,TRUE
URM-2-230,NA,null,Bathyzetes setiger,TRUE
URM-2-240,NA,null,Cilunculus acanthus,TRUE
URM-2-244,NA,null,Cilunculus armatus,TRUE
URM-2-250,NA,null,Cilunculus compactus,TRUE
URM-2-255,NA,null,Cilunculus gracilis,TRUE
URM-2-259,NA,null,Cilunculus kravcovi,TRUE
URM-2-264,NA,null,Cilunculus sekiguchii,TRUE
URM-2-273,NA,null,Eurycyde antarctica,TRUE
URM-2-274,NA,null,Eurycyde arctica,TRUE
URM-2-276,NA,null,Eurycyde curvata,TRUE
URM-2-283,NA,null,Eurycyde longisetosa,TRUE
URM-2-284,NA,null,Eurycyde muricata,TRUE
URM-2-288,NA,null,Eurycyde setosa,TRUE
URM-2-289,NA,null,Eurycyde spinosa,TRUE
URM-2-295,NA,null,Hemichela micrasterias,TRUE
URM-2-314,NA,null,Nymphopsis muscosa,TRUE
URM-2-323,NA,null,Prototrygaeus contrarius,TRUE
URM-2-327,NA,null,Scipiolus spinosus,TRUE
URM-2-332,NA,null,Sericosura mitrata,TRUE
URM-2-334,NA,null,Tanystylum acuminatum,TRUE
URM-2-336,NA,null,Tanystylum beuroisi,TRUE
URM-2-338,NA,null,Tanystylum birkelandi,TRUE
URM-2-341,NA,null,Tanystylum brevipes,TRUE
URM-2-343,NA,null,Tanystylum californicum,TRUE
URM-2-353,NA,null,Tanystylum excuratum,TRUE
URM-2-359,NA,null,Tanystylum hummelincki,TRUE
URM-2-360,NA,null,Tanystylum intermedium,TRUE
URM-2-362,NA,null,Tanystylum isthmiacum,TRUE
URM-2-366,NA,null,Tanystylum occidentalis,TRUE
URM-2-370,NA,null,Tanystylum ornatum,TRUE
URM-2-373,NA,null,Tanystylum rehderi,TRUE
URM-2-377,NA,null,Tanystylum thermophilum,TRUE
URM-2-385,NA,null,Austrodecus cestum,TRUE
URM-2-387,NA,null,Austrodecus conifer,TRUE
URM-2-390,NA,null,Austrodecus elegans,TRUE
URM-2-391,NA,null,Austrodecus enzoi,TRUE
URM-2-395,NA,null,Austrodecus fryi,TRUE
URM-2-399,NA,null,Austrodecus goughense,TRUE
URM-2-400,NA,null,Austrodecus kelpi,TRUE
URM-2-402,NA,null,Austrodecus longispinum,TRUE
URM-2-410,NA,null,Austrodecus pushkini,TRUE
URM-2-416,NA,null,Austrodecus tristanense,TRUE
URM-2-420,NA,null,Austrodecus varan,TRUE
URM-2-423,NA,null,Pantopipetta armoricana,TRUE
URM-2-424,NA,null,Pantopipetta australis,TRUE
URM-2-436,NA,null,Anoropallene laysani,TRUE
URM-2-447,NA,null,Austropallene tcherniae,TRUE
URM-2-452,NA,null,Callipallene acus,TRUE
URM-2-458,NA,null,Callipallene californiensis,TRUE
URM-2-473,NA,null,Callipallene pectinata,TRUE
URM-2-475,NA,null,Callipallene producta,TRUE
URM-2-476,NA,null,Callipallene sagamiensis,TRUE
URM-2-477,NA,null,Callipallene seychellensis,TRUE
URM-2-478,NA,null,Callipallene spectrum,TRUE
URM-2-479,NA,null,Callipallene tiberi,TRUE
URM-2-486,NA,null,Cheilopallene hirta,TRUE
URM-2-488,NA,null,Cheilopallene trappa,TRUE
URM-2-490,NA,null,Decachela discata,TRUE
URM-2-498,NA,null,Neopallene azorensis,TRUE
URM-2-501,NA,null,Oropallene dolichodera,TRUE
URM-2-502,NA,null,Oropallene metacaula,TRUE
URM-2-504,NA,null,Oropallene polaris,TRUE
URM-2-507,NA,null,Pallenoides magnicollis,TRUE
URM-2-516,NA,null,Parapallene bermudensis,TRUE
URM-2-536,NA,null,Propallene curtipalpus,TRUE
URM-2-545,NA,null,Pseudopallene brevicollis,TRUE
URM-2-562,NA,null,Pseudopallene zamboangae,TRUE
URM-2-571,NA,null,Seguapallene insignata,TRUE
URM-2-572,NA,null,Seguapallene micronesica,TRUE
SLB-97876,NA,null,Colossendeis avidus,TRUE
URM-2-584,NA,null,Colossendeis bicincta,TRUE
URM-2-595,NA,null,Colossendeis gardineri,TRUE
URM-2-598,NA,null,Colossendeis glacialis,TRUE
URM-2-602,NA,null,Colossendeis japonica,TRUE
SLB-174670,NA,null,Colossendeis leniensis,TRUE
URM-2-606,NA,null,Colossendeis leptorhynchus,TRUE
URM-2-614,NA,null,Colossendeis microsetosa,TRUE
URM-2-620,NA,null,Colossendeis peloria,TRUE
URM-2-627,NA,null,Colossendeis spicula,TRUE
URM-2-628,NA,null,Colossendeis stramenti,TRUE
URM-2-630,NA,null,Colossendeis tenera,TRUE
URM-2-657,NA,null,Rhopalorhynchus filipes,TRUE
URM-2-666,NA,null,Endeis biseriata,TRUE
URM-2-674,NA,null,Endeis meridionalis,TRUE
URM-2-676,NA,null,Endeis nodosa,TRUE
URM-2-687,NA,null,Heteronymphon abyssale,TRUE
URM-2-696,NA,null,Nymphon aculeatum,TRUE
URM-2-697,NA,null,Nymphon adami,TRUE
URM-2-702,NA,null,Nymphon aequidigitatum,TRUE
URM-2-706,NA,null,Nymphon albatrossi,TRUE
URM-2-711,NA,null,Nymphon angolense,TRUE
URM-2-718,NA,null,Nymphon articulare,TRUE
URM-2-722,NA,null,Nymphon basispinosum,TRUE
URM-2-733,NA,null,Nymphon brachyrhynchum,TRUE
URM-2-734,NA,null,Nymphon braschnikowi,TRUE
URM-2-737,NA,null,Nymphon brevis,TRUE
URM-2-741,NA,null,Nymphon bunyipi,TRUE
URM-2-742,NA,null,Nymphon caementarum,TRUE
URM-2-749,NA,null,Nymphon citerium,TRUE
URM-2-751,NA,null,Nymphon cognatum,TRUE
URM-2-752,NA,null,Nymphon comes,TRUE
URM-2-753,NA,null,Nymphon compactum,TRUE
URM-2-760,NA,null,Nymphon discorsicoxae,TRUE
URM-2-762,NA,null,Nymphon distensum,TRUE
URM-2-765,NA,null,Nymphon duospinum,TRUE
URM-2-767,NA,null,Nymphon elongatum,TRUE
URM-2-770,NA,null,Nymphon falcatum,TRUE
URM-2-771,NA,null,Nymphon femorale,TRUE
URM-2-790,NA,null,Nymphon gruveli,TRUE
URM-2-792,NA,null,Nymphon gunteri,TRUE
URM-2-794,NA,null,Nymphon hamatum,TRUE
URM-2-797,NA,null,Nymphon heterodenticulatum,TRUE
URM-2-801,NA,null,Nymphon hirsutum,TRUE
URM-2-804,NA,null,Nymphon hodgsoni,TRUE
URM-2-805,NA,null,Nymphon immane,TRUE
URM-2-808,NA,null,Nymphon inerme,TRUE
URM-2-809,NA,null,Nymphon inferum,TRUE
SLB-30024,NA,null,Nymphon japonicum,TRUE
URM-2-815,NA,null,Nymphon kodanii,TRUE
SLB-71467,LC,null,Abralia andamanica,TRUE
SLB-71306,LC,null,Sepia sulcata,TRUE
W-Msc-342121,DD,null,Sepia burnupi,TRUE
SLB-71251,DD,null,Sepia esculenta,TRUE
W-Nem-147222,NA,null,Tubulanus capistratus,TRUE
W-Nem-122637,NA,null,Tubulanus polymorphus,TRUE
W-Nem-147240,NA,null,Tubulanus pellucidus,TRUE
W-Msc-342334,NA,null,Hapalochlaena maculosa,TRUE
W-Msc-239392,NA,null,Pareledone charcoti,TRUE
W-Msc-342185,DD,null,Sepia vietnamica,TRUE
SLB-71317,DD,null,Sepia vossi,TRUE
W-Msc-535841,NA,null,Amphioctopus mototi,TRUE
SLB-71305,DD,null,Sepia subtenuipes,TRUE
SLB-71330,DD,null,Idiosepius paradoxus,TRUE
SLB-71216,DD,null,Sepioloidea lineolata,TRUE
W-Msc-342333,NA,null,Hapalochlaena lunulata,TRUE
SLB-70965,NA,null,Argonauta pacifica,TRUE
SLB-71658,NA,null,Moroteuthis robusta,TRUE
W-Msc-342303,LC,null,Enoploteuthis reticulata,TRUE
W-Msc-225586,DD,null,Sepiella ornata,TRUE
W-Msc-346432,DD,null,Rossia pacifica,TRUE
W-Nem-148201,NA,null,Tetrastemma bicolor,TRUE
W-Msc-141455,LC,null,Sepiola aurantiaca,TRUE
SLB-71262,DD,null,Sepia joubini,TRUE
W-Msc-342156,LC,null,Sepia omani,TRUE
SLB-71300,DD,null,Sepia sewelli,TRUE
SLB-71230,DD,null,Sepia bandensis,TRUE
SLB-71270,DD,null,Sepia madokai,TRUE
W-Msc-341953,NA,null,Octopus bocki,TRUE
SLB-71335,LC,null,Austrorossia australis,TRUE
SLB-71239,LC,null,Sepia chirotrema,TRUE
W-Msc-341942,NA,null,Octopus alecto,TRUE
W-Msc-341831,DD,null,Abralia heminuchalis,TRUE
W-Msc-342213,DD,null,Sepiella cyanea,TRUE
W-Msc-410399,NA,null,Stauroteuthis gilchristi,TRUE
W-Msc-342180,DD,null,Sepia tenuipes,TRUE
SLB-70952,NA,null,Nautilus belauensis,TRUE
W-Msc-342140,DD,null,Sepia incerta,TRUE
W-Msc-342380,NA,null,Pickfordiateuthis pulchella,TRUE
SLB-71334,LC,null,Austrorossia antillensis,TRUE
W-Msc-341949,NA,null,Octopus balboai,TRUE
W-Msc-342026,NA,null,Octopus selene,TRUE
W-Msc-342409,NA,null,Uroteuthis edulis,TRUE
W-Msc-342296,DD,null,Enoploteuthis chunii,TRUE
W-Msc-410348,NA,null,Cirrothauma magna,TRUE
SLB-71266,LC,null,Sepia limata,TRUE
W-Msc-342384,NA,null,Robsonella fontaniana,TRUE
SLB-71104,NA,null,Octopus minor,TRUE
W-Gtr-114519,NA,null,Halichaetonotus marivagus,TRUE
W-Gtr-114520,NA,null,Halichaetonotus paradoxus,TRUE
W-Msc-157022,LC,null,Illex oxygonius,TRUE
W-Msc-341951,NA,null,Octopus bimaculatus,TRUE
W-Msc-342017,NA,null,Octopus penicillifer,TRUE
W-Msc-534130,NA,null,Paroctopus digueti,TRUE
W-Msc-342212,NA,null,Cirroteuthis muelleri,TRUE
W-Msc-153122,NA,null,Stauroteuthis syrtensis,TRUE
SLB-80198,NA,null,Lepidozona interstincta,TRUE
W-Msc-367856,NA,null,Leptochiton rugatus,TRUE
W-Msc-385818,NA,null,Leptochiton nexus,TRUE
SLB-80232,NA,null,Lepidopleurus pergranatus,TRUE
W-Msc-488022,NA,null,Oldroydia percrassa,TRUE
W-Msc-386014,NA,null,Stenosemus exaratus,TRUE
SLB-80180,NA,null,Lepidochitona cinerea,TRUE
SLB-80183,NA,null,Lepidochitona flectens,TRUE
SLB-80185,NA,null,Lepidochitona hartwegii,TRUE
W-Msc-386440,NA,null,Tonicella insignis,TRUE
W-Msc-386441,NA,null,Tonicella lineata,TRUE
W-Msc-140151,NA,null,Tonicella marmorea,TRUE
W-Msc-386048,NA,null,Lepidozona mertensii,TRUE
W-Msc-386035,NA,null,Lepidozona cooperi,TRUE
W-Msc-386437,NA,null,Nuttallina californica,TRUE
W-Msc-386400,NA,null,Schizoplax brandtii,TRUE
W-Msc-386137,NA,null,Callistochiton portobelensis,TRUE
W-Msc-159928,NA,null,Amicula vestita,TRUE
W-Msc-386338,NA,null,Katharina tunicata,TRUE
W-Msc-386342,NA,null,Mopalia ciliata,TRUE
W-Msc-386343,NA,null,Mopalia cirrata,TRUE
W-Msc-386353,NA,null,Mopalia muscosa,TRUE
W-Msc-386360,NA,null,Mopalia spectabilis,TRUE
W-Msc-386377,NA,null,Placiphorella velata,TRUE
W-Msc-386780,NA,null,Chiton marmoratus,TRUE
W-Msc-152651,NA,null,Chiton tuberculatus,TRUE
W-Msc-386334,NA,null,Tonicia schrammi,TRUE
SLB-67871,NA,null,Chaetonotus lacunosus,TRUE
W-Gtr-114567,NA,null,Xenotrichula punctata,TRUE
SLB-67776,NA,null,Chaetonotus aegilonensis,TRUE
SLB-67788,NA,null,Chaetonotus apechochaetus,TRUE
W-Gtr-247796,NA,null,Halichaetonotus decipiens,TRUE
W-Gtr-265513,NA,null,Dactylopodola mesotyphle,TRUE
W-Gtr-114587,NA,null,Dolichodasys elongatus,TRUE
W-Gtr-114593,NA,null,Mesodasys adenotubulatus,TRUE
W-Gtr-114615,NA,null,Urodasys viviparus,TRUE
W-Gtr-114620,NA,null,Diplodasys ankeli,TRUE
W-Gtr-114629,NA,null,Platydasys maximus,TRUE
W-Gtr-114630,NA,null,Platydasys ocellatus,TRUE
W-Gtr-114636,NA,null,Pseudostomella etrusca,TRUE
W-Gtr-114637,NA,null,Pseudostomella roscovita,TRUE
W-Gtr-114642,NA,null,Ptychostomella tyrrhenica,TRUE
W-Gtr-247814,NA,null,Tetranchyroderma cirrophorum,TRUE
W-Gtr-114650,NA,null,Tetranchyroderma heterotubulatum,TRUE
SLB-68369,NA,null,Tetranchyroderma hirtum,TRUE
W-Gtr-247818,NA,null,Tetranchyroderma megastomum,TRUE
W-Gtr-114659,NA,null,Tetranchyroderma papii,TRUE
W-Gtr-265587,NA,null,Tetranchyroderma polyprobolostomum,TRUE
W-Gtr-114662,NA,null,Tetranchyroderma quadritentaculatum,TRUE
W-Gtr-114667,NA,null,Tetranchyroderma thysanophorum,TRUE
W-Gtr-114668,NA,null,Tetranchyroderma tribolosum,TRUE
W-Gtr-114674,NA,null,Thaumastoderma mediterraneum,TRUE
W-Gtr-114675,NA,null,Thaumastoderma ramuliferum,TRUE
SLB-68441,NA,null,Turbanella bocqueti,TRUE
W-Sca-344480,NA,null,Polyschides sutherlandi,TRUE
W-Sca-344592,NA,null,Omniglypta cerina,TRUE
W-Sca-344233,NA,null,Laevidentalium erectum,TRUE
W-Sca-344494,NA,null,Compressidentalium clathratum,TRUE
W-Sca-344645,NA,null,Dentalium gouldii,TRUE
W-Sca-344539,NA,null,Plagioglypta pertracheata,TRUE
W-Sca-344168,NA,null,Dentalium neohexagonum,TRUE
W-Sca-344520,NA,null,Paradentalium americanum,TRUE
W-Sca-344129,NA,null,Dentalium agassizi,TRUE
SLB-88131,NA,null,Aspidosiphon parvulus,TRUE
SLB-88133,NA,null,Aspidosiphon steenstrupii,TRUE
SLB-88134,NA,null,Aspidosiphon tenuis,TRUE
SLB-88136,NA,null,Aspidosiphon venabulum,TRUE
ITS-154871,NA,null,Lithacrosiphon cristatus,TRUE
ITS-154875,NA,null,Lithacrosiphon maldivensis,TRUE
SLB-88147,NA,null,Golfingia capensis,TRUE
SLB-88164,NA,null,Nephasoma abyssorum,TRUE
SLB-88170,NA,null,Nephasoma cutleri,TRUE
SLB-88172,NA,null,Nephasoma eremita,TRUE
SLB-88176,NA,null,Nephasoma lilljeborgi,TRUE
SLB-88182,NA,null,Nephasoma rutilofuscum,TRUE
ITS-772569,NA,null,Thysanocardia catharinae,TRUE
ITS-154685,NA,null,Thysanocardia nigra,TRUE
SLB-88203,NA,null,Phascolion gerardi,TRUE
SLB-88207,NA,null,Phascolion lucifugax,TRUE
SLB-88208,NA,null,Phascolion lutense,TRUE
SLB-88212,NA,null,Phascolion pacificum,TRUE
SLB-88226,NA,null,Apionsoma pectinatum,TRUE
SLB-88225,NA,null,Apionsoma murinae,TRUE
SLB-88231,NA,null,Phascolosoma agassizii,TRUE
SLB-88238,NA,null,Phascolosoma lobostomum,TRUE
SLB-88242,NA,null,Phascolosoma noduliferum,TRUE
ITS-772548,NA,null,Phascolopsis gouldii,TRUE
ITS-154557,NA,null,Xenosiphon branchiatus,TRUE
SLB-88278,NA,null,Themiste dehamata,TRUE
SLB-88280,NA,null,Themiste hennahi,TRUE
W-Sca-344255,NA,null,Heteroschismoides subterfissus,TRUE
W-Sca-344261,NA,null,Fustiaria liodon,TRUE
W-Sca-344379,NA,null,Gadila watsoni,TRUE
W-Sca-344289,NA,null,Cadulus obesus,TRUE
W-Sca-344358,NA,null,Gadila perpusilla,TRUE
W-Sca-344293,NA,null,Cadulus platensis,TRUE
URM-M-1265,NA,null,Pliciloricus enigmaticus,TRUE
URM-M-1264,NA,null,Pliciloricus dubius,TRUE
URM-M-1269,NA,null,Pliciloricus orphanus,TRUE
W-Kin-265848,NA,null,Cateria styx,TRUE
W-Kin-101115,NA,null,Echinoderes gerardi,TRUE
W-Kin-265080,NA,null,Echinoderes pilosus,TRUE
W-Kin-101122,NA,null,Echinoderes riedli,TRUE
W-Sca-344428,NA,null,Antalis berryi,TRUE
W-Sca-344446,NA,null,Antalis pretiosa,TRUE
W-Sca-344444,NA,null,Antalis pilsbryi,TRUE
W-Sca-344515,NA,null,Graptacme perlonga,TRUE
W-Sca-344207,NA,null,Fissidentalium megathyris,TRUE
W-Sca-344594,NA,null,Rhabdus dalli,TRUE
W-Sca-344424,NA,null,Pulsellum verrilli,TRUE
W-Sca-344471,NA,null,Polyschides miamiensis,TRUE
W-Sca-344477,NA,null,Polyschides rushii,TRUE
W-Sca-344482,NA,null,Polyschides tetrodon,TRUE
W-Sca-344271,NA,null,Cadulus californicus,TRUE
W-Sca-344325,NA,null,Gadila agassizii,TRUE
W-Sca-344573,NA,null,Gadila pandionis,TRUE
W-Sca-344326,NA,null,Gadila amianta,TRUE
W-Sca-344267,NA,null,Cadulus ampullaceus,TRUE
W-Sca-344330,NA,null,Gadila austinclarki,TRUE
W-Sca-344509,NA,null,Graptacme elpis,TRUE
W-Sca-344353,NA,null,Gadila mayori,TRUE
SLB-88121,NA,null,Aspidosiphon coyi,TRUE
SLB-88124,NA,null,Aspidosiphon fischeri,TRUE
SLB-88125,NA,null,Aspidosiphon gosnoldi,TRUE
SLB-88127,NA,null,Aspidosiphon laevis,TRUE
SLB-88283,NA,null,Themiste pyroides,TRUE
W-Bra-235385,NA,null,Novocrania anomala,TRUE
W-Bra-104052,NA,null,Cryptopora gnomon,TRUE
W-Cha-105468,NA,null,Spadella cephaloptera,TRUE
URM-2-1473,NA,null,Bonellia viridis,TRUE
ITS-156736,NA,null,Loxosoma murmanica,TRUE
W-Bra-235615,NA,null,Terebratalia transversa,TRUE
W-Cha-266812,NA,null,Paraspadella nana,TRUE
W-Cha-266815,NA,null,Paraspadella schizoptera,TRUE
W-Bra-235425,NA,null,Compsothyris racovitzae,TRUE
W-Bra-235514,NA,null,Abyssothyris wyvillei,TRUE
URM-2-1519,NA,null,Sluiterina sibogae,TRUE
W-Bra-104060,NA,null,Gwynia capsula,TRUE
W-Cha-105414,NA,null,Eukrohnia bathypelagica,TRUE
W-Cha-105415,NA,null,Eukrohnia fowleri,TRUE
W-Cha-266705,NA,null,Aidanosagitta johorensis,TRUE
W-Cha-266709,NA,null,Aidanosagitta oceania,TRUE
W-Cha-105431,NA,null,Caecosagitta macrocephala,TRUE
SLB-30821,NA,null,Parasagitta euneritica,TRUE
W-Cha-266255,NA,null,Parasagitta peruviana,TRUE
W-Cha-266256,NA,null,Parasagitta popovicii,TRUE
URM-M-1272,NA,null,Pliciloricus profundus,TRUE
URM-M-1275,NA,null,Rugiloricus carolinensis,TRUE
URM-M-1276,NA,null,Rugiloricus cauliculus,TRUE
URM-M-119,NA,null,Bathyctena chuni,TRUE
URM-M-181,NA,null,Bathocyroe fosteri,TRUE
URM-M-196,NA,1,Mnemiopsis leidyi,TRUE
URM-M-208,NA,null,Leucothea pulchra,TRUE
W-Gtd-265620,NA,null,Austrognatharia pecten,TRUE
W-Gtd-265629,NA,null,Austrognathia nannulifera,TRUE
W-Gtd-114734,NA,null,Gnathostomula axi,TRUE
W-Gtd-265643,NA,null,Gnathostomula peregrina,TRUE
W-Gtd-114738,NA,null,Labidognathia longicollis,TRUE
W-Gtd-266026,NA,null,Tenuignathia rikerae,TRUE
SLB-68543,NA,null,Haplognathia rosacea,TRUE
W-Gtd-114745,NA,null,Haplognathia rosea,TRUE
W-Gtd-114746,NA,null,Haplognathia ruberrima,TRUE
W-Gtd-265884,NA,null,Cosmognathia arcus,TRUE
W-Gtd-265886,NA,null,Cosmognathia manubrium,TRUE
W-Gtd-265654,NA,null,Pterognathia ctenifera,TRUE
W-Gtd-265661,NA,null,Pterognathia ugera,TRUE
URM-2-4248,NA,null,Balanoglossus clavigerus,TRUE
URM-2-4308,NA,null,Cephalodiscus gracilis,TRUE
URM-2-4316,NA,null,Cephalodiscus solidus,TRUE
URM-2-4317,NA,null,Rhabdopleura annulata,TRUE
W-Cep-212958,NA,null,Epigonichthys maldivensis,TRUE
W-Prl-101157,NA,null,Priapulopsis bicaudatus,TRUE
ITS-Mam-180452,EN,1,Cephalorhynchus hectori,TRUE
ITS-Mam-612591,EN,1,Eubalaena japonica,TRUE
SLB-96945,NA,null,Eumunida dofleini,TRUE
SLB-119110,NA,null,Hirondellea dubia,TRUE
SLB-119122,NA,null,Eumunida keijii,TRUE
SLB-119205,NA,null,Eumunida treguieri,TRUE
SLB-119218,NA,null,Gastroptychus cavimurus,TRUE
SLB-119253,NA,null,Gastroptychus hendersoni,TRUE
SLB-119286,NA,null,Gastroptychus investigatoris,TRUE
W-For-556253,NA,null,Abyssotherma pacifica,TRUE
W-Por-133198,NA,null,Euchelipluma pristina,TRUE
W-Msc-395234,NA,null,Helicoradomenia juani,TRUE
W-Msc-449949,NA,null,Clypeosectus delectus,TRUE
SLB-119333,NA,null,Lepetodrilus corrugatus,TRUE
SLB-119334,NA,null,Lepetodrilus cristatus,TRUE
SLB-119335,NA,null,Lepetodrilus elevatus,TRUE
W-Msc-449951,NA,null,Cyathermia naticoides,TRUE
SLB-119368,NA,null,Melanodrymia aurantiaca,TRUE
W-Msc-450000,NA,null,Planorbidella planispira,TRUE
W-Msc-180917,NA,null,Peltospira smaragdina,TRUE
W-Msc-180862,NA,null,Shinkailepas briandi,TRUE
W-Msc-449966,NA,null,Ifremeria nautilei,TRUE
W-Msc-464366,NA,null,Calyptogena magnifica,TRUE
W-Msc-140436,NA,null,Bathymodiolus azoricus,TRUE
W-Msc-183000,NA,null,Bathymodiolus thermophilus,TRUE
W-Pol-332941,NA,null,Amphiduropsis axialensis,TRUE
W-Pol-767073,NA,null,Branchinotogluma segonzaci,TRUE
SLB-119475,NA,null,Branchinotogluma tunnicliffae,TRUE
SLB-119476,NA,null,Branchipolynoe pettibonae,TRUE
SLB-119479,NA,null,Lepidonotopodium piscesae,TRUE
W-Pol-332578,NA,null,Thermopolynoe branchiata,TRUE
W-Pol-329926,NA,null,Protis hydrothermica,TRUE
