spp_group,iucn_sid,iucn_subpop,spatial_source,sciname,name_verified,class
WRASSE,187489,NA,iucn,Stethojulis strigiventer,TRUE,Actinopterygii
WRASSE,187490,NA,iucn,Thalassoma amblycephalum,TRUE,Actinopterygii
WRASSE,187491,NA,iucn,Austrolabrus maculatus,TRUE,Actinopterygii
WRASSE,187492,NA,iucn,Symphodus ocellatus,TRUE,Actinopterygii
WRASSE,187493,NA,iucn,Bodianus speciosus,TRUE,Actinopterygii
WRASSE,187494,NA,iucn,Paracheilinus cyaneus,TRUE,Actinopterygii
WRASSE,187495,NA,iucn,Bodianus scrofa,TRUE,Actinopterygii
WRASSE,187496,NA,iucn,Cheilinus abudjubbe,TRUE,Actinopterygii
WRASSE,187497,NA,iucn,Labropsis xanthonota,TRUE,Actinopterygii
WRASSE,187498,NA,iucn,Coris ballieui,TRUE,Actinopterygii
WRASSE,187499,NA,iucn,Choerodon zosterophorus,TRUE,Actinopterygii
WRASSE,187500,NA,iucn,Thalassoma heiseri,TRUE,Actinopterygii
WRASSE,187501,NA,iucn,Cirrhilabrus aurantidorsalis,TRUE,Actinopterygii
WRASSE,187502,NA,iucn,Cirrhilabrus randalli,TRUE,Actinopterygii
WRASSE,187503,NA,iucn,Pseudojulis argyreogaster,TRUE,Actinopterygii
WRASSE,187504,NA,iucn,Stethojulis maculata,TRUE,Actinopterygii
WRASSE,187505,NA,iucn,Cirrhilabrus flavidorsalis,TRUE,Actinopterygii
WRASSE,187506,NA,iucn,Bodianus frenchii,TRUE,Actinopterygii
WRASSE,187507,NA,iucn,Halichoeres richmondi,TRUE,Actinopterygii
WRASSE,187508,NA,iucn,Pseudolabrus torotai,TRUE,Actinopterygii
WRASSE,187509,NA,iucn,Bodianus solatus,TRUE,Actinopterygii
WRASSE,187510,NA,iucn,Labrichthys isleanus,TRUE,Actinopterygii
WRASSE,187511,NA,iucn,Choerodon fasciatus,TRUE,Actinopterygii
WRASSE,187512,NA,iucn,Halichoeres cyanocephalus,TRUE,Actinopterygii
WRASSE,187513,NA,iucn,Anchichoerops natalensis,TRUE,Actinopterygii
WRASSE,187514,NA,iucn,Paracheilinus carpenteri,TRUE,Actinopterygii
WRASSE,187515,NA,iucn,Halichoeres podostigma,TRUE,Actinopterygii
WRASSE,187516,NA,iucn,Bodianus axillaris,TRUE,Actinopterygii
WRASSE,187517,NA,iucn,Diproctacanthus xanthurus,TRUE,Actinopterygii
WRASSE,187518,NA,iucn,Cirrhilabrus luteovittatus,TRUE,Actinopterygii
WRASSE,187519,NA,iucn,Pictilabrus laticlavius,TRUE,Actinopterygii
WRASSE,187520,NA,iucn,Achoerodus gouldii,TRUE,Actinopterygii
WRASSE,187521,NA,iucn,Paracheilinus hemitaeniatus,TRUE,Actinopterygii
WRASSE,187522,NA,iucn,Symphodus bailloni,TRUE,Actinopterygii
WRASSE,187523,NA,iucn,Oxycheilinus bimaculatus,TRUE,Actinopterygii
WRASSE,187524,NA,iucn,Thalassoma rueppellii,TRUE,Actinopterygii
WRASSE,187525,NA,iucn,Terelabrus rubrovittatus,TRUE,Actinopterygii
WRASSE,187526,NA,iucn,Larabicus quadrilineatus,TRUE,Actinopterygii
WRASSE,187527,NA,iucn,Hologymnosus doliatus,TRUE,Actinopterygii
WRASSE,187528,NA,iucn,Bodianus paraleucosticticus,TRUE,Actinopterygii
WRASSE,187529,NA,iucn,Choerodon frenatus,TRUE,Actinopterygii
WRASSE,187530,NA,iucn,Cymolutes torquatus,TRUE,Actinopterygii
WRASSE,187531,NA,iucn,Halichoeres raisneri,TRUE,Actinopterygii
WRASSE,187532,NA,iucn,Coris atlantica,TRUE,Actinopterygii
WRASSE,187533,NA,iucn,Pseudolabrus guentheri,TRUE,Actinopterygii
WRASSE,187534,NA,iucn,Halichoeres zeylonicus,TRUE,Actinopterygii
WRASSE,187535,NA,iucn,Notolabrus parilus,TRUE,Actinopterygii
WRASSE,187536,NA,iucn,Gomphosus varius,TRUE,Actinopterygii
WRASSE,187537,NA,iucn,Halichoeres orientalis,TRUE,Actinopterygii
WRASSE,187538,NA,iucn,Cirrhilabrus roseafascia,TRUE,Actinopterygii
WRASSE,187539,NA,iucn,Iniistius twistii,TRUE,Actinopterygii
WRASSE,187540,NA,iucn,Cirrhilabrus piscilineatus,TRUE,Actinopterygii
WRASSE,187541,NA,iucn,Labrus merula,TRUE,Actinopterygii
WRASSE,187542,NA,iucn,Labrichthys biserialis,TRUE,Actinopterygii
WRASSE,187543,NA,iucn,Cirrhilabrus cenderawasih,TRUE,Actinopterygii
WRASSE,187544,NA,iucn,Cirrhilabrus cyanopleura,TRUE,Actinopterygii
WRASSE,187545,NA,iucn,Halichoeres timorensis,TRUE,Actinopterygii
WRASSE,187546,NA,iucn,Clepticus parrae,TRUE,Actinopterygii
WRASSE,187547,NA,iucn,Pseudocoris yamashiroi,TRUE,Actinopterygii
WRASSE,187548,NA,iucn,Halichoeres nebulosus,TRUE,Actinopterygii
WRASSE,187549,NA,iucn,Halichoeres maculipinna,TRUE,Actinopterygii
WRASSE,187550,NA,iucn,Lappanella guineensis,TRUE,Actinopterygii
WRASSE,187551,NA,iucn,Hemigymnus sexfasciatus,TRUE,Actinopterygii
WRASSE,187552,NA,iucn,Paracheilinus octotaenia,TRUE,Actinopterygii
WRASSE,187553,NA,iucn,Bodianus vulpinus,TRUE,Actinopterygii
WRASSE,187554,NA,iucn,Bodianus bilunulatus,TRUE,Actinopterygii
WRASSE,187555,NA,iucn,Anampses chrysocephalus,TRUE,Actinopterygii
WRASSE,187556,NA,iucn,Wetmorella albofasciata,TRUE,Actinopterygii
WRASSE,187557,NA,iucn,Pictilabrus brauni,TRUE,Actinopterygii
WRASSE,187558,NA,iucn,Guntheria devisi,TRUE,Actinopterygii
WRASSE,187559,NA,iucn,Thalassoma hardwicke,TRUE,Actinopterygii
WRASSE,187560,NA,iucn,Paracheilinus lineopunctatus,TRUE,Actinopterygii
WRASSE,187561,NA,iucn,Halichoeres solorensis,TRUE,Actinopterygii
WRASSE,187562,NA,iucn,Suezichthys gracilis,TRUE,Actinopterygii
WRASSE,187563,NA,iucn,Stethojulis interrupta,TRUE,Actinopterygii
WRASSE,187564,NA,iucn,Halichoeres melasmapomus,TRUE,Actinopterygii
WRASSE,187565,NA,iucn,Halichoeres biocellatus,TRUE,Actinopterygii
WRASSE,187566,NA,iucn,Notolabrus cinctus,TRUE,Actinopterygii
WRASSE,187567,NA,iucn,Anampses lennardi,TRUE,Actinopterygii
WRASSE,187568,NA,iucn,Choerodon oligacanthus,TRUE,Actinopterygii
WRASSE,187569,NA,iucn,Gomphosus caeruleus,TRUE,Actinopterygii
WRASSE,187570,NA,iucn,Bodianus pulchellus,TRUE,Actinopterygii
WRASSE,187571,NA,iucn,Bodianus prognathus,TRUE,Actinopterygii
WRASSE,187572,NA,iucn,Achoerodus viridis,TRUE,Actinopterygii
WRASSE,187573,NA,iucn,Symphodus rostratus,TRUE,Actinopterygii
WRASSE,187574,NA,iucn,Suezichthys soelae,TRUE,Actinopterygii
WRASSE,187575,NA,iucn,Labroides pectoralis,TRUE,Actinopterygii
WRASSE,187576,NA,iucn,Bodianus sepiacaudus,TRUE,Actinopterygii
WRASSE,187577,NA,iucn,Oxycheilinus nigromarginatus,TRUE,Actinopterygii
WRASSE,187578,NA,iucn,Choerodon anchorago,TRUE,Actinopterygii
WRASSE,187579,NA,iucn,Clepticus africanus,TRUE,Actinopterygii
WRASSE,187580,NA,iucn,Cirrhilabrus pylei,TRUE,Actinopterygii
WRASSE,187581,NA,iucn,Cirrhilabrus rubrisquamis,TRUE,Actinopterygii
WRASSE,187582,NA,iucn,Eupetrichthys angustipes,TRUE,Actinopterygii
WRASSE,187583,NA,iucn,Bodianus cylindriatus,TRUE,Actinopterygii
WRASSE,187584,NA,iucn,Halichoeres poeyi,TRUE,Actinopterygii
WRASSE,187585,NA,iucn,Halichoeres signifer,TRUE,Actinopterygii
WRASSE,187586,NA,iucn,Pseudojuloides atavai,TRUE,Actinopterygii
WRASSE,187587,NA,iucn,Bodianus diana,TRUE,Actinopterygii
WRASSE,187588,NA,iucn,Suezichthys aylingi,TRUE,Actinopterygii
WRASSE,187589,NA,iucn,Halichoeres iridis,TRUE,Actinopterygii
WRASSE,187590,NA,iucn,Cirrhilabrus sanguineus,TRUE,Actinopterygii
WRASSE,187591,NA,iucn,Labrichthys fuentesi,TRUE,Actinopterygii
WRASSE,187592,NA,iucn,Iniistius auropunctatus,TRUE,Actinopterygii
WRASSE,187593,NA,iucn,Choerodon paynei,TRUE,Actinopterygii
WRASSE,187594,NA,iucn,Pseudocheilinops ataenia,TRUE,Actinopterygii
WRASSE,187595,NA,iucn,Centrolabrus caeruleus,TRUE,Actinopterygii
WRASSE,187596,NA,iucn,Cirrhilabrus balteatus,TRUE,Actinopterygii
WRASSE,187597,NA,iucn,Bodianus rubrisos,TRUE,Actinopterygii
WRASSE,187598,NA,iucn,Halichoeres bicolor,TRUE,Actinopterygii
WRASSE,187599,NA,iucn,Cirrhilabrus scottorum,TRUE,Actinopterygii
WRASSE,187600,NA,iucn,Halichoeres nigrescens,TRUE,Actinopterygii
WRASSE,187601,NA,iucn,Thalassoma ballieui,TRUE,Actinopterygii
WRASSE,187602,NA,iucn,Coris flavovittata,TRUE,Actinopterygii
WRASSE,187603,NA,iucn,Coris roseoviridis,TRUE,Actinopterygii
WRASSE,187604,NA,iucn,Pteragogus enneacanthus,TRUE,Actinopterygii
WRASSE,187605,NA,iucn,Hemipteronotus sanctaehelenae,TRUE,Actinopterygii
WRASSE,187606,NA,iucn,Cirrhilabrus walshi,TRUE,Actinopterygii
WRASSE,187607,NA,iucn,Pseudojuloides erythrops,TRUE,Actinopterygii
WRASSE,187608,NA,iucn,Halichoeres burekae,TRUE,Actinopterygii
WRASSE,187609,NA,iucn,Cirrhilabrus lubbocki,TRUE,Actinopterygii
WRASSE,187610,NA,iucn,Iniistius celebicus,TRUE,Actinopterygii
WRASSE,187611,NA,iucn,Pseudocoris ocellata,TRUE,Actinopterygii
WRASSE,187612,NA,iucn,Choerodon jordani,TRUE,Actinopterygii
WRASSE,187613,NA,iucn,Decodon puellaris,TRUE,Actinopterygii
WRASSE,187614,NA,iucn,Cirrhilabrus lunatus,TRUE,Actinopterygii
WRASSE,187615,NA,iucn,Decodon grandisquamis,TRUE,Actinopterygii
WRASSE,187616,NA,iucn,Halichoeres pelicieri,TRUE,Actinopterygii
WRASSE,187617,NA,iucn,Julis bicolor,TRUE,Actinopterygii
WRASSE,187618,NA,iucn,Cheilinus lunulatus,TRUE,Actinopterygii
WRASSE,187619,NA,iucn,Bodianus bathycapros,TRUE,Actinopterygii
WRASSE,187620,NA,iucn,Labropsis manabei,TRUE,Actinopterygii
WRASSE,187621,NA,iucn,Pseudocheilinus octotaenia,TRUE,Actinopterygii
WRASSE,187622,NA,iucn,Epibulus brevis,TRUE,Actinopterygii
WRASSE,187623,NA,iucn,Iniistius dea,TRUE,Actinopterygii
WRASSE,187624,NA,iucn,Halichoeres chrysus,TRUE,Actinopterygii
WRASSE,187625,NA,iucn,Pteragogus guttatus,TRUE,Actinopterygii
WRASSE,187626,NA,iucn,Pseudojuloides cerasinus,TRUE,Actinopterygii
WRASSE,187627,NA,iucn,Hologymnosus rhodonotus,TRUE,Actinopterygii
WRASSE,187628,NA,iucn,Coris debueni,TRUE,Actinopterygii
WRASSE,187629,NA,iucn,Xyrichtys pastellus,TRUE,Actinopterygii
WRASSE,187630,NA,iucn,Pictilabrus viridis,TRUE,Actinopterygii
WRASSE,187631,NA,iucn,Labrichthys unilineatus,TRUE,Actinopterygii
WRASSE,187632,NA,iucn,Stethojulis albovittata,TRUE,Actinopterygii
WRASSE,187633,NA,iucn,Notolabrus gymnogenis,TRUE,Actinopterygii
WRASSE,187634,NA,iucn,Halichoeres miniatus,TRUE,Actinopterygii
WRASSE,187635,NA,iucn,Paracheilinus flavianalis,TRUE,Actinopterygii
WRASSE,187636,NA,iucn,Cirrhilabrus temminckii,TRUE,Actinopterygii
WRASSE,187638,NA,iucn,Bodianus bimaculatus,TRUE,Actinopterygii
WRASSE,187639,NA,iucn,Anampses lineatus,TRUE,Actinopterygii
WRASSE,187640,NA,iucn,Coris cuvieri,TRUE,Actinopterygii
WRASSE,187641,NA,iucn,Labrichthys psittaculus,TRUE,Actinopterygii
WRASSE,187642,NA,iucn,Pseudocoris aurantifasciata,TRUE,Actinopterygii
WRASSE,187643,NA,iucn,Bodianus insularis,TRUE,Actinopterygii
WRASSE,187644,NA,iucn,Cirrhilabrus lanceolatus,TRUE,Actinopterygii
WRASSE,187645,NA,iucn,Pseudojuloides severnsi,TRUE,Actinopterygii
WRASSE,187646,NA,iucn,Bodianus mesothorax,TRUE,Actinopterygii
WRASSE,187647,NA,iucn,Choerodon melanostigma,TRUE,Actinopterygii
WRASSE,187648,NA,iucn,Bodianus macrourus,TRUE,Actinopterygii
WRASSE,187649,NA,iucn,Cheilinus oxycephalus,TRUE,Actinopterygii
WRASSE,187650,NA,iucn,Bodianus flavipinnis,TRUE,Actinopterygii
WRASSE,187651,NA,iucn,Pteragogus pelycus,TRUE,Actinopterygii
WRASSE,187652,NA,iucn,Thalassoma bifasciatum,TRUE,Actinopterygii
WRASSE,187653,NA,iucn,Symphodus roissali,TRUE,Actinopterygii
WRASSE,187654,NA,iucn,Labrus viridis,TRUE,Actinopterygii
WRASSE,187655,NA,iucn,Iniistius melanopus,TRUE,Actinopterygii
WRASSE,187656,NA,iucn,Paracheilinus angulatus,TRUE,Actinopterygii
WRASSE,187657,NA,iucn,Iniistius griffithsi,TRUE,Actinopterygii
WRASSE,187658,NA,iucn,Pseudocheilinus evanidus,TRUE,Actinopterygii
WRASSE,187659,NA,iucn,Coris hewetti,TRUE,Actinopterygii
WRASSE,187660,NA,iucn,Iniistius geisha,TRUE,Actinopterygii
WRASSE,187661,NA,iucn,Bodianus neilli,TRUE,Actinopterygii
WRASSE,187662,NA,iucn,Notolabrus celidotus,TRUE,Actinopterygii
WRASSE,187663,NA,iucn,Coris musume,TRUE,Actinopterygii
WRASSE,187664,NA,iucn,Coris formosa,TRUE,Actinopterygii
WRASSE,187665,NA,iucn,Labrichthys inscripta,TRUE,Actinopterygii
WRASSE,187666,NA,iucn,Pseudocheilinus dispilus,TRUE,Actinopterygii
WRASSE,187667,NA,iucn,Macropharyngodon cyanoguttatus,TRUE,Actinopterygii
WRASSE,187668,NA,iucn,Cirrhilabrus johnsoni,TRUE,Actinopterygii
WRASSE,187669,NA,iucn,Xyrichtys incandescens,TRUE,Actinopterygii
WRASSE,187670,NA,iucn,Xyrichtys splendens,TRUE,Actinopterygii
WRASSE,187671,NA,iucn,Labrichthys gayi,TRUE,Actinopterygii
WRASSE,187672,NA,iucn,Bodianus rufus,TRUE,Actinopterygii
WRASSE,187673,NA,iucn,Halichoeres hortulanus,TRUE,Actinopterygii
WRASSE,187674,NA,iucn,Oxycheilinus unifasciatus,TRUE,Actinopterygii
WRASSE,187675,NA,iucn,Labropsis australis,TRUE,Actinopterygii
WRASSE,187676,NA,iucn,Frontilabrus caeruleus,TRUE,Actinopterygii
WRASSE,187677,NA,iucn,Halichoeres melanurus,TRUE,Actinopterygii
WRASSE,187678,NA,iucn,Lappanella fasciata,TRUE,Actinopterygii
WRASSE,187679,NA,iucn,Coris picta,TRUE,Actinopterygii
WRASSE,187680,NA,iucn,Macropharyngodon geoffroy,TRUE,Actinopterygii
WRASSE,187681,NA,iucn,Cymolutes praetextatus,TRUE,Actinopterygii
WRASSE,187682,NA,iucn,Cirrhilabrus morrisoni,TRUE,Actinopterygii
WRASSE,187683,NA,iucn,Bodianus macrognathos,TRUE,Actinopterygii
WRASSE,187684,NA,iucn,Pteragogus flagellifer,TRUE,Actinopterygii
WRASSE,187685,NA,iucn,Thalassoma lutescens,TRUE,Actinopterygii
WRASSE,187686,NA,iucn,Xyrichtys sciistius,TRUE,Actinopterygii
WRASSE,187687,NA,iucn,Halichoeres chlorocephalus,TRUE,Actinopterygii
WRASSE,187688,NA,iucn,Pseudocoris heteroptera,TRUE,Actinopterygii
WRASSE,187689,NA,iucn,Stethojulis trilineata,TRUE,Actinopterygii
WRASSE,187690,NA,iucn,Bodianus leucosticticus,TRUE,Actinopterygii
WRASSE,187691,NA,iucn,Halichoeres lapillus,TRUE,Actinopterygii
WRASSE,187692,NA,iucn,Macropharyngodon meleagris,TRUE,Actinopterygii
WRASSE,187693,NA,iucn,Thalassoma nigrofasciatum,TRUE,Actinopterygii
WRASSE,187694,NA,iucn,Halichoeres melanochir,TRUE,Actinopterygii
WRASSE,187695,NA,iucn,Halichoeres rubricephalus,TRUE,Actinopterygii
WRASSE,187696,NA,iucn,Xyrichtys novacula,TRUE,Actinopterygii
WRASSE,187697,NA,iucn,Bodianus masudai,TRUE,Actinopterygii
WRASSE,187698,NA,iucn,Hologymnosus annulatus,TRUE,Actinopterygii
WRASSE,187699,NA,iucn,Halichoeres claudia,TRUE,Actinopterygii
WRASSE,187700,NA,iucn,Bodianus pacificus,TRUE,Actinopterygii
WRASSE,187701,NA,iucn,Xenojulis margaritaceus,TRUE,Actinopterygii
WRASSE,187702,NA,iucn,Labropsis alleni,TRUE,Actinopterygii
WRASSE,187703,NA,iucn,Halichoeres bathyphilus,TRUE,Actinopterygii
WRASSE,187704,NA,iucn,Cirrhilabrus claire,TRUE,Actinopterygii
WRASSE,187705,NA,iucn,Iniistius pavo,TRUE,Actinopterygii
WRASSE,187706,NA,iucn,Cirrhilabrus blatteus,TRUE,Actinopterygii
WRASSE,187707,NA,iucn,Thalassoma trilobatum,TRUE,Actinopterygii
WRASSE,187708,NA,iucn,Cirrhilabrus katoi,TRUE,Actinopterygii
WRASSE,187709,NA,iucn,Halichoeres californicus,TRUE,Actinopterygii
WRASSE,187710,NA,iucn,Anampses geographicus,TRUE,Actinopterygii
WRASSE,187711,NA,iucn,Thalassoma duperrey,TRUE,Actinopterygii
WRASSE,187712,NA,iucn,Hemipteronotus verrens,TRUE,Actinopterygii
WRASSE,187713,NA,iucn,Pseudodax moluccanus,TRUE,Actinopterygii
WRASSE,187714,NA,iucn,Symphodus cinereus,TRUE,Actinopterygii
WRASSE,187715,NA,iucn,Bodianus anthioides,TRUE,Actinopterygii
WRASSE,187716,NA,iucn,Anampses caeruleopunctatus,TRUE,Actinopterygii
WRASSE,187717,NA,iucn,Cirrhilabrichthys filamentosus,TRUE,Actinopterygii
WRASSE,187718,NA,iucn,Oxycheilinus arenatus,TRUE,Actinopterygii
WRASSE,187719,NA,iucn,Clepticus brasiliensis,TRUE,Actinopterygii
WRASSE,187720,NA,iucn,Choerodon sugillatum,TRUE,Actinopterygii
WRASSE,187721,NA,iucn,Bodianus izuensis,TRUE,Actinopterygii
WRASSE,187722,NA,iucn,Epibulus insidiator,TRUE,Actinopterygii
WRASSE,187723,NA,iucn,Anampses meleagrides,TRUE,Actinopterygii
WRASSE,187724,NA,iucn,Halichoeres garnoti,TRUE,Actinopterygii
WRASSE,187725,NA,iucn,Polylepion cruentum,TRUE,Actinopterygii
WRASSE,187726,NA,iucn,Cirrhilabrus rubriventralis,TRUE,Actinopterygii
WRASSE,187727,NA,iucn,Iniistius bimaculatus,TRUE,Actinopterygii
WRASSE,187728,NA,iucn,Labropsis micronesica,TRUE,Actinopterygii
WRASSE,187729,NA,iucn,Coris aurilineata,TRUE,Actinopterygii
WRASSE,187730,NA,iucn,Stethojulis notialis,TRUE,Actinopterygii
WRASSE,187731,NA,iucn,Iniistius baldwini,TRUE,Actinopterygii
WRASSE,187732,NA,iucn,Halichoeres brasiliensis,TRUE,Actinopterygii
WRASSE,187733,NA,iucn,Thalassoma quinquevittatum,TRUE,Actinopterygii
WRASSE,187734,NA,iucn,Choerodon venustus,TRUE,Actinopterygii
WRASSE,187735,NA,iucn,Oxycheilinus mentalis,TRUE,Actinopterygii
WRASSE,187736,NA,iucn,Halichoeres radiatus,TRUE,Actinopterygii
WRASSE,187737,NA,iucn,Oxycheilinus lineatus,TRUE,Actinopterygii
WRASSE,187738,NA,iucn,Stethojulis terina,TRUE,Actinopterygii
WRASSE,187739,NA,iucn,Cheilinus fasciatus,TRUE,Actinopterygii
WRASSE,187740,NA,iucn,Pseudocheilinus tetrataenia,TRUE,Actinopterygii
WRASSE,187741,NA,iucn,Pseudocheilinus citrinus,TRUE,Actinopterygii
WRASSE,187742,NA,iucn,Cirrhilabrus beauperryi,TRUE,Actinopterygii
WRASSE,187743,NA,iucn,Labropsis polynesica,TRUE,Actinopterygii
WRASSE,187744,NA,iucn,Bodianus loxozonus,TRUE,Actinopterygii
WRASSE,187745,NA,iucn,Hemipteronotus blanchardi,TRUE,Actinopterygii
WRASSE,187746,NA,iucn,Thalassoma purpureum,TRUE,Actinopterygii
WRASSE,187747,NA,iucn,Choerodon robustus,TRUE,Actinopterygii
WRASSE,187748,NA,iucn,Symphodus melops,TRUE,Actinopterygii
WRASSE,187749,NA,iucn,Leptojulis chrysotaenia,TRUE,Actinopterygii
WRASSE,187750,NA,iucn,Halichoeres trispilus,TRUE,Actinopterygii
WRASSE,187751,NA,iucn,Ctenolabrus rupestris,TRUE,Actinopterygii
WRASSE,187752,NA,iucn,Coris julis,TRUE,Actinopterygii
WRASSE,187753,NA,iucn,Bodianus trilineatus,TRUE,Actinopterygii
WRASSE,187754,NA,iucn,Cymolutes lecluse,TRUE,Actinopterygii
WRASSE,187755,NA,iucn,Labroides rubrolabiatus,TRUE,Actinopterygii
WRASSE,187756,NA,iucn,Symphodus melanocercus,TRUE,Actinopterygii
WRASSE,187757,NA,iucn,Paracheilinus nursalim,TRUE,Actinopterygii
WRASSE,187758,NA,iucn,Anampses cuvier,TRUE,Actinopterygii
WRASSE,187759,NA,iucn,Anampses neoguinaicus,TRUE,Actinopterygii
WRASSE,187760,NA,iucn,Malapterus reticulatus,TRUE,Actinopterygii
WRASSE,187761,NA,iucn,Choerojulis brownfieldi,TRUE,Actinopterygii
WRASSE,187762,NA,iucn,Oxycheilinus celebicus,TRUE,Actinopterygii
WRASSE,187763,NA,iucn,Labrus macrolepidotus,TRUE,Actinopterygii
WRASSE,187764,NA,iucn,Coris auricularis,TRUE,Actinopterygii
WRASSE,187765,NA,iucn,Paracheilinus bellae,TRUE,Actinopterygii
WRASSE,187766,NA,iucn,Halichoeres kallochroma,TRUE,Actinopterygii
WRASSE,187767,NA,iucn,Labroides bicolor,TRUE,Actinopterygii
WRASSE,187768,NA,iucn,Macropharyngodon ornatus,TRUE,Actinopterygii
WRASSE,187769,NA,iucn,Cirrhilabrus punctatus,TRUE,Actinopterygii
WRASSE,187770,NA,iucn,Cirrhilabrus walindi,TRUE,Actinopterygii
WRASSE,187771,NA,iucn,Halichoeres penrosei,TRUE,Actinopterygii
WRASSE,187772,NA,iucn,Macropharyngodon negrosensis,TRUE,Actinopterygii
WRASSE,187773,NA,iucn,Coris rex,TRUE,Actinopterygii
WRASSE,187774,NA,iucn,Pseudojuloides pyrius,TRUE,Actinopterygii
WRASSE,187775,NA,iucn,Symphodus doderleini,TRUE,Actinopterygii
WRASSE,187776,NA,iucn,Pseudojuloides xanthomos,TRUE,Actinopterygii
WRASSE,187777,NA,iucn,Polylepion russelli,TRUE,Actinopterygii
WRASSE,187778,NA,iucn,Suezichthys russelli,TRUE,Actinopterygii
WRASSE,187779,NA,iucn,Thalassoma hebraicum,TRUE,Actinopterygii
WRASSE,187780,NA,iucn,Thalassoma jansenii,TRUE,Actinopterygii
WRASSE,187781,NA,iucn,Bodianus perditio,TRUE,Actinopterygii
WRASSE,187782,NA,iucn,Xyrichtys halsteadi,TRUE,Actinopterygii
WRASSE,187783,NA,iucn,Halichoeres hartzfeldii,TRUE,Actinopterygii
WRASSE,187784,NA,iucn,Anampses twistii,TRUE,Actinopterygii
WRASSE,187785,NA,iucn,Coris venusta,TRUE,Actinopterygii
WRASSE,187786,NA,iucn,Halichoeres pallidus,TRUE,Actinopterygii
WRASSE,187787,NA,iucn,Thalassoma noronhanum,TRUE,Actinopterygii
WRASSE,187788,NA,iucn,Cirrhilabrus joanallenae,TRUE,Actinopterygii
WRASSE,187789,NA,iucn,Pseudocoris aequalis,TRUE,Actinopterygii
WRASSE,187790,NA,iucn,Halichoeres leptotaenia,TRUE,Actinopterygii
WRASSE,187791,NA,iucn,Paracheilinus rubricaudalis,TRUE,Actinopterygii
WRASSE,187792,NA,iucn,Coris centralis,TRUE,Actinopterygii
WRASSE,187793,NA,iucn,Macropharyngodon moyeri,TRUE,Actinopterygii
WRASSE,187794,NA,iucn,Choerodon monostigma,TRUE,Actinopterygii
WRASSE,187795,NA,iucn,Pteragogus taeniops,TRUE,Actinopterygii
WRASSE,187796,NA,iucn,Ammolabrus dicrus,TRUE,Actinopterygii
WRASSE,187797,NA,iucn,Leptojulis cyanopleura,TRUE,Actinopterygii
WRASSE,187798,NA,iucn,Cirrhilabrus adornatus,TRUE,Actinopterygii
WRASSE,187799,NA,iucn,Stethojulis balteata,TRUE,Actinopterygii
WRASSE,187800,NA,iucn,Labrichthys fucicola,TRUE,Actinopterygii
WRASSE,187801,NA,iucn,Cirrhilabrus rubrimarginatus,TRUE,Actinopterygii
WRASSE,187802,NA,iucn,Coris aygula,TRUE,Actinopterygii
WRASSE,187803,NA,iucn,Centrolabrus exoletus,TRUE,Actinopterygii
WRASSE,187804,NA,iucn,Bodianus oxycephalus,TRUE,Actinopterygii
WRASSE,187805,NA,iucn,Symphodus tinca,TRUE,Actinopterygii
WRASSE,187806,NA,iucn,Macropharyngodon vivienae,TRUE,Actinopterygii
WRASSE,187807,NA,iucn,Bodianus flavifrons,TRUE,Actinopterygii
WRASSE,187808,NA,iucn,Anampses femininus,TRUE,Actinopterygii
WRASSE,187809,NA,iucn,Xiphocheilus typus,TRUE,Actinopterygii
WRASSE,187810,NA,iucn,Halichoeres chloropterus,TRUE,Actinopterygii
WRASSE,187811,NA,iucn,Anampses rubroviridis,TRUE,Actinopterygii
WRASSE,187812,NA,iucn,Bodianus unimaculatus,TRUE,Actinopterygii
WRASSE,187813,NA,iucn,Suezichthys arquatus,TRUE,Actinopterygii
WRASSE,187814,NA,iucn,Iniistius jacksonensis,TRUE,Actinopterygii
WRASSE,187815,NA,iucn,Leptojulis polylepis,TRUE,Actinopterygii
DAMSELFISH,188315,NA,iucn,Chromis enchrysura,TRUE,Actinopterygii
DAMSELFISH,188324,NA,iucn,Chromis chromis,TRUE,Actinopterygii
DAMSELFISH,188352,NA,iucn,Chromis cadenati,TRUE,Actinopterygii
DAMSELFISH,188376,NA,iucn,Chromis lubbocki,TRUE,Actinopterygii
DAMSELFISH,188419,NA,iucn,Abudefduf luridus,TRUE,Actinopterygii
DAMSELFISH,188425,NA,iucn,Chrysiptera unimaculata,TRUE,Actinopterygii
DAMSELFISH,188434,NA,iucn,Abudefduf taurus,TRUE,Actinopterygii
DAMSELFISH,188469,NA,iucn,Chromis scotti,TRUE,Actinopterygii
DAMSELFISH,188471,NA,iucn,Stegastes otophorus,TRUE,Actinopterygii
DAMSELFISH,188486,NA,iucn,Chromis limbata,TRUE,Actinopterygii
DAMSELFISH,188496,NA,iucn,Stegastes planifrons,TRUE,Actinopterygii
DAMSELFISH,188539,NA,iucn,Stegastes partitus,TRUE,Actinopterygii
DAMSELFISH,188551,NA,iucn,Stegastes adustus,TRUE,Actinopterygii
DAMSELFISH,188569,NA,iucn,Stegastes leucostictus,TRUE,Actinopterygii
DAMSELFISH,188572,NA,iucn,Stegastes lubbocki,TRUE,Actinopterygii
DAMSELFISH,188581,NA,iucn,Abudefduf saxatilis,TRUE,Actinopterygii
DAMSELFISH,188586,NA,iucn,Stegastes imbricatus,TRUE,Actinopterygii
