"","am_sid","iucn_sid","sciname","parent_sid","subpop_sid","spp_group","category","trend","am_area","iucn_area"
"1187","Fis-26564",193650,"Colomesus psittacus",NA,NA,"PUFFERFISH","LC","Unknown",3852132.41124067,1991198.60541686
"1188","Fis-26594",48342482,"Istiblennius dussumieri",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",21331251.9197069,15338806.0823322
"1189","Fis-26596",172487,"Omobranchus punctatus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",28233327.8109358,27100784.5110333
"1190","Fis-26598",48342174,"Mimoblennius atrocinctus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",11090383.7398379,1395259.17688207
"1191","Fis-26618",178005,"Zebrasoma gemmatum",NA,NA,"SURGEONFISH_TANGS_UNICORNFISH","LC","Stable",28958686.6123331,28863851.4409736
"1192","Fis-26619",186106,"Acantholabrus palloni",NA,NA,"WRASSES","LC","Unknown",5942596.05610667,4506570.15256697
"1193","Fis-26624",185165,"Coryphoblennius galerita",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",3652597.77979558,3204028.84834276
"1194","Fis-26631",48342317,"Ecsenius namiyei",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",9749376.24822762,7030702.03447201
"1195","Fis-26660",187690,"Bodianus leucosticticus",NA,NA,"WRASSES","LC","Unknown",9740338.29586112,1214115.66113238
"1196","Fis-26672",187781,"Bodianus perditio",NA,NA,"WRASSES","LC","Unknown",12287169.5182975,4172016.41503968
"1197","Fis-26673",187664,"Coris formosa",NA,NA,"WRASSES","LC","Unknown",5521114.60598182,3884354.59968951
"1198","Fis-26687",187711,"Thalassoma duperrey",NA,NA,"WRASSES","LC","Stable",737767.892443428,686464.650923599
"1199","Fis-26688",187601,"Thalassoma ballieui",NA,NA,"WRASSES","LC","Unknown",1090689.67650246,686464.650923599
"1200","Fis-26699",165719,"Hemitaurichthys zoster",NA,NA,"BUTTERFLYFISH","LC","Stable",15060720.0768625,5022690.9999955
"1201","Fis-26709",187799,"Stethojulis balteata",NA,NA,"WRASSES","LC","Unknown",7147410.47624215,686464.650923599
"1202","Fis-26711",48342177,"Entomacrodus marmoratus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",638838.714375894,633070.145145296
"1203","Fis-26717",193675,"Canthigaster amboinensis",NA,NA,"PUFFERFISH","LC","Unknown",23759818.1745483,18537594.9647054
"1204","Fis-26721",193663,"Canthigaster jactator",NA,NA,"PUFFERFISH","LC","Unknown",1292922.44579222,686464.650923599
"1205","Fis-26722",193749,"Canthigaster coronata",NA,NA,"PUFFERFISH","LC","Unknown",11525428.6058123,635590.601992447
"1206","Fis-26723",193733,"Canthigaster epilampra",NA,NA,"PUFFERFISH","LC","Unknown",15719692.903956,13016939.1535856
"1207","Fis-26728",193671,"Arothron mappa",NA,NA,"PUFFERFISH","LC","Unknown",21752151.1600293,16873676.2214735
"1208","Fis-26749",165661,"Parachaetodon ocellatus",NA,NA,"BUTTERFLYFISH","LC","Stable",17433149.9069885,11993327.5951932
"1209","Fis-26756",165873,"Pomacanthus annularis",NA,NA,"ANGELFISH","LC","Stable",17302359.3684137,14147048.1135053
"1210","Fis-26757",165833,"Pomacanthus maculosus",NA,NA,"ANGELFISH","LC","Stable",3855197.8681698,3007838.16026999
"1211","Fis-26760",190733,"Hipposcarus harid",NA,NA,"PARROTFISH","LC","Unknown",14197076.5940375,5576498.05972414
"1212","Fis-26761",190766,"Scarus caudofasciatus",NA,NA,"PARROTFISH","LC","Unknown",3029131.93025386,2526559.91088277
"1213","Fis-26762",190722,"Scarus falcipinnis",NA,NA,"PARROTFISH","LC","Unknown",9784495.37373947,2357252.19963079
"1214","Fis-26763",154971,"Scarus viridifucatus",NA,NA,"PARROTFISH","LC","Stable",12783708.6992628,5752117.08930928
"1215","Fis-26772",170216,"Crenidens crenidens",NA,NA,"SEABREAMS_PORGIES","LC","Unknown",3524785.95607772,1904618.30351255
"1216","Fis-26774",170248,"Polyamblyodon germanum",NA,NA,"SEABREAMS_PORGIES","LC","Stable",636807.077809863,207372.829381641
"1217","Fis-26804",187779,"Thalassoma hebraicum",NA,NA,"WRASSES","LC","Unknown",3996598.12221095,3799703.21323877
"1218","Fis-26806",187684,"Pteragogus flagellifer",NA,NA,"WRASSES","LC","Unknown",20037493.3376131,14998592.4189173
"1219","Fis-26807",187795,"Pteragogus taeniops",NA,NA,"WRASSES","LC","Unknown",2209982.10045994,1158799.7045626
"1220","Fis-26808",187632,"Stethojulis albovittata",NA,NA,"WRASSES","LC","Unknown",10547165.0541093,5278616.21135244
"1221","Fis-26809",155006,"Coris caudimacula",NA,NA,"WRASSES","LC","Unknown",13529546.9588404,5641223.30117375
"1222","Fis-26820",48342312,"Omobranchus elongatus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",19577058.9637455,15277749.6247102
"1223","Fis-26821",46079226,"Antennablennius bifilum",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",3779242.993289,2903555.18546852
"1224","Fis-26835",170222,"Diplodus bellottii",NA,NA,"SEABREAMS_PORGIES","LC","Unknown",1102982.3203004,830654.825872094
"1225","Fis-26839",193717,"Lagocephalus inermis",NA,NA,"PUFFERFISH","LC","Unknown",24433172.2328615,17123787.0765583
"1226","Fis-26842",193747,"Amblyrhynchotes honckenii",NA,NA,"PUFFERFISH","LC","Unknown",18086394.2354653,1328334.21393669
"1227","Fis-26843",193769,"Tylerius spinosissimus",NA,NA,"PUFFERFISH","LC","Unknown",21220652.7612296,13644288.0694437
"1228","Fis-26853",47137515,"Calamus taurinus",NA,NA,"SEABREAMS_PORGIES","NT","Unknown",339057.517271342,241576.920137535
"1229","Fis-26854",59034974,"Evynnis cardinalis",NA,NA,"SEABREAMS_PORGIES","EN","Decreasing",2726057.25043111,1457297.2978437
"1230","Fis-26855",170257,"Acanthopagrus australis",NA,NA,"SEABREAMS_PORGIES","LC","Stable",968038.778284597,546081.031935432
"1231","Fis-26858",170214,"Diplodus noct",NA,NA,"SEABREAMS_PORGIES","LC","Unknown",2648553.87481732,623130.675508745
"1232","Fis-26883",170165,"Rhabdosargus haffara",NA,NA,"SEABREAMS_PORGIES","LC","Unknown",1868427.13176331,847802.646193695
"1233","Fis-26889",193622,"Lagocephalus spadiceus",NA,NA,"PUFFERFISH","LC","Decreasing",25037528.3367249,21482993.3806879
"1234","Fis-26898",132750,"Epinephelus labriformis",NA,NA,"GROUPERS","LC","Decreasing",1849134.77697773,1671924.15623234
"1235","Fis-26899",193612,"Takifugu rubripes",NA,NA,"PUFFERFISH","NT","Decreasing",2466353.39669136,2395654.25281491
"1236","Fis-26901",14051,"Mycteroperca olfax",NA,NA,"GROUPERS","VU","Unknown",204096.367665339,176216.455071773
"1237","Fis-26904",183822,"Halichoeres dispilus",NA,NA,"WRASSES","LC","Stable",2186267.08595526,1820470.05091062
"1238","Fis-26922",183397,"Abudefduf troschelii",NA,NA,"DAMSELFISH","LC","Unknown",2208720.43103498,2056838.8901008
"1239","Fis-26935",193664,"Lagocephalus lunaris",NA,NA,"PUFFERFISH","LC","Unknown",25682524.8632772,19827969.5494744
"1240","Fis-26938",183425,"Hypsoblennius brevipinnis",NA,NA,"COMBTOOTHBLENNIES","LC","Unknown",2091076.13956363,1577667.94541945
"1241","Fis-26939",183624,"Bodianus diplotaenia",NA,NA,"WRASSES","LC","Stable",2513395.52946475,2015961.56158813
"1242","Fis-26941",183539,"Bodianus eclancheri",NA,NA,"WRASSES","LC","Unknown",1493408.49722209,802012.842999262
"1243","Fis-26952",193810,"Takifugu oblongus",NA,NA,"PUFFERFISH","LC","Decreasing",26822034.2215825,20470894.4623888
"1244","Fis-26955",193621,"Torquigener hypselogeneion",NA,NA,"PUFFERFISH","LC","Unknown",20542290.1671278,12862075.6370788
"1245","Fis-26970",132822,"Paranthias colonus",NA,NA,"GROUPERS","LC","Stable",1856241.66573683,1727277.22921477
"1246","Fis-26971",165889,"Pomacanthus zonipectus",NA,NA,"ANGELFISH","LC","Stable",2112552.37783351,1618125.4625247
"1247","Fis-26972",155076,"Halichoeres notospilus",NA,NA,"WRASSES","LC","Stable",1967448.83940161,1522815.56972008
"1248","Fis-27124",165843,"Genicanthus melanospilos",NA,NA,"ANGELFISH","LC","Stable",15416419.0362854,11245401.7290523
"1249","Fis-27125",165872,"Genicanthus watanabei",NA,NA,"ANGELFISH","LC","Stable",11889538.2950577,6129121.71293328
"1250","Fis-27126",196016,"Eptatretus burgeri",NA,NA,"hagfishes","NT","Decreasing",2447379.00588001,1516816.34762604
"1251","Fis-27127",196026,"Eptatretus hexatrema",NA,NA,"hagfishes","LC","Unknown",725038.03831182,523560.719074262
"1252","Fis-27135",132764,"Alphestes afer",NA,NA,"GROUPERS","LC","Unknown",4251365.54567885,3599908.44282697
"1253","Fis-27136",132809,"Alphestes multiguttatus",NA,NA,"GROUPERS","LC","Unknown",1399318.21229549,1241153.17860417
"1254","Fis-27163",132733,"Cephalopholis panamensis",NA,NA,"GROUPERS","LC","Stable",1507212.22837352,1281121.19136715
"1255","Fis-27186",132806,"Cephalopholis fulva",NA,NA,"GROUPERS","LC","Decreasing",5668337.71669755,5441110.37230021
"1256","Fis-27319",132767,"Dermatolepis dermatolepis",NA,NA,"GROUPERS","LC","Unknown",1916452.88560282,1630336.0681136
"1257","Fis-27320",187522,"Symphodus bailloni",NA,NA,"WRASSES","LC","Unknown",2172679.52407193,1014316.62842129
"1258","Fis-27330",185180,"Lipophrys pholis",NA,NA,"COMBTOOTHBLENNIES","LC","Unknown",2047958.84490348,1284759.37178783
"1259","Fis-27331",132742,"Cephalopholis nigri",NA,NA,"GROUPERS","LC","Unknown",1293541.77043154,1187037.05074837
"1260","Fis-27342",155083,"Centropyge acanthops",NA,NA,"ANGELFISH","LC","Stable",4629251.50324987,3946553.02011273
"1261","Fis-27382",132830,"Mycteroperca acutirostris",NA,NA,"GROUPERS","LC","Stable",14839677.4541194,13253582.7132397
"1262","Fis-27393",14053,"Mycteroperca rosacea",NA,NA,"GROUPERS","VU","Decreasing",567068.484889031,463693.667384617
"1263","Fis-27746",165720,"Chelmonops truncatus",NA,NA,"BUTTERFLYFISH","LC","Stable",2958756.14616912,206870.642695152
"1264","Fis-27753",193598,"Takifugu vermicularis",NA,NA,"PUFFERFISH","NT","Decreasing",1968495.93454572,1861064.37698976
"1265","Fis-27817",165850,"Chaetodontoplus melanosoma",NA,NA,"ANGELFISH","LC","Stable",8260410.09155537,1830884.39564031
"1266","Fis-27838",187419,"Choerodon zamboangae",NA,NA,"WRASSES","LC","Unknown",10367148.6163858,4863971.43909131
"1267","Fis-27843",21994,"Torquigener brevipinnis",NA,NA,"PUFFERFISH","LC","Unknown",13012338.0408572,4639429.38649736
"1268","Fis-27845",187797,"Leptojulis cyanopleura",NA,NA,"WRASSES","LC","Unknown",17786078.7920694,9186926.67923734
"1269","Fis-27908",154915,"Teixeirichthys jordani",NA,NA,"DAMSELFISH","LC","Stable",12608503.2536643,2116212.54307967
"1270","Fis-27945",165857,"Chaetodontoplus duboulayi",NA,NA,"ANGELFISH","LC","Stable",7103694.18577482,2481014.77017496
"1271","Fis-27948",165881,"Chaetodontoplus personifer",NA,NA,"ANGELFISH","LC","Stable",6965437.01363812,1311065.3615966
"1272","Fis-27963",187430,"Choerodon cephalotes",NA,NA,"WRASSES","LC","Unknown",7973487.95599931,2239547.71620169
"1273","Fis-28014",165853,"Apolemichthys xanthotis",NA,NA,"ANGELFISH","LC","Stable",3170293.28267326,1815351.91670987
"1274","Fis-28015",165844,"Apolemichthys xanthurus",NA,NA,"ANGELFISH","LC","Unknown",4781858.85739063,1364282.30584052
"1275","Fis-28063",165882,"Chaetodontoplus septentrionalis",NA,NA,"ANGELFISH","LC","Stable",7501751.84209992,1902958.24988655
"1276","Fis-28065",165845,"Genicanthus caudovittatus",NA,NA,"ANGELFISH","LC","Stable",6231314.74288771,3083753.8793759
"1277","Fis-28077",165856,"Genicanthus semifasciatus",NA,NA,"ANGELFISH","LC","Stable",3175223.14427741,1802555.33685886
"1278","Fis-28087",165839,"Pomacanthus asfur",NA,NA,"ANGELFISH","LC","Stable",2805163.20202878,1552905.18521743
"1279","Fis-28090",165831,"Pomacanthus chrysurus",NA,NA,"ANGELFISH","LC","Stable",4302892.95735893,2670896.7521979
"1280","Fis-28092",193677,"Feroxodon multistriatus",NA,NA,"PUFFERFISH","LC","Unknown",10474377.0951201,3650656.90020769
"1281","Fis-28123",194299,"Albula glossodonta",NA,NA,"BONEFISH_TARPONS","VU","Decreasing",16298454.2690614,11646628.3800681
"1282","Fis-28151",187688,"Pseudocoris heteroptera",NA,NA,"WRASSES","LC","Unknown",16972982.1469603,8846551.98790895
"1283","Fis-28169",193782,"Torquigener whitleyi",NA,NA,"PUFFERFISH","LC","Unknown",8165773.67087242,2581104.65497827
"1284","Fis-28205",183483,"Abudefduf concolor",NA,NA,"DAMSELFISH","LC","Unknown",1369549.5591325,817732.007729654
"1285","Fis-28282",154920,"Chrysiptera flavipinnis",NA,NA,"DAMSELFISH","LC","Stable",7542680.30726993,1322888.778234
"1286","Fis-28312",178009,"Zebrasoma xanthurum",NA,NA,"SURGEONFISH_TANGS_UNICORNFISH","LC","Stable",3429019.44288797,2443842.05899788
"1287","Fis-28456",165633,"Johnrandallia nigrirostris",NA,NA,"BUTTERFLYFISH","LC","Stable",1873041.20081699,1666173.52009484
"1288","Fis-28514",183472,"Microspathodon bairdii",NA,NA,"DAMSELFISH","LC","Unknown",1502436.03830538,1172502.66422895
"1289","Fis-28516",183825,"Microspathodon dorsalis",NA,NA,"DAMSELFISH","LC","Unknown",4074210.22854542,1282460.68153804
"1290","Fis-28522",183789,"Nexilosus latifrons",NA,NA,"DAMSELFISH","LC","Unknown",1261493.49074785,1169534.94113829
"1291","Fis-28527",183431,"Stegastes acapulcoensis",NA,NA,"DAMSELFISH","LC","Unknown",1621013.99844031,1300874.77981394
"1292","Fis-28528",183530,"Stegastes arcifrons",NA,NA,"DAMSELFISH","LC","Unknown",330691.023870236,290487.493781594
"1293","Fis-28529",183747,"Stegastes flavilatus",NA,NA,"DAMSELFISH","LC","Unknown",1687780.7284637,1548946.87392435
"1294","Fis-28532",183586,"Stegastes rectifraenum",NA,NA,"DAMSELFISH","LC","Unknown",783412.160825896,710748.070354428
"1295","Fis-28538",165682,"Amphichaetodon howensis",NA,NA,"BUTTERFLYFISH","LC","Stable",1581264.93498867,491142.012535155
"1296","Fis-28580",187673,"Halichoeres hortulanus",NA,NA,"WRASSES","LC","Unknown",29117168.4622244,26557571.5502467
"1297","Fis-28592",190761,"Scarus hypselopterus",NA,NA,"PARROTFISH","NT","Unknown",9074469.63467498,6448471.53011932
"1298","Fis-28602",187511,"Choerodon fasciatus",NA,NA,"WRASSES","LC","Unknown",8221837.78963559,2116937.09962035
"1299","Fis-28609",187744,"Bodianus loxozonus",NA,NA,"WRASSES","LC","Unknown",16529504.9137295,10944645.5008292
"1300","Fis-28618",193709,"Canthigaster callisterna",NA,NA,"PUFFERFISH","LC","Unknown",1805317.39508256,768962.848551332
"1301","Fis-28622",193655,"Canthigaster margaritata",NA,NA,"PUFFERFISH","LC","Unknown",5627912.62598462,623042.653839984
"1302","Fis-28623",187618,"Cheilinus lunulatus",NA,NA,"WRASSES","LC","Unknown",2253480.49537147,1616602.40427844
"1303","Fis-28625",46080101,"Plagiotremus townsendi",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",2236056.24719054,1143678.12078181
"1304","Fis-28627",155238,"Halichoeres binotopsis",NA,NA,"WRASSES","LC","Unknown",8967815.33198109,6399546.49664485
"1305","Fis-28631",154701,"Pseudolabrus luculentus",NA,NA,"WRASSES","LC","Unknown",520478.948765704,499102.915010726
"1306","Fis-28640",190676,"Neoodax balteatus",NA,NA,"PARROTFISH","LC","Unknown",1459615.44814227,1238559.68518705
"1307","Fis-28641",190674,"Haletta semifasciata",NA,NA,"PARROTFISH","LC","Unknown",1580827.18683968,1227363.98238433
"1308","Fis-28644",190682,"Siphonognathus attenuatus",NA,NA,"PARROTFISH","LC","Unknown",982591.044280031,944535.275164852
"1309","Fis-28645",154780,"Siphonognathus beddomei",NA,NA,"PARROTFISH","LC","Unknown",1056495.6559392,1003768.94491344
"1310","Fis-28647",190683,"Siphonognathus radiatus",NA,NA,"PARROTFISH","LC","Unknown",978001.040982753,946235.500744241
"1311","Fis-28707",155079,"Torquigener tuberculiferus",NA,NA,"PUFFERFISH","LC","Unknown",10624721.4968883,5753680.71439273
"1312","Fis-28736",190710,"Sparisoma cretense",NA,NA,"PARROTFISH","LC","Unknown",3640645.97104747,3435170.57656826
"1313","Fis-28743",187553,"Bodianus vulpinus",NA,NA,"WRASSES","LC","Unknown",1236481.5087878,544225.63337054
"1314","Fis-28744",187777,"Polylepion russelli",NA,NA,"WRASSES","LC","Unknown",7291412.56651257,1295971.41228349
"1315","Fis-28752",187406,"Hologymnosus longipes",NA,NA,"WRASSES","LC","Unknown",2179851.18162236,879063.144591876
"1316","Fis-28762",21343,"Takifugu xanthopterus",NA,NA,"PUFFERFISH","LC","Decreasing",2337338.88364179,2257316.00776877
"1317","Fis-28765",21341,"Takifugu niphobles",NA,NA,"PUFFERFISH","LC","Decreasing",2922454.80124951,2717008.88370499
"1318","Fis-28768",193693,"Takifugu pardalis",NA,NA,"PUFFERFISH","LC","Unknown",1853972.2989677,1745254.13191414
"1319","Fis-28917",183275,"Scartichthys gigas",NA,NA,"COMBTOOTHBLENNIES","LC","Unknown",1103091.62260139,1042721.59402219
"1320","Fis-28967",48342394,"Petroscirtes lupus",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",6196509.3491958,894585.101484661
"1321","Fis-28968",48342160,"Enchelyurus ater",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",7418980.42353843,4264633.70149322
"1322","Fis-28969",155099,"Omobranchus anolius",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",2262498.83614269,1299533.77094801
"1323","Fis-28971",48342442,"Istiblennius meleagris",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",6812464.18649524,2344468.34434714
"1324","Fis-28988",187495,"Bodianus scrofa",NA,NA,"WRASSES","VU","Decreasing",887525.49574955,762699.466052846
"1325","Fis-28996",183731,"Halichoeres melanotis",NA,NA,"WRASSES","LC","Stable",1497307.91813668,1384501.70201716
"1326","Fis-28997",184035,"Halichoeres nicholsi",NA,NA,"WRASSES","LC","Stable",1607219.38375009,1324990.60472417
"1327","Fis-28998",154954,"Thalassoma lucasanum",NA,NA,"WRASSES","LC","Stable",1946180.76886702,1730784.04801079
"1328","Fis-29078",183341,"Canthigaster punctatissima",NA,NA,"PUFFERFISH","LC","Unknown",4163917.54992702,1288005.85387736
"1329","Fis-29116",187683,"Bodianus macrognathos",NA,NA,"WRASSES","LC","Unknown",1913746.22955645,1400161.66661734
"1330","Fis-29117",187648,"Bodianus macrourus",NA,NA,"WRASSES","LC","Unknown",8275959.85994601,262465.168372246
"1331","Fis-29141",187520,"Achoerodus gouldii",NA,NA,"WRASSES","VU","Decreasing",993636.724291722,856447.246672771
"1332","Fis-29188",193822,"Arothron firmamentum",NA,NA,"PUFFERFISH","LC","Unknown",7719322.95411669,3304162.61344844
"1333","Fis-29189",193676,"Omegophora armilla",NA,NA,"PUFFERFISH","LC","Unknown",1638120.89450625,1137718.99993902
"1334","Fis-29190",193636,"Torquigener pleurogramma",NA,NA,"PUFFERFISH","LC","Unknown",1860165.16475562,1468182.38291266
"1335","Fis-29194",170189,"Acanthopagrus butcheri",NA,NA,"SEABREAMS_PORGIES","LC","Stable",1424681.18246134,827922.073345549
"1336","Fis-29260",177985,"Acanthurus bahianus",NA,NA,"SURGEONFISH_TANGS_UNICORNFISH","LC","Stable",3621419.14493408,867016.55064803
"1337","Fis-29261",177953,"Acanthurus coeruleus",NA,NA,"SURGEONFISH_TANGS_UNICORNFISH","LC","Stable",28509249.0795621,27934978.0193094
"1338","Fis-29265",170349,"Allothunnus fallai",NA,NA,"Tunas_and_billfishes1","LC","Stable",92641975.4134469,65738803.063189
"1339","Fis-29304",185126,"Blennius ocellaris",NA,NA,"COMBTOOTHBLENNIES","LC","Stable",3581313.9464312,2489355.67220784
"1340","Fis-29358",170350,"Coryphaena equiselis",NA,NA,"Tunas_and_billfishes1","LC","Stable",280028626.613521,211970430.247849
"1341","Fis-29364",170158,"Dentex angolensis",NA,NA,"SEABREAMS_PORGIES","NT","Unknown",1927081.68683685,1830487.95124561
"1342","Fis-29369",191822,"Elops saurus",NA,NA,"BONEFISH_TARPONS","LC","Stable",11342320.4251008,1187929.4838371
"1343","Fis-29391",170320,"Euthynnus lineatus",NA,NA,"Tunas_and_billfishes1","LC","Stable",9104784.94708875,9065994.37488236
"1344","Fis-29402",170340,"Gasterochisma melampus",NA,NA,"Tunas_and_billfishes1","LC","Unknown",81747338.6672037,64912013.3299109
"1345","Fis-29425",187398,"Labrus bergylta",NA,NA,"WRASSES","LC","Unknown",2692380.45677201,2400227.69207872
"1346","Fis-29447",170314,"Makaira nigricans",NA,NA,"Tunas_and_billfishes1","VU","Decreasing",252219589.786437,190426792.01736
"1347","Fis-29463",170162,"Pagellus bellottii",NA,NA,"SEABREAMS_PORGIES","LC","Unknown",2150428.24476037,2067548.35808553
"1348","Fis-29506",170329,"Scomber australasicus",NA,NA,"Tunas_and_billfishes1","LC","Stable",24660008.7539049,15786875.0496589
"1349","Fis-29507",170306,"Scomber japonicus",NA,NA,"Tunas_and_billfishes2","LC","Stable",32102458.1661559,11485391.6525391
"1350","Fis-29508",170354,"Scomber scombrus",NA,NA,"Tunas_and_billfishes2","LC","Decreasing",11812194.8049427,10111588.4174957
"1351","Fis-29509",170335,"Scomberomorus brasiliensis",NA,NA,"Tunas_and_billfishes2","LC","Decreasing",5647801.90158029,5135311.56924466
"1352","Fis-29510",170330,"Scomberomorus munroi",NA,NA,"Tunas_and_billfishes2","NT","Decreasing",5487231.8576375,3658039.44762954
"1353","Fis-29512",154946,"Scomberomorus queenslandicus",NA,NA,"Tunas_and_billfishes2","LC","Unknown",5030435.47057706,3960309.12849146
"1354","Fis-29513",170325,"Scomberomorus sierra",NA,NA,"Tunas_and_billfishes2","LC","Stable",2397345.63448285,2238898.84834112
"1355","Fis-29576",23148,"Xiphias gladius",NA,23149,"Tunas_and_billfishes2","LC","Decreasing",299175479.448157,276876804.447519
"1356","Fis-29576",23149,"Xiphias gladius",23148,NA,"Tunas_and_billfishes2","EN",NA,299175479.448157,276876804.447519
"1357","Fis-29578",177967,"Acanthurus mata",NA,NA,"SURGEONFISH_TANGS_UNICORNFISH","LC","Stable",30159903.8971418,27886456.3450646
