iucn_sid,habitat,paired_map,max_depth,shallow_str,shallow
133385,"This species occurs in shallow, tropical reef environments. It is found on mid-reef slopes exposed to strong currents. This species is found from 8-20 m.<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",FALSE,20,TRUE,TRUE
133386,This species is found in most reef habitats from 2-30 m.,TRUE,30,FALSE,TRUE
133387,"This species occurs in shallow, tropical reef environments. It is found intertidally (Wallace 1999) on upper reef slopes and reef flats. <em>Acropora globiceps</em> likely spawns annually in October in French Polynesia (Carroll <em>et al</em>. 2006). This species is found to 8 m depth.",TRUE,8,TRUE,TRUE
133392,This species occurs in shallow reef environments. This species is found on the back and foreslope of the reef and in lagoons. This species is found to 25 m.,TRUE,25,TRUE,TRUE
133393,"This species occurs in shallow, tropical reef environments. It is found on shallow reef slopes and in lagoons. This species is found from 2-20 m.<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",TRUE,20,TRUE,TRUE
133395,"<em>P. porites</em> is found on most reef environments, from 0.5 to 35 m depth, and also exists in back reef shallow platforms with <em>Thalassia</em> turtle grass beds and attached to mangrove prop roots; this species is most common from 1-15 m (Weil 1992b).",TRUE,35,TRUE,TRUE
133396,"This species occurs in shallow, tropical protected reef environments, subtidally on slopes or submerged reefs, mostly below 15 m (Wallace 1999). This species is found from 10-30 m.",TRUE,30,TRUE,TRUE
133398,"This species occurs in most reef environments. It occurs on shallow and deeper reefer slopes and on vertical walls. Generally, <em>Pavona varians</em> occurs broadly amongst coral reefs and coral communities on rocks and rubble substrata, but is absent from shallow platforms with high energy (Cortés and Guzmán 1998, Glynn <em>et al</em>. 2000); in some locations this coral is found in cryptic habitats (Glynn <em>et al</em>. 2000). The maximum size is over 1 m. This species is typically found from 2-40 m but has been reported from 80 m. <br/><br/><em>P. varians</em> is a broadcast-spawner, releasing masses of minute eggs and sperm (Glynn <em>et al</em>. 2000). Most colonies utilize an alternating periodic sequential hermaphrodite mode of reproduction (Glynn <em>et al</em>. 2000). Glynn <em>et al</em>. (2000) suggest year-round reproductive activity. In addition, spawning appears to increase during high temperature conditions (Glynn <em>et al</em>. 2000). According to Glynn <em>et al</em>. (2000), <em>P. varians</em> may reach reproductive maturity at seven years; while the minimum colony size at first reproduction was found to be 5 cm (about five years old). The growth rate of <em>P. varians</em> has been estimated as 0.35 cm/yr in Costa Rica (Guzman and Cortes 1993). Recruitment of <em>P. varians</em> has been described as nil to low and patchy (Glynn <em>et al</em>. 2000).",TRUE,80,TRUE,TRUE
133399,This species is found in semi-protected shallow reef or terrigenous rock substrates. It is not known to which depth this species occurs.,FALSE,NA,TRUE,TRUE
133400,"This species is found in shallow, intermediate and deep fore reef environments, from 1-65 m, but is most common from 10-25 m (Goreau and Wells, 1967; A. Bruckner and B. Precht pers. comm.). It occasionally occurs in patch reefs in lagoon environments. It can form large monoclonal colonies at intermediate depths.",TRUE,65,TRUE,TRUE
133401,"This species occurs in shallow reef environments. It occurs subtidally on outer reefs, reef slopes, or ledges on walls and submerged reefs (Wallace 1999). This species is found from 8-20 m.",TRUE,20,TRUE,TRUE
133402,"This species occurs in shallow, tropical reef environments. It is found on upper reef slopes. It occurs on submerged patch reefs and reef shoals (Wallace 1999). This species is found from 1-18 m.",TRUE,18,TRUE,TRUE
133403,"It may form conspicuous dome-shaped colonies on upper reef slopes. Unlike other <em>Turbinaria</em>, this species is seldom found in turbid waters. The maximum size is 50 cm. This species is found from 2-15 m.",TRUE,15,FALSE,TRUE
133405,"This species occurs on tropical, shallow reefs, on hard and mixed substrates, as well as on rocky foreshores of subtropical locations. This species is found on the back slope and foreslope of reefs as well as in lagoons. This species is found to at least 20 m.",TRUE,20,TRUE,TRUE
133406,This species occurs in most reef environments to 40 m.,TRUE,40,FALSE,TRUE
133408,"This species is usually found encrusting vertical or overhung faces, generally to depths of 50 m.",TRUE,50,FALSE,TRUE
133409,"This species occurs in shallow, tropical reef environments. It is found on upper reef slopes and in lagoons that are protected from wave action. This species is found to at least 20 m.",TRUE,20,TRUE,TRUE
133410,It is found is most commonly on lower reef slopes. It forms large fields. This species is found from 4-25 m.,TRUE,25,FALSE,TRUE
133412,"This widespread species occurs in shallow, tropical reef environments protected from strong wave action. It occurs in shallow and deep fore reef areas, but does not form large colonies (Wood 1983). This species is found to 30 m.",TRUE,30,TRUE,TRUE
133414,"This species occurs in shallow and deeper, tropical reef environments. It is found in most shallow water environments. <em>G. pectinata</em> is commonly found from 1-15 m, with mass colonies at 1-2 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). This species is found on subtidal rock and rocky reefs, in the outer reef channel, on the back and foreslope, and in lagoons. It may also be found on inter-reef rubble substrate. This species is found to 40 m. <br/><br/><em>Goniastrea</em> species are usually hardy corals often found on back reef areas. Many of the colonies are small or medium in size, but others grow to a meter or more in diameter (Wood 1983).",TRUE,40,TRUE,TRUE
133415,This species occurs in shallow reef environments. This species is found from 5-20 m.,TRUE,20,TRUE,TRUE
133416,"This species occurs in a wide range of shallow reef environments, and often occurs in lagoons. This species is found from 2 m to at least 20 m.",TRUE,20,TRUE,TRUE
133417,"It is found on tropical, protected shallow reef slopes where the substrate is partly sandy. It forms extensive single species stands, sometimes over 5 m across.. It can also found in lagoons. This species is found to at least 30 m.",TRUE,30,TRUE,TRUE
133419,"This species is found in most reef environments to 50 m. It is commonly found from 9-15 m, rarely at 3-5 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002).",TRUE,50,FALSE,TRUE
133420,"This species occurs in shallow, tropical reef environments on upper reef slopes. This species is found to at least 20 m.",TRUE,20,TRUE,TRUE
133421,This species is poorly known.,FALSE,NA,FALSE,NA
133422,"This species occurs in shallow, tropical reef environments. It is found mostly in lagoons. This species is found to at least 20 m.",TRUE,20,TRUE,TRUE
133423,This species is found on reef slopes as a free-living polyp. The depth range is from 1-25 m (Hoeksema 1990). Maximum size 21.5 cm in diameter.,TRUE,25,FALSE,TRUE
133425,"This species is found in a wide range of reef habitats and rocky foreshores, especially turbid environments typically from 1-30 m (although in North Carolina they are found from 20-40 m depth on hard substrates covered by fine sediments; Macintyre 2003).",FALSE,40,FALSE,TRUE
133428,"This species occurs on a wide variety of reef slopes from five to 30 m, generally to depths of 30 m.",TRUE,30,FALSE,TRUE
133429,"This species occurs in shallow, tropical reef environments. It forms large stands on protected horizontal substrates including shallow reefs and lagoons. This species is found on the back and foreslopes and can be found in inter-reef soft substrates. This species is found to at least 25 m.",TRUE,25,TRUE,TRUE
133430,"This species is semi-protected shallow reef or terrigenous rock substrates, generally to depths of 20 m.",FALSE,20,TRUE,TRUE
133432,"This species occurs in shallow, tropical reef environments. It is found on reef slopes. It occurs mostly intertidally on reef flats (Wallace 1999). This species is found from 2-10 m.",TRUE,10,TRUE,TRUE
133433,"This species occurs in shallow, tropical reef environments. It is found on upper and lower reef slopes. This species is found to at least 20 m.",TRUE,20,TRUE,TRUE
133434,This species occurs in shallow reef environments. This species is found to at least 20 m.,FALSE,20,TRUE,TRUE
133435,This species is found in protected reef environments. The maximum size is 30cm across. This species is found to 40 m.,TRUE,40,FALSE,TRUE
133437,This species is found on reef slopes as a free-living polyp. The depth range is from 3-30 m (Hoeksema 1990). Maximum size is 18.5 cm in diameter.,TRUE,30,FALSE,TRUE
133439,"This species is found in shallow fore reef spur and groove zones and on low-energy lagoon reef complexes, from 1-15 m. In high-energy reef environments, it forms box-like networks that are wave resistant (Chornesky 1991, Aronson and Precht 1995) and in low-energy lagoon environments it forms delicate open framework bouquets (Aronson and Precht 1997). <br/><br/>This species has high rates of recruitment, and rapid growth rates, so it has the potential to recover quickly from disturbance.",TRUE,15,TRUE,TRUE
