iucn_sid,deep,area,totarea,shallow_pct,deep_pct,habitat,paired_map,max_depth,shallow_str,shallow,spp_group,sciname,class,am_sid,reviewed,area_iucn,area_am,area_total,area_overlap,sm_range,sm_perc,area_ratio,lg_area_pct,spp_group_text,occurcells
133377,shallow,1628859.96,2964291.3200000003,0.5494938871257767,0.45050611287422326,"This species occurs up to 15 m depth, but is most abundant from 0.5-3 m depth in back-reef and exposed fore-reef environments (Goreau and Wells 1967, A. Bruckner pers. comm.).",TRUE,15,FALSE,TRUE,CORALS_Part1,Diploria clivosa,Anthozoa,URM-Cn-5518,NA,3320514.4,1871865.2,3579080.3,1613299.3645226036,AM,86.187,56.373,0.896,Corals,7
133378,shallow,11876333.03,24284215.86,0.48905565238209836,0.5109443476179016,"This species is found in sheltered reef environments, especially beneath overhangs, generally to depths of 20 m. In the Red Sea, this species found in overhangs and darkened areas of reef slopes but commonest on steep slopes in clear and moderately turbid habitats (Sheppard and Sheppard 1991).",FALSE,20,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133379,shallow,3362270.6,5339523.75,0.6296948487212928,0.3703051512787072,"This species occurs in shallow, tropical reef environments. This species occurs on turbid reef slopes and lagoons. This species is found from 1-20 m.<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",TRUE,20,TRUE,TRUE,CORALS_Part3,Acropora convexa,Anthozoa,SLB-93515,NA,6140179.4,3383985.6,6757164.1,2767000.973111815,AM,81.768,55.112,1.657,Corals,7
133381,shallow,1642567.97,2965766.3899999997,0.5538426679654969,0.44615733203450314,"This species is found in shallow tropical reef ecosystems, favouring upper to mid-reef slopes and lagoons in areas with moderate to low wave exposure. It is usually recorded from 1 m to around 25 m (Aronson and Precht 2001a,b), with occasional records to 60 m (Goreau and Goreau 1973).<br/><br/>Recruitment by sexual reproduction is limited.",TRUE,60,TRUE,TRUE,CORALS_Part1,Acropora cervicornis,Anthozoa,URM-Cn-4726,NA,3342229.6,1472727.8,3415343.5,1399613.8237545267,AM,95.035,44.064,0.902,Corals,31
133383,shallow,6082065.15,13657545.350000001,0.4453263741130466,0.5546736258869533,"It has been recorded from shallow lagoons, foreslope, back slope, and reef flats. This species is found to at least 10 m.",FALSE,10,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133384,shallow,1886865.0,2897628.0300000003,0.6511757135369787,0.3488242864630213,This species is found in deep water close to sediment in sheltered bays. The maximum size is 7cm diameter. It is an attached stalked species (Hoeksema and Best 1984). This species is found from 10-20 m.,FALSE,20,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133385,shallow,82536.06999999999,140534.69999999998,0.5873002895370325,0.4126997104629675,"This species occurs in shallow, tropical reef environments. It is found on mid-reef slopes exposed to strong currents. This species is found from 8-20 m.<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",FALSE,20,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133386,shallow,7565678.34,13669822.61,0.5534584138981742,0.4465415861018258,This species is found in most reef habitats from 2-30 m.,TRUE,30,FALSE,TRUE,CORALS_Part3,Acanthastrea rotundoflora,Anthozoa,SLB-62731,NA,15303909.1,11423294.1,19644411.9,7082791.307351795,AM,62.003,74.643,4.131,Corals,30
133387,shallow,5856016.53,14717303.36,0.39790010348743676,0.6020998965125632,"This species occurs in shallow, tropical reef environments. It is found intertidally (Wallace 1999) on upper reef slopes and reef flats. <em>Acropora globiceps</em> likely spawns annually in October in French Polynesia (Carroll <em>et al</em>. 2006). This species is found to 8 m depth.",TRUE,8,TRUE,TRUE,CORALS_Part3,Acropora globiceps,Anthozoa,SLB-93466,NA,15764822.4,7178272.2,18017263.2,4925831.409047751,AM,68.621,45.533,4.255,Corals,28
133388,shallow,487644.73,1106000.54,0.44090822053305684,0.5590917794669432,"The species occurs in very shallow, wave exposed habitats. The maximum size is 25 cm.",FALSE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133392,shallow,10140628.01,17053761.58,0.5946270541211589,0.4053729458788411,This species occurs in shallow reef environments. This species is found on the back and foreslope of the reef and in lagoons. This species is found to 25 m.,TRUE,25,TRUE,TRUE,CORALS_Part1,Favia laxa,Anthozoa,URM-Cn-5543,NA,19181489.8,11285903.2,21641310.6,8826082.356618775,AM,78.204,58.837,5.178,Corals,65
133393,shallow,5337722.41,10552033.16,0.5058477668771845,0.49415223312281553,"This species occurs in shallow, tropical reef environments. It is found on shallow reef slopes and in lagoons. This species is found from 2-20 m.<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",TRUE,20,TRUE,TRUE,CORALS_Part3,Acropora teres,Anthozoa,URM-Cn-4842,NA,11530765.5,8658104.6,15516714.9,4672155.137639126,AM,53.963,75.087,3.113,Corals,24
133395,shallow,2323507.22,4268075.18,0.5443922897346902,0.4556077102653098,"<em>P. porites</em> is found on most reef environments, from 0.5 to 35 m depth, and also exists in back reef shallow platforms with <em>Thalassia</em> turtle grass beds and attached to mangrove prop roots; this species is most common from 1-15 m (Weil 1992b).",TRUE,35,TRUE,TRUE,CORALS_Part1,Porites porites,Anthozoa,URM-Cn-6073,NA,4807270.9,2959806.1,5905407.2,1861669.7718838502,AM,62.898,61.569,1.298,Corals,25
133396,shallow,4252636.71,7389516.0600000005,0.5754959696237536,0.4245040303762464,"This species occurs in shallow, tropical protected reef environments, subtidally on slopes or submerged reefs, mostly below 15 m (Wallace 1999). This species is found from 10-30 m.",TRUE,30,TRUE,TRUE,CORALS_Part3,Acropora desalwii,Anthozoa,URM-Cn-4737,NA,8403044.1,2970144.0,8655251.1,2717936.9853289686,AM,91.509,35.346,2.268,Corals,6
133398,shallow,13019138.81,27030517.58,0.4816459311764315,0.5183540688235685,"This species occurs in most reef environments. It occurs on shallow and deeper reefer slopes and on vertical walls. Generally, <em>Pavona varians</em> occurs broadly amongst coral reefs and coral communities on rocks and rubble substrata, but is absent from shallow platforms with high energy (Cortés and Guzmán 1998, Glynn <em>et al</em>. 2000); in some locations this coral is found in cryptic habitats (Glynn <em>et al</em>. 2000). The maximum size is over 1 m. This species is typically found from 2-40 m but has been reported from 80 m. <br/><br/><em>P. varians</em> is a broadcast-spawner, releasing masses of minute eggs and sperm (Glynn <em>et al</em>. 2000). Most colonies utilize an alternating periodic sequential hermaphrodite mode of reproduction (Glynn <em>et al</em>. 2000). Glynn <em>et al</em>. (2000) suggest year-round reproductive activity. In addition, spawning appears to increase during high temperature conditions (Glynn <em>et al</em>. 2000). According to Glynn <em>et al</em>. (2000), <em>P. varians</em> may reach reproductive maturity at seven years; while the minimum colony size at first reproduction was found to be 5 cm (about five years old). The growth rate of <em>P. varians</em> has been estimated as 0.35 cm/yr in Costa Rica (Guzman and Cortes 1993). Recruitment of <em>P. varians</em> has been described as nil to low and patchy (Glynn <em>et al</em>. 2000).",TRUE,80,TRUE,TRUE,CORALS_Part1,Pavona varians,Anthozoa,URM-Cn-4994,NA,29698165.0,16262006.6,32270198.9,13689972.673503345,AM,84.184,54.758,8.016,Corals,198
133399,shallow,271462.64,550400.89,0.4932089408503682,0.5067910591496319,This species is found in semi-protected shallow reef or terrigenous rock substrates. It is not known to which depth this species occurs.,FALSE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133400,shallow,1650305.74,2991473.65,0.5516698233327243,0.4483301766672757,"This species is found in shallow, intermediate and deep fore reef environments, from 1-65 m, but is most common from 10-25 m (Goreau and Wells, 1967; A. Bruckner and B. Precht pers. comm.). It occasionally occurs in patch reefs in lagoon environments. It can form large monoclonal colonies at intermediate depths.",TRUE,65,TRUE,TRUE,CORALS_Part1,Eusmilia fastigiata,Anthozoa,URM-Cn-5815,NA,3354896.9,2095556.8,3760556.5,1689897.1872923232,AM,80.642,62.463,0.906,Corals,82
133401,shallow,3659134.3,6082390.869999999,0.6015947311192779,0.39840526888072214,"This species occurs in shallow reef environments. It occurs subtidally on outer reefs, reef slopes, or ledges on walls and submerged reefs (Wallace 1999). This species is found from 8-20 m.",TRUE,20,TRUE,TRUE,CORALS_Part3,Acropora hoeksemai,Anthozoa,URM-Cn-4759,NA,6916504.3,3506476.6,7630114.5,2792866.4439951265,AM,79.649,50.697,1.867,Corals,7
133402,shallow,1433230.82,3470939.5,0.4129230198336791,0.5870769801663209,"This species occurs in shallow, tropical reef environments. It is found on upper reef slopes. It occurs on submerged patch reefs and reef shoals (Wallace 1999). This species is found from 1-18 m.",TRUE,18,TRUE,TRUE,CORALS_Part1,Acropora squarrosa,Anthozoa,URM-Cn-4833,NA,3962126.7,2171481.5,4573301.7,1560306.4743441092,AM,71.854,54.806,1.07,Corals,14
133403,shallow,11221985.77,21687609.09,0.5174376632956915,0.4825623367043085,"It may form conspicuous dome-shaped colonies on upper reef slopes. Unlike other <em>Turbinaria</em>, this species is seldom found in turbid waters. The maximum size is 50 cm. This species is found from 2-15 m.",TRUE,15,FALSE,TRUE,CORALS_Part3,Turbinaria stellulata,Anthozoa,URM-Cn-5476,NA,23944947.8,6236825.8,24481224.1,5700549.577710498,AM,91.401,26.047,6.464,Corals,35
133405,shallow,9178200.38,15340854.47,0.5982848216146334,0.40171517838536663,"This species occurs on tropical, shallow reefs, on hard and mixed substrates, as well as on rocky foreshores of subtropical locations. This species is found on the back slope and foreslope of reefs as well as in lagoons. This species is found to at least 20 m.",TRUE,20,TRUE,TRUE,CORALS_Part1,Caulastrea tumida,Anthozoa,SLB-62382,NA,17231675.5,8732604.4,18545643.8,7418636.091494962,AM,84.953,50.678,4.651,Corals,15
133406,shallow,12268003.77,25192307.04,0.48697420805966807,0.5130257919403319,This species occurs in most reef environments to 40 m.,TRUE,40,FALSE,TRUE,CORALS_Part1,Psammocora haimeana,Anthozoa,URM-Cn-6137,NA,27561073.4,12366131.2,29247860.8,10679343.747314211,AM,86.36,44.868,7.44,Corals,51
133407,shallow,12517462.11,26489465.47,0.4725449112658142,0.5274550887341858,"This species is found on exposed reef fronts and where currents are strong. <em>Pocillopora eydouxi</em> occurs in most reef environments, especially exposed reef fronts and at sits with strong currents; this coral also occurs on coral communities on rocky substrata (Hickman 2005). It has been reported from 2 m to at least 20 m depth, but commonly occurs between 5-10 m (Guzmán <em>et al</em>. pers. comm.). It may form large stands. The maximum size is over 1 m across.<br/><br/><em>P. eydouxi</em> is capable of building reef frameworks; in Santa Elena, Costa Rica, a 50 m² reef is composed exclusively of <em>P. eydouxi</em> (Cortes and Jimenez 2003). Additionally, at La Azufrada and Playa Blanca in Gorgona Island, Colombia, <em>P. eydouxi</em> forms fringing reef frameworks with large dense colonies (Zapata and Vargas-Ángel 2003). Moreover, according to Guzmán (pers. comm.), at least one reef in Colombia is formed from 100% cover of <em>P. eydouxi</em>.<br/><br/>Amongst the reef building corals in the Eastern Tropical Pacific region, pocilloporid species have the highest growth rates (Guzmán and Cortes 1993). Reported growth rates of <em>Pocillopora eydouxi</em> range between 2.1 and 3.9 cm per year at Bahia Culebra, Costa Rica (Jiménez and Cortés 2003). Guzmán and Cortés (1993) reported growth rates from 3.1 cm per year in Galápagos to 3.32 cm per year in Costa Rica.<br/><br/>Pocilloporid corals, presumably including <em>P. eydouxi</em>, are generally amongst the strongest coral competitors with relatively high rates of calcification (Glynn 2001). However, coral species exhibiting high rates of calcification usually have relatively high mortality rates (Glynn 2000). Pocilloporid corals also usually predominate at shallow depths (1-15 m). Amongst the reef building corals in the Eastern Tropical Pacific region, pocilloporid species have the highest growth rates (Guzmán and Cortes 1993). They are the principal framework builders on Panamanian reefs (Glynn 2001).<br/><br/><em>Pocillopora</em> species are preyed on by at least nine groups of consumers. These vary in their consumption patterns, but include:<br/><br/>a) Species that bite off colony branch-tips: pufferfishes (<em>Arothron</em>), parrotfishes (<em>Scaridae</em>), filefishes (Monacanthidae) (Glynn 2002).<br/><br/>b) Species that scrape skeletal surface: hermit crabs (<em>Trizopagurus</em>, <em>Aniculus</em>, and <em>Calcinus</em>) (Glynn 2002).<br/><br/>c) Species that remove tissues but leave the skeleton intact: gastropods (<em>Jenneria pustulata</em> and <em>Quoyula</em> sp. (Glynn 2002)), buterflyfishes, angelfishes, damselfish (<em>Stegastes acapulcoensis</em>), and <em>Acanthaster planci</em> (Glynn 2002).<br/><br/>d) Species that abrade tissues and skeleton: <em>Eucidaris galapagensis</em> (Glynn 2001).<br/><br/><em>Jenneria</em> and <em>Acanthaster can kill whole, relatively large (approx. 30 cm in diameter) colonies of <em>Pocillopora</em> (Glynn 2002). Pocilloporid species can have crab (<em>Trapezia</em> sp.) and alpheid shrimp as mutualistic symbionts that protect the coral from the attack of the crown-of-thorns sea star <em>A. planci</em> (Glynn 2001).",TRUE,50,TRUE,TRUE,CORALS_Part3,Pocillopora eydouxi,Anthozoa,SLB-189370,NA,28959959.0,129779875.0,131017326.9,27722507.11856847,IUCN,95.727,22.315,35.032,Corals,153
133408,shallow,8883498.67,18875700.009999998,0.4706314820268221,0.529368517973178,"This species is usually found encrusting vertical or overhung faces, generally to depths of 50 m.",TRUE,50,FALSE,TRUE,CORALS_Part1,Coscinaraea wellsi,Anthozoa,URM-Cn-6130,NA,20651429.6,8052665.6,22459127.2,6244967.982889676,AM,77.552,38.993,5.574,Corals,20
133409,shallow,4468940.79,7496476.6,0.596138830073851,0.40386116992614896,"This species occurs in shallow, tropical reef environments. It is found on upper reef slopes and in lagoons that are protected from wave action. This species is found to at least 20 m.",TRUE,20,TRUE,TRUE,CORALS_Part3,Montipora verruculosus,Anthozoa,URM-Cn-4948,NA,8551432.9,3728935.2,9135470.1,3144898.0896357056,AM,84.338,43.606,2.308,Corals,10
