am_sid,env_area,geom_area,reviewed,occurcells,sciname,geom_area_per_cells,env_area_per_cells,clipped
SLB-129282,737583.3924,1296215.05,null,3,Teredo mindaensis,432071.68333333335,245861.1308,FALSE
SLB-129288,632137.4283,1052519.4,null,3,Bankia tenuis,350839.8,210712.4761,FALSE
SLB-129289,4148037.6852,6820598.8,null,4,Nausitora dunlopi,1705149.7,1037009.4213,TRUE
SLB-129290,638254.969,1107957.22,null,3,Kuphus polythalamia,369319.0733333333,212751.65633333335,FALSE
SLB-129308,1168218.7234,2619093.29,null,4,Bryopa lata,654773.3225,292054.68085,FALSE
SLB-129350,3966894.1428,6764143.56,null,4,Nassarius scalaris,1691035.89,991723.5357,TRUE
SLB-129357,2830664.8196,4738991.05,null,4,Ptychobela flavidula,1184747.7625,707666.2049,FALSE
SLB-129367,467275.0482,1231338.16,null,3,Calliostoma unicum,410446.0533333333,155758.3494,FALSE
SLB-129368,423946.5657,1096071.83,null,3,Calliostoma aculeatum,365357.2766666667,141315.5219,FALSE
SLB-129400,6441171.8223,9326461.89,null,20,Plesionika izumiae,466323.0945,322058.591115,FALSE
SLB-129404,4843176.4322,8971460.96,null,27,Pontocaris sibogae,332276.3318518519,179376.9048962963,TRUE
SLB-129408,6484109.4958,9334593.29,null,40,Dardanus hessii,233364.83224999998,162102.737395,TRUE
SLB-129409,5635489.0453,7704857.91,null,17,Galathea balssi,453226.93588235293,331499.35560588236,TRUE
SLB-129431,6146756.2434,9589867.94,null,26,Octolasmis warwickii,368841.07461538457,236413.70166923077,FALSE
SLB-129460,2605678.2247,3920759.58,null,4,Democrinus japonicus,980189.895,651419.556175,FALSE
SLB-129584,4280455.6304,6397350.08,null,6,Plicatula plicata,1066225.0133333334,713409.2717333334,FALSE
SLB-129587,1021125.9229,2362432.36,null,3,Mysella triangularis,787477.4533333333,340375.3076333333,FALSE
SLB-129823,1709977.2352,2576962.59,null,9,Heteronida aspinirostris,286329.17666666664,189997.47057777777,FALSE
SLB-129857,3427911.9267,7250847.02,null,12,Caryophyllia communis,604237.2516666666,285659.327225,FALSE
SLB-129861,14647264.6857,21341536.36,null,74,Flabellum apertum,288399.14,197936.00926621622,FALSE
SLB-129872,597303.6124,875832.01,null,3,Euspira radiata,291944.00333333336,199101.20413333332,FALSE
SLB-129925,4547126.526,7957881.91,null,9,Munida endeavourae,884209.1011111111,505236.28066666663,TRUE
SLB-130023,1883384.4685,2492489.34,null,4,Gastroptychus paucispina,623122.335,470846.117125,TRUE
SLB-130027,5640644.1528,7571142.15,null,18,Gastroptychus sternoornatus,420619.00833333336,313369.11960000003,TRUE
SLB-130034,1348688.0473,2318552.92,null,3,Uroptychodes epigaster,772850.9733333333,449562.6824333333,TRUE
SLB-130035,2266764.8892,5114426.63,null,6,Uroptychodes benedicti,852404.4383333334,377794.1482,FALSE
SLB-130047,3103782.2073,4168848.62,null,5,Uroptychodes mortenseni,833769.724,620756.44146,TRUE
SLB-130049,3480098.644,4212399.44,null,3,Uroptychodes musorstomi,1404133.1466666667,1160032.8813333332,TRUE
SLB-13005,3844074.7999,5240229.17,null,20,Aega antarctica,262011.4585,192203.739995,FALSE
SLB-130052,460896.1097,679510.81,null,3,Uroptychodes okutanii,226503.60333333336,153632.03656666665,FALSE
SLB-130058,1202969.1149,1914519.72,null,5,Uroptychodes spinulifer,382903.944,240593.82298,FALSE
SLB-130060,5690871.2376,12356465.85,null,5,Uroptychus acostalis,2471293.17,1138174.24752,TRUE
SLB-13007,1367053.4391,1785659.4,null,11,Aega antillensis,162332.67272727273,124277.58537272728,FALSE
SLB-130141,3880847.0111000002,5432767.1,null,9,Munidopsis treis,603640.7888888889,431205.22345555556,TRUE
SLB-130144,890002.0857,1249576.03,null,6,Paramunida labis,208262.67166666666,148333.68095,TRUE
SLB-130155,7666151.497,14054653.8,null,5,Uroptychus soyomaruae,2810930.7600000002,1533230.2994000001,FALSE
SLB-130159,2368913.9611,3500650.81,null,46,Adamsia palliata,76101.10456521739,51498.12958913043,FALSE
SLB-13021,5518242.9369,7967294.49,null,22,Aega deshaysiana,362149.7495454546,250829.22440454547,FALSE
SLB-130214,1673827.8605,2920725.68,null,8,Galathea tanegashimae,365090.71,209228.4825625,FALSE
SLB-130236,8268895.4108,18184778.46,null,14,Munida curvirostris,1298912.7471428572,590635.3864857142,FALSE
SLB-130283,8224637.1865,23457877.5,null,3,Munidopsis recta,7819292.5,2741545.728833333,FALSE
SLB-13031,174828.8548,417938.42,null,4,Aega glacialis,104484.605,43707.2137,FALSE
SLB-130346,1012531.2617,1378049.47,null,36,Larus hemprichii,38279.15194444444,28125.868380555556,FALSE
SLB-130351,3951356.9108,6313623.58,null,3,Munidopsis rotundior,2104541.1933333334,1317118.9702666667,TRUE
SLB-130389,91946.82920000001,115241.83,null,37,Sternula balaenarum,3114.6440540540543,2485.049437837838,FALSE
SLB-130437,884050.1622,1159980.72,null,3,Thalasseus eurygnatha,386660.24,294683.3874,FALSE
SLB-130440,4117657.1773,8354146.02,null,16,Uroptychus alcocki,522134.12625,257353.57358125,TRUE
SLB-130444,110902.39,266604.69,null,3,Uroptychus amabilis,88868.23,36967.46333333333,TRUE
SLB-130477,3784034.7301,5266824.36,null,3,Uroptychus crassipes,1755608.12,1261344.9100333333,TRUE
SLB-130501,6521835.137,11124377.17,null,12,Uroptychus joloensis,927031.4308333333,543486.2614166667,TRUE
SLB-130503,556826.7940999999,1047111.86,null,4,Uroptychus latirostris,261777.965,139206.69852499999,FALSE
SLB-130520,4136817.7611,8737501.28,null,6,Uroptychus nanophyes,1456250.2133333331,689469.62685,FALSE
SLB-130521,3280172.4005,5828230.24,null,8,Uroptychus naso,728528.78,410021.5500625,FALSE
SLB-130522,15098386.1314,25439891.8,null,32,Uroptychus nigricapillis,794996.61875,471824.56660625,TRUE
SLB-130536,2540426.8037,5187078.77,null,6,Uroptychus pilosus,864513.1283333333,423404.46728333336,FALSE
SLB-130549,4952673.1308,10632391.1,null,9,Uroptychus remotispinatus,1181376.788888889,550297.0145333334,TRUE
SLB-130612,6065714.7916,9111653.46,null,21,Polycheles aculeatus,433888.26000000007,288843.5615047619,TRUE
SLB-130678,1959494.2101,2886797.14,null,4,Richalpheus palmeri,721699.285,489873.552525,FALSE
SLB-130681,3512986.2605,5949008.99,null,5,Acanthanas pusillus,1189801.798,702597.2520999999,FALSE
SLB-130687,6070128.928,7327475.58,null,21,Rugathanas borradailei,348927.40857142856,289053.7584761905,FALSE
SLB-130692,2459640.26,3880375.4,null,4,Rugathanas verrucosus,970093.85,614910.065,TRUE
SLB-130695,82550.5558,139583.36000000002,null,20,Phalacrocorax chalconotus,6979.168000000001,4127.52779,FALSE
SLB-130717,867101.3482,974398.45,null,66,Phalacrocorax pygmaeus,14763.612878787879,13137.899215151516,FALSE
SLB-130721,80903.8343,158633.9,null,19,Phalacrocorax georgianus,8349.152631578947,4258.096542105263,FALSE
SLB-130743,5837707.4631,8056922.35,null,6,Alpheus acutocarinatus,1342820.3916666666,972951.2438500001,TRUE
SLB-130744,4011279.4122,5646169.85,null,9,Alpheus acutofemoratus,627352.2055555555,445697.7124666667,FALSE
SLB-130747,6295107.3547,8959341.91,null,13,Alpheus alcyone,689180.146923077,484239.0272846154,FALSE
SLB-130748,3432690.0812,4790233.04,null,4,Alpheus barbatus,1197558.26,858172.5203,FALSE
SLB-130750,4020701.6619,5624451.9,null,6,Alpheus bicostatus,937408.65,670116.94365,TRUE
SLB-130751,8832317.328,10804430.74,null,22,Alpheus bidens,491110.4881818182,401468.96945454547,FALSE
SLB-130759,3490110.1719,4800872.76,null,8,Alpheus canaliculatus,600109.095,436263.7714875,TRUE
SLB-130760,4188519.3249,5195392.05,null,4,Alpheus chiragricus,1298848.0125,1047129.831225,FALSE
SLB-130765,8003901.6067,10786256.52,null,11,Alpheus compressus,980568.7745454545,727627.4187909091,TRUE
SLB-130766,3149060.71,4692168.51,null,6,Alpheus coutierei,782028.085,524843.4516666667,FALSE
SLB-130775,10051579.0782,12097325.36,null,22,Alpheus edamensis,549878.4254545454,456889.9581,FALSE
SLB-130782,3258810.891,4871729.88,null,7,Alpheus ehlersii,695961.4114285714,465544.413,FALSE
SLB-130784,8844759.346,11738631.72,null,17,Alpheus eulimene,690507.7482352941,520279.96152941184,FALSE
SLB-130788,3837398.4229,5437848.37,null,5,Alpheus facetus,1087569.674,767479.68458,FALSE
SLB-130789,2683442.0045,3926338.57,null,10,Alpheus foresti,392633.85699999996,268344.20045,FALSE
SLB-130790,11905059.5978,15659569.5,null,68,Alpheus frontalis,230287.78676470587,175074.40584999998,FALSE
SLB-130802,5273175.3433,9040131.52,null,15,Alpheus hippothoe,602675.4346666667,351545.02288666664,TRUE
SLB-130804,1159239.0935,1816039.44,null,3,Alpheus ladronis,605346.48,386413.03116666665,FALSE
SLB-130833,5201190.4968,7619071.76,null,15,Alpheus macroskeles,507938.1173333333,346746.03312,TRUE
SLB-130836,2465733.4257,3812707.09,null,5,Alpheus maindroni,762541.418,493146.68514,FALSE
SLB-130841,2015351.5296,5307477.99,null,4,Goniodoris savignyi,1326869.4975,503837.8824,TRUE
SLB-130859,6760223.2835,8371792.23,null,35,Alpheus malleodigitus,239194.06371428573,193149.23667142857,FALSE
SLB-130887,5020078.6391,6813594.93,null,5,Alpheus mitis,1362718.986,1004015.72782,FALSE
SLB-130888,6946229.1369,9123028.64,null,18,Alpheus nonalter,506834.9244444445,385901.6187166667,TRUE
SLB-130895,8490384.9329,10659936.5,null,44,Alpheus obesomanus,242271.2840909091,192963.29392954547,FALSE
SLB-130898,5500173.2307,8095681.26,null,11,Alpheus ovaliceps,735971.0236363636,500015.74824545457,FALSE
SLB-130899,7238204.3783,9710289.15,null,33,Alpheus pachychirus,294251.1863636364,219339.52661515152,FALSE
SLB-130951,1475811.2628,2411359.16,null,10,Alpheus pareuchirus,241135.91600000003,147581.12628,FALSE
SLB-130960,1967391.8211,3953763.41,null,8,Alpheus polyxo,494220.42625,245923.9776375,FALSE
SLB-130962,2121232.3925,4044889.06,null,6,Alpheus proseuchirus,674148.1766666666,353538.73208333337,FALSE
SLB-130963,1489597.7067,2996260.62,null,5,Alpheus pustulosus,599252.1240000001,297919.54134,FALSE
SLB-130967,3872564.4342,5568616.78,null,11,Alpheus serenei,506237.8890909091,352051.3122,FALSE
SLB-130968,5882762.2023,8869578.17,null,7,Alpheus soela,1267082.5957142857,840394.6003285714,TRUE
SLB-130969,1969177.3901,3094353.5,null,3,Alpheus spatulatus,1031451.1666666666,656392.4633666667,FALSE
SLB-130970,4069488.9487,5219208.13,null,8,Alpheus splendidus,652401.01625,508686.1185875,TRUE
SLB-130972,4514098.7358,6928403.33,null,5,Alpheus stanleyi,1385680.666,902819.74716,FALSE
SLB-130976,5503636.2959,7500088.45,null,9,Alpheus staphylinus,833343.1611111112,611515.143988889,FALSE
SLB-130980,8976348.4433,12007698.69,null,47,Alpheus sulcatus,255482.95085106383,190986.13709148936,FALSE
SLB-130994,6660574.27,9079668.34,null,26,Athanas areteformis,349218.0130769231,256175.93346153846,FALSE
SLB-131010,6188611.3458,7765650.88,null,28,Athanas djiboutensis,277344.6742857143,221021.83377857142,FALSE
SLB-131013,7901848.7854,10085807.7,null,15,Arete dorsalis,672387.1799999999,526789.9190266667,FALSE
SLB-131019,7843719.2269,10007523.83,null,19,Athanas indicus,526711.7805263158,412827.32773157896,FALSE
SLB-131023,827236.0401,1490686.17,null,5,Athanas marshallensis,298137.234,165447.20802,FALSE
SLB-131024,8264201.2858,11264578.62,null,13,Athanas parvus,866506.0476923076,635707.7912153846,FALSE
SLB-131035,2247759.3519,3213770.86,null,4,Nennalpheus inarticulatus,803442.715,561939.837975,FALSE
SLB-131036,6698325.1927,9775765.67,null,7,Neoalpheopsis euryone,1396537.9528571428,956903.5989571428,FALSE
SLB-131044,2277869.0758,4066762.44,null,4,Prionalpheus sulu,1016690.61,569467.26895,TRUE
SLB-131047,6920714.5168,8036086.4,null,19,Salmoneus serratidigitus,422951.9157894737,364248.13246315793,FALSE
SLB-131061,3520956.4906,6184302.72,null,6,Synalpheus demani,1030717.12,586826.0817666667,FALSE
SLB-131069,4974527.5636,6978348.39,null,13,Synalpheus gracilirostris,536796.03,382655.96643076924,FALSE
SLB-131070,5255885.5362,6398497.25,1,26,Synalpheus hastilicrassus,246096.04807692306,202149.4437,FALSE
SLB-131073,3350635.2981,5310592.78,null,3,Synalpheus iocasta,1770197.5933333335,1116878.4327,TRUE
SLB-131076,11755020.9497,14333448.02,null,51,Synalpheus neomeris,281048.0003921568,230490.60685686275,TRUE
SLB-131080,3462714.4872,6813617.9,null,6,Synalpheus neptunus,1135602.9833333334,577119.0812,TRUE
SLB-131082,10611052.0719,13258364.52,null,29,Synalpheus nilandensis,457184.98344827583,365898.3473068966,FALSE
SLB-131087,3060204.0244,5024438.87,null,7,Synalpheus odontophorus,717776.9814285714,437172.00348571426,FALSE
SLB-131111,3224196.413,5354974.47,null,6,Synalpheus pescadorensis,892495.745,537366.0688333333,FALSE
SLB-131112,1993130.1557,2968728.58,null,3,Synalpheus quadriarticulatus,989576.1933333334,664376.7185666667,TRUE
SLB-131113,5244429.8433,6370092.99,null,5,Synalpheus quadrispinosus,1274018.598,1048885.96866,FALSE
SLB-131116,1500728.3955,2779339.53,null,3,Synalpheus septemspinosus,926446.5099999999,500242.79850000003,FALSE
SLB-131117,7762667.2206,10539469.15,null,28,Synalpheus stimpsonii,376409.6125,277238.11502142856,TRUE
SLB-131148,2059154.3228,3455857.54,null,9,Synalpheus triacanthus,383984.1711111111,228794.92475555555,FALSE
SLB-131149,1727405.9533,3722976.21,null,3,Synalpheus trispinosus,1240992.07,575801.9844333333,FALSE
SLB-131155,8977518.2925,12521604.56,1,37,Synalpheus tumidomanus,338421.74486486486,242635.62952702705,FALSE
SLB-131173,3871107.0822,6467818.8,null,6,Vexillipar repandum,1077969.8,645184.5137,TRUE
SLB-131192,2699266.2178,4798392.69,null,4,Melibe capucina,1199598.1725,674816.55445,FALSE
SLB-131214,932790.9071,1153674.36,null,13,Synalpheus mcclendoni,88744.18153846155,71753.1467,FALSE
SLB-131229,6491906.7917,9802666.38,null,12,Chlorotocoides spinicauda,816888.8650000001,540992.2326416667,FALSE
SLB-131238,9615939.7956,11695538.04,null,22,Thalassocaris crinita,531615.3654545454,437088.1725272728,TRUE
SLB-131244,7858206.9824,9371305.45,null,15,Chlorotocella gracilis,624753.6966666667,523880.46549333335,FALSE
SLB-131247,5183247.8345,8128186.53,null,6,Heterocarpus chani,1354697.7550000001,863874.6390833333,TRUE
SLB-131255,6053496.6065,8909809.21,null,6,Tedania anhelans,1484968.201666667,1008916.1010833333,FALSE
SLB-131270,5600519.0896,7790879.61,null,9,Heterocarpus hayashi,865653.29,622279.8988444444,FALSE
SLB-131273,14852717.0675,22302686.98,null,54,Plesionika bifurca,413012.72185185185,275050.3160648148,FALSE
SLB-131276,8422520.6709,10812525.45,null,34,Plesionika grandis,318015.4544117647,247721.19620294118,TRUE
SLB-131278,6201889.7885,7935339.99,null,16,Plesionika kensleyi,495958.749375,387618.11178125,TRUE
SLB-131279,2346625.7362,4069002.98,null,7,Plesionika longidactylus,581286.14,335232.2480285714,FALSE
SLB-131301,4936885.3029,7547464.82,null,15,Plesionika ortmanni,503164.3213333333,329125.68685999996,FALSE
SLB-131303,1066014.9824,2395687.46,null,9,Plesionika spinensis,266187.49555555556,118446.10915555556,FALSE
SLB-131316,1741802.8931,3018176.48,null,7,Plesionika philippinensis,431168.0685714286,248828.98472857143,TRUE
SLB-131329,151776.6593,270716.03,null,3,Alpheus utriensis,90238.67666666668,50592.21976666667,FALSE
SLB-131334,363044.0144,448958.87,null,24,Alpheus galapagensis,18706.619583333333,15126.833933333333,FALSE
SLB-131369,3681046.6812,5415955.01,null,6,Gonodactylinus viridis,902659.1683333333,613507.7802,FALSE
SLB-131385,1008838.7794,1852605.82,null,3,Athanas anatidactylus,617535.2733333333,336279.5931333333,FALSE
SLB-131396,3815089.732,6627634.07,null,12,Ophiacantha rosea,552302.8391666667,317924.1443333333,FALSE
SLB-131468,6060173.6294,9091773.04,null,5,Clathria armata,1818354.6079999998,1212034.72588,FALSE
SLB-131526,2611041.3234,5353134.73,null,18,Pterocladiella capillacea,297396.3738888889,145057.8513,FALSE
SLB-131534,956399.6315,1936623.18,null,5,Corallina officinalis,387324.636,191279.9263,FALSE
SLB-131701,7831690.2841,11449481.39,null,16,Phyllodictyon anastomosans,715592.586875,489480.64275625,FALSE
SLB-131726,12467207.2696,15305082.02,null,31,Valonia utricularis,493712.3232258064,402167.9764387097,FALSE
SLB-131828,1696094.7938,2149139.33,null,20,Dictyopteris delicatula,107456.96650000001,84804.73969,FALSE
SLB-131831,5070356.8522,8923776.03,null,16,Dictyopteris jamaicensis,557736.001875,316897.3032625,FALSE
SLB-131834,8166198.3553,11207440.34,null,49,Dictyota bartayresiana,228723.27224489796,166657.10929183674,FALSE
SLB-131835,11177403.2146,15821056.93,null,108,Dictyota ciliolata,146491.26787037036,103494.47420925926,FALSE
SLB-131836,1346413.0988,1765615.97,null,4,Dictyota crenulata,441403.9925,336603.2747,FALSE
SLB-131840,5479551.0523,7237935.0,null,9,Dictyota hamifera,804215.0,608839.0058111111,FALSE
SLB-131842,1049511.0556,1364133.78,null,3,Dictyota pinnatifida,454711.26,349837.0185333334,FALSE
SLB-131843,1083621.5493,1867422.99,null,5,Dictyota pulchella,373484.598,216724.30986,FALSE
SLB-131849,1089664.3222,1214230.09,null,23,Padina sanctae-crucis,52792.61260869566,47376.709660869565,FALSE
SLB-131861,1413286.9684,1790854.41,null,20,Sargassum hystrix,89542.7205,70664.34842,FALSE
SLB-131864,1305863.6502,1631144.46,null,12,Sargassum polyceratium,135928.705,108821.97085,FALSE
SLB-131872,674196.5765,922191.7,null,11,Turbinaria turbinata,83835.60909090909,61290.59786363636,FALSE
SLB-132057,600792.0554,850712.82,null,102,Hormosira banksii,8340.321764705883,5890.118190196078,FALSE
SLB-132061,133009.7158,227816.83,null,8,Zonaria turneriana,28477.10375,16626.214475,FALSE
SLB-132072,68107.2351,143586.27,null,5,Carpophyllum flexuosum,28717.253999999997,13621.447020000001,FALSE
SLB-132074,30779.7126,93075.44,null,3,Sargassum sinclairii,31025.146666666667,10259.904199999999,FALSE
SLB-132089,53320.0133,126864.05,null,3,Carpophyllum plumosum,42288.01666666667,17773.337766666667,FALSE
SLB-132112,937726.2989,1655705.84,null,36,Durvillaea antarctica,45991.82888888889,26047.952747222225,FALSE
SLB-132119,126198.322,218098.87,null,5,Landsburgia quercifolia,43619.774,25239.6644,FALSE
SLB-132120,167734.1946,272451.65,null,4,Carpophyllum maschalocarpum,68112.9125,41933.54865,FALSE
SLB-132132,79146.2983,181479.16,null,12,Cystophora retroflexa,15123.263333333334,6595.524858333333,FALSE
SLB-132146,1065769.5989,2218493.57,null,37,Adenocystis utricularis,59959.285675675674,28804.583754054056,FALSE
SLB-132221,944537.314,1949350.89,null,23,Dictyota intermedia,84754.38652173913,41066.83973913044,TRUE
SLB-132232,290723.8185,446829.8,null,4,Lessonia variegata,111707.45,72680.954625,FALSE
SLB-132234,136303.0258,288829.47,null,3,Lessonia adamsiae,96276.48999999999,45434.34193333334,FALSE
SLB-132235,136303.0258,288829.47,null,3,Lessonia tholiformis,96276.48999999999,45434.34193333334,FALSE
SLB-132237,97800.0508,244600.27,null,4,Xiphophora chondrophylla,61150.0675,24450.0127,FALSE
SLB-132240,97265.8986,187303.55,null,4,Marginariella urvilliana,46825.8875,24316.47465,FALSE
SLB-132241,459024.4121,848010.15,null,4,Marginariella boryana,212002.5375,114756.103025,FALSE
SLB-132246,121014.71830000001,214244.49,null,3,Cystophora scalaris,71414.83,40338.239433333336,FALSE
SLB-132262,647508.0559,929517.24,null,8,Nothogenia fastigiata,116189.655,80938.5069875,FALSE
SLB-132327,642958.988,880612.69,null,6,Palmaria decipiens,146768.78166666665,107159.83133333334,FALSE
SLB-132402,953906.1698,1447262.05,null,4,Laurencia elata,361815.5125,238476.54245,FALSE
SLB-132492,14121671.3312,18786176.21,null,82,Valonia aegagropila,229099.7098780488,172215.50403902438,FALSE
SLB-132510,12657460.6533,15646022.3,1,268,Caulerpa racemosa,58380.6802238806,47229.33079589553,FALSE
SLB-132528,6911071.961,11245117.45,null,13,Halimeda tuna,865009.0346153845,531620.9200769231,FALSE
SLB-13265,670003.1604,942303.35,null,7,Apanthura signata,134614.76428571428,95714.7372,FALSE
