iucn_sid,deep,deeparea,totarea,shallow_pct,habitat,paired_map,max_depth,shallow_str,shallow,am_sid,sciname,reviewed,popn_trend,popn_category,category_score,spp_group,id_no,spatial_source,name_verified,area_total,area_am,area_iucn,area_overlap,sm_perc,sm_range,area_ratio,lg_area_pct,spp_group_text,occurcells
133359,1,7810626.69,16837300.26,0.536111694310309,"This species occurs in shallow, tropical reef environments. This species is found on upper reef slopes. It occurs just subtidally at reef edges (Wallace 1999). This species is found from 5-20 m.",TRUE,20,TRUE,TRUE,URM-Cn-4783,Acropora microclados,NA,Decreasing,VU,0.4,CORALS_Part1,133359,iucn,TRUE,21782741.1,10857516.2,18492281.1,7567056.21209845,69.694,AM,58.714,4.992,Corals,35
133360,1,9679072.18,17642174.59,0.451367396313699,This species occur on reef slopes and vertical walls. It may form large crusts over 1 m in diameter. This species may be found from 3-20 m.,TRUE,20,FALSE,TRUE,URM-Cn-4979,Pavona bipartita,NA,Unknown,VU,0.4,CORALS_Part1,133360,iucn,TRUE,21248592.3,7434044.1,19144483.3,5329935.07824688,71.696,AM,38.831,5.168,Corals,13
133365,1,11459076.84,23022968.4,0.502276307689325,"This species occurs in shallow, tropical reef environments in mostly shallow and deeper subtidal communities. This species is found on subtidal rock and rocky reefs, in the outer reef channel, on the back and foreslope and in lagoons. It may be found on inter-reef rubble substrate. This species is found to 30 m. <br/><br/><em>Goniastrea</em> species are usually hardy corals often found on back reef areas. Many of the colonies are small or medium in size, but others grow to a meter or more in diameter (Wood 1983).",TRUE,30,TRUE,TRUE,URM-Cn-5574,Goniastrea edwardsi,NA,Decreasing,LC,0,CORALS_Part1,133365,iucn,TRUE,25890239,6422700.8,25325807.9,5858269.69100473,91.212,AM,25.36,6.836,Corals,40
133366,1,6019075.74,14754124.14,0.592041134879593,"This species is found in shallow reef environments, especially in subtropical  localities. This species is found to 30 m.",TRUE,30,TRUE,TRUE,URM-Cn-5851,Acanthastrea lordhowensis,NA,Unknown,NT,0.2,CORALS_Part1,133366,iucn,TRUE,20356678.9,12148609.1,16676261.8,8468192.07729706,69.705,AM,72.85,4.501,Corals,21
133370,1,3142569.39,5125651.75,0.386893697957533,"This species is found in shallow reef environments, generally to depths of 15 m.",TRUE,15,TRUE,TRUE,SLB-158808,Porites profundus,NA,Unknown,LC,0,CORALS_Part1,133370,iucn,TRUE,8248116.3,3978884.3,5682131.6,1412899.57439237,35.51,AM,70.025,1.534,Corals,9
133371,1,12578614.33,23534206.33,0.465517801891388,"<em>Fungia distorta</em> is a free-living coral that occurs on soft substrata, sediments and coral rubble, especially where exposed to currents; and sometimes found in seagrass beds (Feingold 1996). It is found to 85 m, but the most common depth range is from 1-25 m (Hoeksema 1990)  Maximum size is 7.5cm in diameter. It also reproduce asexually by fragmentation.<br/><br/>According to Colley <em>et al</em>. (2000), <em>F. distorta</em> individuals are gonochoric and probably broadcast spawners. Reproduction activity occurs during the warm, wet season from at least February to June, peaking in April (Colley <em>et al</em>. 2000). Fecundity is high for <em>F. distorta</em>, with up to 13,000 mature eggs per cm² of live coral tissue (Colley <em>et al</em>. 2000). Individuals can have from four to eight reproductive cycles per year; additionally, the minimum size for sexual activity is 1.75 cm diameter (Colley <em>et al</em>. 2000). Asexual reproduction is locally important. In addition, parental fragments as well as secondary fragments can produce gonads (Colley <em>et al</em>. 2000). At Davil's Crown, Galapagos Islands, the sex ratio is skewed towards males (5:1), which can be a result of fragmentation (Colley <em>et al</em>. 2000).",TRUE,85,FALSE,TRUE,URM-Cn-5757,Fungia distorta,NA,Stable,LC,0,CORALS_Part3,133371,iucn,TRUE,26441574,8056901.6,25527186.4,7142513.94984771,88.651,AM,31.562,6.891,Corals,21
133372,1,5116559.04,7112852.77,0.280660066298546,This species is found in reef slopes as a free-living polyp with multiple mouths. The maximum size is 38 cm in diameter. The specimens may reproduce asexually by fragmentation. This species is found to 15 m.,TRUE,15,FALSE,TRUE,URM-Cn-5791,Polyphyllia novaehiberniae,NA,Unknown,NT,0.2,CORALS_Part3,133372,iucn,TRUE,8748064.8,2894418.3,7356238.7,1502592.32185998,51.913,AM,39.346,1.986,Corals,12
133375,1,6640886.14,12515294.1,0.469378339259323,"This species occurs in shallow reef environments, especially shallow to mid reef slopes. This species is found from 2 m to at least 20 m.",TRUE,20,TRUE,TRUE,URM-Cn-4888,Montipora corbettensis,NA,Decreasing,VU,0.4,CORALS_Part3,133375,iucn,TRUE,15651546.4,7687268.8,13685605.3,5721327.61046687,74.426,AM,56.17,3.694,Corals,17
133376,1,9805958.03,16995192.78,0.423015781171975,This species is found in depths of 1-20 m in all sheltered reef areas away from high wave action. This species is found to 15 m.,TRUE,20,FALSE,TRUE,URM-Cn-5850,Acanthastrea ishigakiensis,NA,Unknown,VU,0.4,CORALS_Part1,133376,iucn,TRUE,23751386,12631440.5,18620325.7,7500380.2376347,59.379,AM,67.837,5.026,Corals,33
133377,1,1335431.36,2964291.32,0.549493887125777,"This species occurs up to 15 m depth, but is most abundant from 0.5-3 m depth in back-reef and exposed fore-reef environments (Goreau and Wells 1967, A. Bruckner pers. comm.).",TRUE,15,FALSE,TRUE,URM-Cn-5518,Diploria clivosa,NA,Stable,LC,0,CORALS_Part1,133377,iucn,TRUE,3579080.3,1871865.2,3320514.4,1613299.3645226,86.187,AM,56.373,0.896,Corals,7
133381,1,1323198.42,2965766.39,0.553842667965497,"This species is found in shallow tropical reef ecosystems, favouring upper to mid-reef slopes and lagoons in areas with moderate to low wave exposure. It is usually recorded from 1 m to around 25 m (Aronson and Precht 2001a,b), with occasional records to 60 m (Goreau and Goreau 1973).<br/><br/>Recruitment by sexual reproduction is limited.",TRUE,60,TRUE,TRUE,URM-Cn-4726,Acropora cervicornis,NA,Stable,CR,0.8,CORALS_Part1,133381,iucn,TRUE,3415343.5,1472727.8,3342229.6,1399613.82375453,95.035,AM,44.064,0.902,Corals,31
133386,1,6104144.27,13669822.61,0.553458413898174,This species is found in most reef habitats from 2-30 m.,TRUE,30,FALSE,TRUE,SLB-62731,Acanthastrea rotundoflora,NA,Unknown,NT,0.2,CORALS_Part3,133386,iucn,TRUE,19644411.9,11423294.1,15303909.1,7082791.3073518,62.003,AM,74.643,4.131,Corals,30
133387,1,8861286.83,14717303.36,0.397900103487437,"This species occurs in shallow, tropical reef environments. It is found intertidally (Wallace 1999) on upper reef slopes and reef flats. <em>Acropora globiceps</em> likely spawns annually in October in French Polynesia (Carroll <em>et al</em>. 2006). This species is found to 8 m depth.",TRUE,8,TRUE,TRUE,SLB-93466,Acropora globiceps,NA,Decreasing,VU,0.4,CORALS_Part3,133387,iucn,TRUE,18017263.2,7178272.2,15764822.4,4925831.40904775,68.621,AM,45.533,4.255,Corals,28
133392,1,6913133.57,17053761.58,0.594627054121159,This species occurs in shallow reef environments. This species is found on the back and foreslope of the reef and in lagoons. This species is found to 25 m.,TRUE,25,TRUE,TRUE,URM-Cn-5543,Favia laxa,NA,Decreasing,NT,0.2,CORALS_Part1,133392,iucn,TRUE,21641310.6,11285903.2,19181489.8,8826082.35661878,78.204,AM,58.837,5.178,Corals,65
133395,1,1944567.96,4268075.18,0.54439228973469,"<em>P. porites</em> is found on most reef environments, from 0.5 to 35 m depth, and also exists in back reef shallow platforms with <em>Thalassia</em> turtle grass beds and attached to mangrove prop roots; this species is most common from 1-15 m (Weil 1992b).",TRUE,35,TRUE,TRUE,URM-Cn-6073,Porites porites,NA,Stable,LC,0,CORALS_Part1,133395,iucn,TRUE,5905407.2,2959806.1,4807270.9,1861669.77188385,62.898,AM,61.569,1.298,Corals,25
133396,1,3136879.35,7389516.06,0.575495969623754,"This species occurs in shallow, tropical protected reef environments, subtidally on slopes or submerged reefs, mostly below 15 m (Wallace 1999). This species is found from 10-30 m.",TRUE,30,TRUE,TRUE,URM-Cn-4737,Acropora desalwii,NA,Decreasing,VU,0.4,CORALS_Part3,133396,iucn,TRUE,8655251.1,2970144,8403044.1,2717936.98532897,91.509,AM,35.346,2.268,Corals,6
133398,1,14011378.77,27030517.58,0.481645931176431,"This species occurs in most reef environments. It occurs on shallow and deeper reefer slopes and on vertical walls. Generally, <em>Pavona varians</em> occurs broadly amongst coral reefs and coral communities on rocks and rubble substrata, but is absent from shallow platforms with high energy (Cortés and Guzmán 1998, Glynn <em>et al</em>. 2000); in some locations this coral is found in cryptic habitats (Glynn <em>et al</em>. 2000). The maximum size is over 1 m. This species is typically found from 2-40 m but has been reported from 80 m. <br/><br/><em>P. varians</em> is a broadcast-spawner, releasing masses of minute eggs and sperm (Glynn <em>et al</em>. 2000). Most colonies utilize an alternating periodic sequential hermaphrodite mode of reproduction (Glynn <em>et al</em>. 2000). Glynn <em>et al</em>. (2000) suggest year-round reproductive activity. In addition, spawning appears to increase during high temperature conditions (Glynn <em>et al</em>. 2000). According to Glynn <em>et al</em>. (2000), <em>P. varians</em> may reach reproductive maturity at seven years; while the minimum colony size at first reproduction was found to be 5 cm (about five years old). The growth rate of <em>P. varians</em> has been estimated as 0.35 cm/yr in Costa Rica (Guzman and Cortes 1993). Recruitment of <em>P. varians</em> has been described as nil to low and patchy (Glynn <em>et al</em>. 2000).",TRUE,80,TRUE,TRUE,URM-Cn-4994,Pavona varians,NA,Unknown,LC,0,CORALS_Part1,133398,iucn,TRUE,32270198.9,16262006.6,29698165,13689972.6735033,84.184,AM,54.758,8.016,Corals,198
133400,1,1341167.91,2991473.65,0.551669823332724,"This species is found in shallow, intermediate and deep fore reef environments, from 1-65 m, but is most common from 10-25 m (Goreau and Wells, 1967; A. Bruckner and B. Precht pers. comm.). It occasionally occurs in patch reefs in lagoon environments. It can form large monoclonal colonies at intermediate depths.",TRUE,65,TRUE,TRUE,URM-Cn-5815,Eusmilia fastigiata,NA,Stable,LC,0,CORALS_Part1,133400,iucn,TRUE,3760556.5,2095556.8,3354896.9,1689897.18729232,80.642,AM,62.463,0.906,Corals,82
133401,1,2423256.57,6082390.87,0.601594731119278,"This species occurs in shallow reef environments. It occurs subtidally on outer reefs, reef slopes, or ledges on walls and submerged reefs (Wallace 1999). This species is found from 8-20 m.",TRUE,20,TRUE,TRUE,URM-Cn-4759,Acropora hoeksemai,NA,Decreasing,VU,0.4,CORALS_Part3,133401,iucn,TRUE,7630114.5,3506476.6,6916504.3,2792866.44399513,79.649,AM,50.697,1.867,Corals,7
133402,1,2037708.68,3470939.5,0.412923019833679,"This species occurs in shallow, tropical reef environments. It is found on upper reef slopes. It occurs on submerged patch reefs and reef shoals (Wallace 1999). This species is found from 1-18 m.",TRUE,18,TRUE,TRUE,URM-Cn-4833,Acropora squarrosa,NA,Decreasing,LC,0,CORALS_Part1,133402,iucn,TRUE,4573301.7,2171481.5,3962126.7,1560306.47434411,71.854,AM,54.806,1.07,Corals,14
133403,1,10465623.32,21687609.09,0.517437663295692,"It may form conspicuous dome-shaped colonies on upper reef slopes. Unlike other <em>Turbinaria</em>, this species is seldom found in turbid waters. The maximum size is 50 cm. This species is found from 2-15 m.",TRUE,15,FALSE,TRUE,URM-Cn-5476,Turbinaria stellulata,NA,Unknown,VU,0.4,CORALS_Part3,133403,iucn,TRUE,24481224.1,6236825.8,23944947.8,5700549.5777105,91.401,AM,26.047,6.464,Corals,35
133405,1,6162654.09,15340854.47,0.598284821614633,"This species occurs on tropical, shallow reefs, on hard and mixed substrates, as well as on rocky foreshores of subtropical locations. This species is found on the back slope and foreslope of reefs as well as in lagoons. This species is found to at least 20 m.",TRUE,20,TRUE,TRUE,SLB-62382,Caulastrea tumida,NA,Decreasing,NT,0.2,CORALS_Part1,133405,iucn,TRUE,18545643.8,8732604.4,17231675.5,7418636.09149496,84.953,AM,50.678,4.651,Corals,15
133406,1,12924303.27,25192307.04,0.486974208059668,This species occurs in most reef environments to 40 m.,TRUE,40,FALSE,TRUE,URM-Cn-6137,Psammocora haimeana,NA,Unknown,LC,0,CORALS_Part1,133406,iucn,TRUE,29247860.8,12366131.2,27561073.4,10679343.7473142,86.36,AM,44.868,7.44,Corals,51
133408,1,9992201.34,18875700.01,0.470631482026822,"This species is usually found encrusting vertical or overhung faces, generally to depths of 50 m.",TRUE,50,FALSE,TRUE,URM-Cn-6130,Coscinaraea wellsi,NA,Unknown,LC,0,CORALS_Part1,133408,iucn,TRUE,22459127.2,8052665.6,20651429.6,6244967.98288968,77.552,AM,38.993,5.574,Corals,20
133409,1,3027535.81,7496476.6,0.596138830073851,"This species occurs in shallow, tropical reef environments. It is found on upper reef slopes and in lagoons that are protected from wave action. This species is found to at least 20 m.",TRUE,20,TRUE,TRUE,URM-Cn-4948,Montipora verruculosus,NA,Decreasing,VU,0.4,CORALS_Part3,133409,iucn,TRUE,9135470.1,3728935.2,8551432.9,3144898.08963571,84.338,AM,43.606,2.308,Corals,10
133410,1,12781050.08,24398377.34,0.476151634926718,It is found is most commonly on lower reef slopes. It forms large fields. This species is found from 4-25 m.,TRUE,25,FALSE,TRUE,URM-Cn-4978,Pachyseris speciosa,NA,Unknown,LC,0,CORALS_Part1,133410,iucn,TRUE,28811405.9,13297048.4,26642544.7,11128187.2398923,83.689,AM,49.909,7.192,Corals,110
133412,1,1612690.03,2766164.67,0.416994205916165,"This widespread species occurs in shallow, tropical reef environments protected from strong wave action. It occurs in shallow and deep fore reef areas, but does not form large colonies (Wood 1983). This species is found to 30 m.",TRUE,30,TRUE,TRUE,URM-Cn-5816,Gyrosmilia interrupta,NA,Decreasing,LC,0,CORALS_Part3,133412,iucn,TRUE,4377643.2,2503111.2,3153070.2,1278538.1798011,51.078,AM,79.386,0.851,Corals,24
133414,1,12774656.8,24831460.77,0.48554549737027,"This species occurs in shallow and deeper, tropical reef environments. It is found in most shallow water environments. <em>G. pectinata</em> is commonly found from 1-15 m, with mass colonies at 1-2 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). This species is found on subtidal rock and rocky reefs, in the outer reef channel, on the back and foreslope, and in lagoons. It may also be found on inter-reef rubble substrate. This species is found to 40 m. <br/><br/><em>Goniastrea</em> species are usually hardy corals often found on back reef areas. Many of the colonies are small or medium in size, but others grow to a meter or more in diameter (Wood 1983).",TRUE,40,TRUE,TRUE,URM-Cn-5578,Goniastrea pectinata,NA,Decreasing,LC,0,CORALS_Part3,133414,iucn,TRUE,27655062.1,6185208.2,27167556.2,5697702.20827717,92.118,AM,22.767,7.333,Corals,54
133415,1,7754648.12,14123984.04,0.450958872649646,This species occurs in shallow reef environments. This species is found from 5-20 m.,TRUE,20,TRUE,TRUE,URM-Cn-4859,Anacropora puertogalerae,NA,Decreasing,VU,0.4,CORALS_Part1,133415,iucn,TRUE,17550249.3,8155007.9,15287872.9,5892631.56501522,72.258,AM,53.343,4.127,Corals,28
133416,1,569562.46,1193966.84,0.522966265964304,"This species occurs in a wide range of shallow reef environments, and often occurs in lagoons. This species is found from 2 m to at least 20 m.",TRUE,20,TRUE,TRUE,URM-Cn-4886,Montipora circumvallata,NA,Decreasing,LC,0,CORALS_Part1,133416,iucn,TRUE,1676938.7,815971,1488997.1,628029.362458013,76.967,AM,54.8,0.402,Corals,7
133417,1,9987275.14,17911418.08,0.442407346230623,"It is found on tropical, protected shallow reef slopes where the substrate is partly sandy. It forms extensive single species stands, sometimes over 5 m across.. It can also found in lagoons. This species is found to at least 30 m.",TRUE,30,TRUE,TRUE,SLB-62381,Caulastrea furcata,NA,Decreasing,LC,0,CORALS_Part3,133417,iucn,TRUE,23231201.2,11768652.8,19324852.1,7862303.69445354,66.807,AM,60.899,5.216,Corals,62
133419,1,12604747.52,24389930.62,0.483198713584532,"This species is found in most reef environments to 50 m. It is commonly found from 9-15 m, rarely at 3-5 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002).",TRUE,50,FALSE,TRUE,URM-Cn-5871,Lobophyllia hemprichii,NA,Unknown,LC,0,CORALS_Part3,133419,iucn,TRUE,28829104.5,12935541.9,26665477.8,10771915.2267662,83.274,AM,48.51,7.198,Corals,129
